Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;22 Jahre;702
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;23 Jahre;804
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;24 Jahre;1049
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;25 Jahre;992
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;26 Jahre;899
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;27 Jahre;814
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;28 Jahre;717
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;29 Jahre;732
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;30 Jahre;619
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;31 Jahre;570
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;32 Jahre;494
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;33 Jahre;437
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;34 Jahre;423
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;35 Jahre;399
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;36 Jahre;315
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;37 Jahre;305
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;38 Jahre;242
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;39 Jahre;235
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;40 Jahre;195
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;41 Jahre;179
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;42 Jahre;202
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;43 Jahre;231
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;44 Jahre;206
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 Jahre;241
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46 Jahre;215
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;213
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;268
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;277
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;282
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;290
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;272
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;277
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;317
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;278
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;269
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;256
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;268
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;268
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;279
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;216
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;250
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;244
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;216
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;243
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;180
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;201
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;154
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;183
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;281
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;264
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;287
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;365
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;425
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;492
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;529
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;592
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;532
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;587
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;549
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;380
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;337
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;295
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;320
2014;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;1697
2014;StB 0 Altstadt;02 Johannstadt;0 Jahre;223
2014;StB 0 Altstadt;02 Johannstadt;1 Jahre;203
2014;StB 0 Altstadt;02 Johannstadt;2 Jahre;204
2014;StB 0 Altstadt;02 Johannstadt;3 Jahre;211
2014;StB 0 Altstadt;02 Johannstadt;4 Jahre;173
2014;StB 0 Altstadt;02 Johannstadt;5 Jahre;174
2014;StB 0 Altstadt;02 Johannstadt;6 Jahre;135
2014;StB 0 Altstadt;02 Johannstadt;7 Jahre;152
2014;StB 0 Altstadt;02 Johannstadt;8 Jahre;157
2014;StB 0 Altstadt;02 Johannstadt;9 Jahre;125
2014;StB 0 Altstadt;02 Johannstadt;10 Jahre;157
2014;StB 0 Altstadt;02 Johannstadt;11 Jahre;112
2014;StB 0 Altstadt;02 Johannstadt;12 Jahre;123
2014;StB 0 Altstadt;02 Johannstadt;13 Jahre;95
2014;StB 0 Altstadt;02 Johannstadt;14 Jahre;110
2014;StB 0 Altstadt;02 Johannstadt;15 Jahre;103
2014;StB 0 Altstadt;02 Johannstadt;16 Jahre;110
2014;StB 0 Altstadt;02 Johannstadt;17 Jahre;100
2014;StB 0 Altstadt;02 Johannstadt;18 Jahre;148
2014;StB 0 Altstadt;02 Johannstadt;19 Jahre;195
2014;StB 0 Altstadt;02 Johannstadt;20 Jahre;232
2014;StB 0 Altstadt;02 Johannstadt;21 Jahre;288
2014;StB 0 Altstadt;02 Johannstadt;22 Jahre;282
2014;StB 0 Altstadt;02 Johannstadt;23 Jahre;329
2014;StB 0 Altstadt;02 Johannstadt;24 Jahre;476
2014;StB 0 Altstadt;02 Johannstadt;25 Jahre;462
2014;StB 0 Altstadt;02 Johannstadt;26 Jahre;484
2014;StB 0 Altstadt;02 Johannstadt;27 Jahre;410
2014;StB 0 Altstadt;02 Johannstadt;28 Jahre;408
2014;StB 0 Altstadt;02 Johannstadt;29 Jahre;391
2014;StB 0 Altstadt;02 Johannstadt;30 Jahre;387
2014;StB 0 Altstadt;02 Johannstadt;31 Jahre;320
2014;StB 0 Altstadt;02 Johannstadt;32 Jahre;309
2014;StB 0 Altstadt;02 Johannstadt;33 Jahre;320
2014;StB 0 Altstadt;02 Johannstadt;34 Jahre;299
2014;StB 0 Altstadt;02 Johannstadt;35 Jahre;304
2014;StB 0 Altstadt;02 Johannstadt;36 Jahre;248
2014;StB 0 Altstadt;02 Johannstadt;37 Jahre;268
2014;StB 0 Altstadt;02 Johannstadt;38 Jahre;218
2014;StB 0 Altstadt;02 Johannstadt;39 Jahre;201
2014;StB 0 Altstadt;02 Johannstadt;40 Jahre;193
2014;StB 0 Altstadt;02 Johannstadt;41 Jahre;194
2014;StB 0 Altstadt;02 Johannstadt;42 Jahre;224
2014;StB 0 Altstadt;02 Johannstadt;43 Jahre;220
2014;StB 0 Altstadt;02 Johannstadt;44 Jahre;248
2014;StB 0 Altstadt;02 Johannstadt;45 Jahre;218
2014;StB 0 Altstadt;02 Johannstadt;46 Jahre;206
2014;StB 0 Altstadt;02 Johannstadt;47 Jahre;221
2014;StB 0 Altstadt;02 Johannstadt;48 Jahre;235
2014;StB 0 Altstadt;02 Johannstadt;49 Jahre;245
2014;StB 0 Altstadt;02 Johannstadt;50 Jahre;240
2014;StB 0 Altstadt;02 Johannstadt;51 Jahre;214
2014;StB 0 Altstadt;02 Johannstadt;52 Jahre;254
2014;StB 0 Altstadt;02 Johannstadt;53 Jahre;220
2014;StB 0 Altstadt;02 Johannstadt;54 Jahre;227
2014;StB 0 Altstadt;02 Johannstadt;55 Jahre;215
2014;StB 0 Altstadt;02 Johannstadt;56 Jahre;196
2014;StB 0 Altstadt;02 Johannstadt;57 Jahre;193
2014;StB 0 Altstadt;02 Johannstadt;58 Jahre;196
2014;StB 0 Altstadt;02 Johannstadt;59 Jahre;242
2014;StB 0 Altstadt;02 Johannstadt;60 Jahre;230
2014;StB 0 Altstadt;02 Johannstadt;61 Jahre;222
2014;StB 0 Altstadt;02 Johannstadt;62 Jahre;244
2014;StB 0 Altstadt;02 Johannstadt;63 Jahre;252
2014;StB 0 Altstadt;02 Johannstadt;64 Jahre;277
2014;StB 0 Altstadt;02 Johannstadt;65 Jahre;305
2014;StB 0 Altstadt;02 Johannstadt;66 Jahre;229
2014;StB 0 Altstadt;02 Johannstadt;67 Jahre;290
2014;StB 0 Altstadt;02 Johannstadt;68 Jahre;235
2014;StB 0 Altstadt;02 Johannstadt;69 Jahre;304
2014;StB 0 Altstadt;02 Johannstadt;70 Jahre;444
2014;StB 0 Altstadt;02 Johannstadt;71 Jahre;449
2014;StB 0 Altstadt;02 Johannstadt;72 Jahre;417
2014;StB 0 Altstadt;02 Johannstadt;73 Jahre;535
2014;StB 0 Altstadt;02 Johannstadt;74 Jahre;521
2014;StB 0 Altstadt;02 Johannstadt;75 Jahre;528
2014;StB 0 Altstadt;02 Johannstadt;76 Jahre;473
2014;StB 0 Altstadt;02 Johannstadt;77 Jahre;450
2014;StB 0 Altstadt;02 Johannstadt;78 Jahre;454
2014;StB 0 Altstadt;02 Johannstadt;79 Jahre;483
2014;StB 0 Altstadt;02 Johannstadt;80 Jahre;385
2014;StB 0 Altstadt;02 Johannstadt;81 Jahre;294
2014;StB 0 Altstadt;02 Johannstadt;82 Jahre;238
2014;StB 0 Altstadt;02 Johannstadt;83 Jahre;220
2014;StB 0 Altstadt;02 Johannstadt;84 Jahre;240
2014;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1389
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;589
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;523
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;479
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;494
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;442
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;416
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;407
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;385
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;334
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;288
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;318
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;283
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;246
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;234
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;239
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;234
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;192
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;189
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;216
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;278
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;378
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;439
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;536
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;698
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;1029
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;1082
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;1098
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;1055
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;1089
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;1074
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;1031
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;988
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;952
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;893
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;855
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;858
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;825
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;756
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;663
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;563
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;549
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;472
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;517
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;555
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;514
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;480
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;473
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;488
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;463
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;419
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;425
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;385
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;361
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;354
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;302
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;297
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;250
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;231
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;221
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;226
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;227
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;218
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;194
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;184
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;190
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;183
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;129
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;153
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;135
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;143
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;215
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;210
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;165
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;209
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;207
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;215
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;185
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;146
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;141
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;158
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;143
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;106
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;102
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;110
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;115
2014;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;598
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;189
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;186
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;183
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;179
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;152
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;152
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;130
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;124
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;117
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;100
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;104
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;87
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;69
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;67
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;59
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;57
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;57
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;32
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;79
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;108
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;153
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;209
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;269
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;260
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;411
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;472
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;480
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;462
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;407
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;381
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;394
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;371
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;390
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;334
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;372
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;335
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;307
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;293
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;224
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;209
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;151
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;159
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;159
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;168
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;138
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;118
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;131
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;136
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;114
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;106
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;109
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;109
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;94
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;96
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;94
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;80
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;64
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;69
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;81
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;65
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;62
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;51
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;53
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;56
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;60
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;37
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;41
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;50
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;35
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;33
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;61
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;63
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;44
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;49
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;56
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;41
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;39
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;35
2014;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;30
