Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;788
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;795
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;48
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;213
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;102
2020;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;158
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1276
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1032
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1201
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1195
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;74
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;313
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;216
2020;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;311
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;818
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;684
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1041
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1046
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;41
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;150
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;121
2020;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;108
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;771
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;613
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;845
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;852
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;38
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;137
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;80
2020;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;83
2020;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2438
2020;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2349
2020;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2077
2020;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2098
2020;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;133
2020;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;496
2020;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;254
2020;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;473
2020;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4173
2020;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;3997
2020;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2730
2020;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2779
2020;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;112
2020;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;482
2020;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;384
2020;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;676
2020;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;3184
2020;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;2833
2020;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2167
2020;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2202
2020;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;182
2020;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;723
2020;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;362
2020;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;634
2020;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3186
2020;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3157
2020;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2398
2020;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2425
2020;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;184
2020;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;775
2020;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;359
2020;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;659
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2682
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2537
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2155
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2203
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;160
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;626
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;366
2020;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;625
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3278
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2809
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2505
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2535
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;152
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;774
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;507
2020;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;766
2020;57 Gruna;StB 5 Blasewitz;ledig;männlich;2827
2020;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2721
2020;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2687
2020;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2664
2020;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;219
2020;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;896
2020;57 Gruna;StB 5 Blasewitz;geschieden;männlich;408
2020;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;697
2020;61 Leuben;StB 6 Leuben;ledig;männlich;3104
2020;61 Leuben;StB 6 Leuben;ledig;weiblich;2751
2020;61 Leuben;StB 6 Leuben;verheiratet;männlich;2085
2020;61 Leuben;StB 6 Leuben;verheiratet;weiblich;2105
2020;61 Leuben;StB 6 Leuben;verwitwet;männlich;217
2020;61 Leuben;StB 6 Leuben;verwitwet;weiblich;782
2020;61 Leuben;StB 6 Leuben;geschieden;männlich;460
2020;61 Leuben;StB 6 Leuben;geschieden;weiblich;809
2020;62 Laubegast;StB 6 Leuben;ledig;männlich;2674
2020;62 Laubegast;StB 6 Leuben;ledig;weiblich;2375
2020;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2638
2020;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2682
2020;62 Laubegast;StB 6 Leuben;verwitwet;männlich;158
2020;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;654
2020;62 Laubegast;StB 6 Leuben;geschieden;männlich;463
2020;62 Laubegast;StB 6 Leuben;geschieden;weiblich;656
2020;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1687
2020;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1519
2020;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;2056
2020;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;2046
2020;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;129
2020;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;442
2020;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;257
2020;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;351
2020;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1550
2020;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1278
2020;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1224
2020;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1193
2020;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;97
2020;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;386
2020;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;212
2020;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;313
2020;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1654
2020;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1211
2020;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;1084
2020;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;1064
2020;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;90
2020;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;351
2020;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;275
2020;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;370
2020;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2391
2020;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;1665
2020;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1328
2020;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1296
2020;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;168
2020;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;617
2020;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;412
2020;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;582
2020;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1409
2020;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1109
2020;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1392
2020;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1414
2020;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;68
2020;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;251
2020;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;161
2020;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;221
2020;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1511
