Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2869
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1777
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1796
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;85
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;397
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;415
2019;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;573
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3537
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2847
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1161
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1162
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;39
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;277
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;195
2019;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;281
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4329
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3443
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1458
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1487
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;80
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;333
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;271
2019;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;390
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2451
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1958
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2052
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2052
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;92
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;372
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;293
2019;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;377
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2954
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1876
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1180
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1158
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;91
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;447
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;458
2019;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;490
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1709
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1352
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;994
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;982
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;85
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;461
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;274
2019;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;427
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2153
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1420
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1026
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1005
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;57
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;261
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;308
2019;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;361
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2697
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2329
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2439
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2432
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;142
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;507
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;365
2019;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;447
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;850
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;705
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1186
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1197
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;51
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;158
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;114
2019;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;119
