Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2018;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;15269;182
2018;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;19998;120
2018;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;6386;18
2018;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;12237;2125
2018;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;89759;3969
2018;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;145313;3096
2018;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;458847;5206
2018;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1333278;7495
2018;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3792619;8782
2018;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;965;194
2018;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4760;215
2018;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;5666;117
2018;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;10618;121
2018;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;17304;110
2018;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;8085;22
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;12988;2467
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;90481;3918
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;152795;3271
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;552295;6312
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1452945;8296
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;3491035;8494
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1796;343
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;5653;248
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;6213;139
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;13206;161
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;17746;107
2018;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;10221;30
2018;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;26481;4840
2018;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;204058;8980
2018;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;278678;6022
2018;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;862032;9933
2018;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;2041306;11602
2018;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2875826;6727
2018;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;3671;747
2018;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;21511;1031
2018;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;21400;468
2018;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;35615;418
2018;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;48091;293
2018;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;7770;24
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;17158;3110
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;125399;5493
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;189704;4004
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;610045;6999
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1637347;9336
2018;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3411719;7730
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;2082;419
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;11336;501
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;9485;205
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;20509;241
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;29260;170
2018;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;8571;23
2018;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;16125;2970
2018;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;119574;5319
2018;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;188481;4029
2018;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;625611;7088
2018;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1719265;9829
2018;10 StB Leuben;Deutsche;20 Jahre und mehr;3776627;8902
2018;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;1677;362
2018;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;7806;357
2018;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;6337;139
2018;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;11030;130
2018;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;17918;108
2018;10 StB Leuben;Ausländer;20 Jahre und mehr;14667;40
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;8767;1639
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;59969;2648
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;107474;2287
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;348268;3978
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;865432;5136
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1728651;4243
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;5437;1029
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;34296;1583
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;15297;337
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;16651;200
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;27396;170
2018;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;5441;16
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15452;2786
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;99948;4419
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;158901;3398
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;515026;5911
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1590922;9005
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;3010008;7500
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;3203;670
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;11434;534
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;7293;164
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;10320;127
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;19527;115
2018;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;7483;23
2018;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;15522;3277
2018;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;100952;4696
2018;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;136648;2942
2018;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;366423;4215
2018;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;806816;4561
2018;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2443777;5532
2018;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;13605;3054
2018;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;60030;2870
2018;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;31357;692
2018;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;29945;364
2018;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;34874;216
2018;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;12189;37
2018;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;10736;2105
2018;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;78853;3475
2018;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;121947;2634
2018;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;400115;4545
2018;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;1025210;5790
2018;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;2139042;5310
2018;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;2111;455
2018;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;8907;418
2018;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;8705;187
2018;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;13518;155
2018;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;17201;104
2018;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;4893;16
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;26877;5131
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;192722;8653
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;257265;5566
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;673378;7720
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;1449138;8267
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1834912;4604
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;3311;660
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;16285;767
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;12786;284
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;25516;293
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;42489;248
2018;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;5788;20
2018;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;9158;1770
2018;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;60267;2697
2018;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;98007;2107
2018;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;328402;3816
2018;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;686598;4032
2018;16 Gorbitz;Deutsche;20 Jahre und mehr;1317958;3556
2018;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;6149;1240
2018;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;32100;1521
2018;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;12350;271
2018;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;18369;231
2018;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;15599;96
2018;16 Gorbitz;Ausländer;20 Jahre und mehr;7229;22
2018;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;9638;1715
2018;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;64367;2869
2018;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;100256;2134
2018;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;367739;4254
2018;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;1052294;5938
2018;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2504911;6045
2018;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;728;157
2018;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;3168;142
2018;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;3326;74
2018;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;5650;66
2018;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;8163;50
2018;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;5230;16
