Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;36 Jahre;420
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;37 Jahre;442
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;38 Jahre;381
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;39 Jahre;335
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;40 Jahre;313
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;41 Jahre;259
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;42 Jahre;260
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;43 Jahre;210
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;44 Jahre;208
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 Jahre;219
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46 Jahre;256
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;231
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;263
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;264
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;240
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;279
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;279
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;303
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;295
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;271
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;291
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;337
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;289
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;276
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;261
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;265
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;262
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;268
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;226
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;241
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;253
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;224
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;247
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;194
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;197
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;161
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;186
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;276
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;262
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;295
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;358
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;431
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;454
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;518
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;553
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;481
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;546
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;475
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;317
2017;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;1836
2017;StB 0 Altstadt;02 Johannstadt;0 Jahre;244
2017;StB 0 Altstadt;02 Johannstadt;1 Jahre;221
2017;StB 0 Altstadt;02 Johannstadt;2 Jahre;207
2017;StB 0 Altstadt;02 Johannstadt;3 Jahre;223
2017;StB 0 Altstadt;02 Johannstadt;4 Jahre;210
2017;StB 0 Altstadt;02 Johannstadt;5 Jahre;201
2017;StB 0 Altstadt;02 Johannstadt;6 Jahre;220
2017;StB 0 Altstadt;02 Johannstadt;7 Jahre;165
2017;StB 0 Altstadt;02 Johannstadt;8 Jahre;183
2017;StB 0 Altstadt;02 Johannstadt;9 Jahre;149
2017;StB 0 Altstadt;02 Johannstadt;10 Jahre;164
2017;StB 0 Altstadt;02 Johannstadt;11 Jahre;170
2017;StB 0 Altstadt;02 Johannstadt;12 Jahre;130
2017;StB 0 Altstadt;02 Johannstadt;13 Jahre;171
2017;StB 0 Altstadt;02 Johannstadt;14 Jahre;123
2017;StB 0 Altstadt;02 Johannstadt;15 Jahre;134
2017;StB 0 Altstadt;02 Johannstadt;16 Jahre;112
2017;StB 0 Altstadt;02 Johannstadt;17 Jahre;144
2017;StB 0 Altstadt;02 Johannstadt;18 Jahre;193
2017;StB 0 Altstadt;02 Johannstadt;19 Jahre;242
2017;StB 0 Altstadt;02 Johannstadt;20 Jahre;271
2017;StB 0 Altstadt;02 Johannstadt;21 Jahre;289
2017;StB 0 Altstadt;02 Johannstadt;22 Jahre;302
2017;StB 0 Altstadt;02 Johannstadt;23 Jahre;324
2017;StB 0 Altstadt;02 Johannstadt;24 Jahre;334
2017;StB 0 Altstadt;02 Johannstadt;25 Jahre;319
2017;StB 0 Altstadt;02 Johannstadt;26 Jahre;343
2017;StB 0 Altstadt;02 Johannstadt;27 Jahre;449
2017;StB 0 Altstadt;02 Johannstadt;28 Jahre;440
2017;StB 0 Altstadt;02 Johannstadt;29 Jahre;453
2017;StB 0 Altstadt;02 Johannstadt;30 Jahre;441
2017;StB 0 Altstadt;02 Johannstadt;31 Jahre;375
2017;StB 0 Altstadt;02 Johannstadt;32 Jahre;381
2017;StB 0 Altstadt;02 Johannstadt;33 Jahre;362
2017;StB 0 Altstadt;02 Johannstadt;34 Jahre;338
2017;StB 0 Altstadt;02 Johannstadt;35 Jahre;297
2017;StB 0 Altstadt;02 Johannstadt;36 Jahre;309
2017;StB 0 Altstadt;02 Johannstadt;37 Jahre;282
2017;StB 0 Altstadt;02 Johannstadt;38 Jahre;289
2017;StB 0 Altstadt;02 Johannstadt;39 Jahre;219
2017;StB 0 Altstadt;02 Johannstadt;40 Jahre;262
2017;StB 0 Altstadt;02 Johannstadt;41 Jahre;192
2017;StB 0 Altstadt;02 Johannstadt;42 Jahre;201
2017;StB 0 Altstadt;02 Johannstadt;43 Jahre;200
2017;StB 0 Altstadt;02 Johannstadt;44 Jahre;200
2017;StB 0 Altstadt;02 Johannstadt;45 Jahre;228
2017;StB 0 Altstadt;02 Johannstadt;46 Jahre;217
2017;StB 0 Altstadt;02 Johannstadt;47 Jahre;241
2017;StB 0 Altstadt;02 Johannstadt;48 Jahre;217
2017;StB 0 Altstadt;02 Johannstadt;49 Jahre;209
2017;StB 0 Altstadt;02 Johannstadt;50 Jahre;224
2017;StB 0 Altstadt;02 Johannstadt;51 Jahre;231
2017;StB 0 Altstadt;02 Johannstadt;52 Jahre;236
2017;StB 0 Altstadt;02 Johannstadt;53 Jahre;250
2017;StB 0 Altstadt;02 Johannstadt;54 Jahre;215
2017;StB 0 Altstadt;02 Johannstadt;55 Jahre;260
2017;StB 0 Altstadt;02 Johannstadt;56 Jahre;223
2017;StB 0 Altstadt;02 Johannstadt;57 Jahre;233
2017;StB 0 Altstadt;02 Johannstadt;58 Jahre;221
2017;StB 0 Altstadt;02 Johannstadt;59 Jahre;201
2017;StB 0 Altstadt;02 Johannstadt;60 Jahre;203
2017;StB 0 Altstadt;02 Johannstadt;61 Jahre;191
2017;StB 0 Altstadt;02 Johannstadt;62 Jahre;248
2017;StB 0 Altstadt;02 Johannstadt;63 Jahre;254
2017;StB 0 Altstadt;02 Johannstadt;64 Jahre;228
2017;StB 0 Altstadt;02 Johannstadt;65 Jahre;253
2017;StB 0 Altstadt;02 Johannstadt;66 Jahre;261
2017;StB 0 Altstadt;02 Johannstadt;67 Jahre;284
2017;StB 0 Altstadt;02 Johannstadt;68 Jahre;309
2017;StB 0 Altstadt;02 Johannstadt;69 Jahre;223
2017;StB 0 Altstadt;02 Johannstadt;70 Jahre;296
2017;StB 0 Altstadt;02 Johannstadt;71 Jahre;225
2017;StB 0 Altstadt;02 Johannstadt;72 Jahre;307
2017;StB 0 Altstadt;02 Johannstadt;73 Jahre;445
2017;StB 0 Altstadt;02 Johannstadt;74 Jahre;442
2017;StB 0 Altstadt;02 Johannstadt;75 Jahre;408
2017;StB 0 Altstadt;02 Johannstadt;76 Jahre;519
2017;StB 0 Altstadt;02 Johannstadt;77 Jahre;496
2017;StB 0 Altstadt;02 Johannstadt;78 Jahre;504
2017;StB 0 Altstadt;02 Johannstadt;79 Jahre;440
2017;StB 0 Altstadt;02 Johannstadt;80 Jahre;425
2017;StB 0 Altstadt;02 Johannstadt;81 Jahre;435
2017;StB 0 Altstadt;02 Johannstadt;82 Jahre;428
2017;StB 0 Altstadt;02 Johannstadt;83 Jahre;345
2017;StB 0 Altstadt;02 Johannstadt;84 Jahre;262
2017;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1469
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;593
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;509
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;531
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;493
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;448
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;429
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;440
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;421
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;414
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;382
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;388
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;334
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;305
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;332
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;272
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;260
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;236
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;257
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;302
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;321
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;411
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;457
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;566
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;635
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;678
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;743
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;867
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;1159
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;1121
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;1126
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;1059
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;1017
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;978
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;932
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;848
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;829
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;779
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;776
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;779
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;736
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;718
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;631
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;535
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;524
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;449
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;488
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;551
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;513
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;500
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;442
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;470
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;424
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;398
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;416
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;373
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;342
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;344
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;288
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;280
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;241
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;212
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;216
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;218
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;206
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;203
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;182
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;176
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;186
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;176
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;125
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;153
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;129
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;138
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;206
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;208
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;149
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;196
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;195
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;197
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;171
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;147
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;134
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;125
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;121
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;97
2017;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;671
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;179
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;204
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;181
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;177
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;161
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;156
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;147
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;130
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;122
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;128
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;113
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;106
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;91
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;89
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;87
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;64
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;78
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;78
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;112
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;164
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;162
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;236
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;251
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;294
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;292
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;322
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;304
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;440
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;497
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;426
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;439
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;365
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;339
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;371
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;342
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;335
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;299
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;326
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;279
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;269
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;257
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;208
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;185
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;138
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;149
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;143
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;159
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;129
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;111
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;123
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;114
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;109
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;106
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;96
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;102
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;91
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;85
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;91
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;74
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;58
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;63
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;71
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;59
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;55
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;46
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;50
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;52
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;59
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;37
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;37
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;46
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;27
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;28
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;58
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;56
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;40
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;47
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;49
2017;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;36
