Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2016;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1074620;2502
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;4533;950
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;13470;648
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;12417;266
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;28663;342
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;38549;236
2016;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;2735;9
2016;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;13660;2504
2016;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;103370;4521
2016;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;161835;3428
2016;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;506687;5899
2016;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;1277044;7127
2016;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1940276;4217
2016;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;1672;350
2016;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;5324;257
2016;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;7183;154
2016;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;12149;143
2016;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;17859;113
2016;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;5058;14
2016;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11324;2147
2016;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;90389;3955
2016;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;128671;2715
2016;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;470426;5373
2016;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1464780;8129
2016;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3502580;7794
2016;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;968;185
2016;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4426;192
2016;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;3657;80
2016;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;13193;149
2016;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;12043;78
2016;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;7588;22
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;13126;2403
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;95891;4236
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;166092;3523
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;545532;6233
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1580526;8897
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;3166321;7357
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1546;338
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;5845;286
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;5193;112
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;11291;132
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;14492;88
2016;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;8406;25
2016;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;29570;5537
2016;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;188353;8476
2016;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;291227;6218
2016;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;869356;9995
2016;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;2075350;11694
2016;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2581109;5458
2016;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;3286;719
2016;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;17264;817
2016;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;15479;333
2016;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;35138;411
2016;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;37905;240
2016;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;6078;19
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;18251;3389
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;126549;5458
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;193927;4095
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;630592;7211
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1636025;9361
2016;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3241534;7121
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;2247;467
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;8684;402
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;8748;183
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;16604;197
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;25377;152
2016;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;6888;18
2016;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;17345;3200
2016;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;122860;5442
2016;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;182385;3881
2016;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;653709;7537
2016;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1792231;10269
2016;10 StB Leuben;Deutsche;20 Jahre und mehr;3506725;7999
2016;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;1898;433
2016;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;5574;262
2016;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4822;103
2016;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;10173;117
2016;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;14340;88
2016;10 StB Leuben;Ausländer;20 Jahre und mehr;13675;39
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;9313;1776
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;75333;3297
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;116170;2475
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;409010;4603
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;837445;4920
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1636142;3984
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;6250;1481
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;14191;706
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;7834;170
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;17328;200
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;22056;139
2016;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4348;12
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;13910;2688
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;107349;4743
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;166809;3561
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;558773;6380
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1693699;9498
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2643752;6237
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;2580;591
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;6246;315
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5130;116
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;10556;123
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;17665;104
2016;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4509;13
2016;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;15491;3342
2016;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;113029;5126
2016;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;145688;3125
2016;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;368254;4321
2016;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;852958;4838
2016;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2446333;5475
2016;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;11030;2884
2016;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;32783;1576
2016;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;20458;449
2016;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;29108;345
2016;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;28421;173
2016;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;8367;24
2016;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;11123;2180
2016;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;81802;3665
2016;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;125489;2660
2016;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;411259;4721
2016;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;1096657;6145
2016;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1919791;4552
2016;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;2042;443
2016;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;7668;354
2016;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;6177;132
2016;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;12817;151
2016;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;14218;85
2016;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;3158;10
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;28092;5463
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;190123;8596
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;245297;5251
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;690126;8046
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;1485681;8454
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1571975;3613
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;2665;618
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;11319;543
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;9421;202
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;23717;280
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;36804;227
2016;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;4008;13
2016;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;8782;1743
2016;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;67714;3022
2016;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;120254;2560
2016;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;322321;3745
2016;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;676286;4005
2016;16 Gorbitz;Deutsche;20 Jahre und mehr;1263839;3479
2016;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;5991;1438
2016;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;14726;741
2016;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;10302;232
2016;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;12723;151
2016;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;12782;81
2016;16 Gorbitz;Ausländer;20 Jahre und mehr;7183;23
2016;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;8718;1567
2016;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;63602;2790
2016;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;118447;2509
2016;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;360911;4121
2016;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;1156158;6431
2016;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2252245;5169
2016;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;959;192
2016;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;2485;129
2016;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;2374;51
2016;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;4495;52
2016;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;6816;43
2016;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;3991;12
