Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;302
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;328
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;319
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;314
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;300
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;341
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;309
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;282
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;271
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;272
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;273
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;263
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;234
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;254
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;263
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;234
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;257
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;211
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;196
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;151
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;180
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;255
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;268
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;273
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;344
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;388
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;412
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;429
2022;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;2505
2022;StB 0 Altstadt;02 Johannstadt;0 Jahre;227
2022;StB 0 Altstadt;02 Johannstadt;1 Jahre;235
2022;StB 0 Altstadt;02 Johannstadt;2 Jahre;264
2022;StB 0 Altstadt;02 Johannstadt;3 Jahre;238
2022;StB 0 Altstadt;02 Johannstadt;4 Jahre;234
2022;StB 0 Altstadt;02 Johannstadt;5 Jahre;243
2022;StB 0 Altstadt;02 Johannstadt;6 Jahre;221
2022;StB 0 Altstadt;02 Johannstadt;7 Jahre;209
2022;StB 0 Altstadt;02 Johannstadt;8 Jahre;197
2022;StB 0 Altstadt;02 Johannstadt;9 Jahre;209
2022;StB 0 Altstadt;02 Johannstadt;10 Jahre;202
2022;StB 0 Altstadt;02 Johannstadt;11 Jahre;219
2022;StB 0 Altstadt;02 Johannstadt;12 Jahre;181
2022;StB 0 Altstadt;02 Johannstadt;13 Jahre;183
2022;StB 0 Altstadt;02 Johannstadt;14 Jahre;166
2022;StB 0 Altstadt;02 Johannstadt;15 Jahre;170
2022;StB 0 Altstadt;02 Johannstadt;16 Jahre;171
2022;StB 0 Altstadt;02 Johannstadt;17 Jahre;168
2022;StB 0 Altstadt;02 Johannstadt;18 Jahre;231
2022;StB 0 Altstadt;02 Johannstadt;19 Jahre;230
2022;StB 0 Altstadt;02 Johannstadt;20 Jahre;288
2022;StB 0 Altstadt;02 Johannstadt;21 Jahre;310
2022;StB 0 Altstadt;02 Johannstadt;22 Jahre;364
2022;StB 0 Altstadt;02 Johannstadt;23 Jahre;401
2022;StB 0 Altstadt;02 Johannstadt;24 Jahre;376
2022;StB 0 Altstadt;02 Johannstadt;25 Jahre;379
2022;StB 0 Altstadt;02 Johannstadt;26 Jahre;393
2022;StB 0 Altstadt;02 Johannstadt;27 Jahre;346
2022;StB 0 Altstadt;02 Johannstadt;28 Jahre;323
2022;StB 0 Altstadt;02 Johannstadt;29 Jahre;327
2022;StB 0 Altstadt;02 Johannstadt;30 Jahre;353
2022;StB 0 Altstadt;02 Johannstadt;31 Jahre;373
2022;StB 0 Altstadt;02 Johannstadt;32 Jahre;416
2022;StB 0 Altstadt;02 Johannstadt;33 Jahre;461
2022;StB 0 Altstadt;02 Johannstadt;34 Jahre;441
2022;StB 0 Altstadt;02 Johannstadt;35 Jahre;372
2022;StB 0 Altstadt;02 Johannstadt;36 Jahre;402
2022;StB 0 Altstadt;02 Johannstadt;37 Jahre;350
2022;StB 0 Altstadt;02 Johannstadt;38 Jahre;344
2022;StB 0 Altstadt;02 Johannstadt;39 Jahre;324
2022;StB 0 Altstadt;02 Johannstadt;40 Jahre;286
2022;StB 0 Altstadt;02 Johannstadt;41 Jahre;287
2022;StB 0 Altstadt;02 Johannstadt;42 Jahre;261
2022;StB 0 Altstadt;02 Johannstadt;43 Jahre;267
2022;StB 0 Altstadt;02 Johannstadt;44 Jahre;236
2022;StB 0 Altstadt;02 Johannstadt;45 Jahre;282
2022;StB 0 Altstadt;02 Johannstadt;46 Jahre;193
2022;StB 0 Altstadt;02 Johannstadt;47 Jahre;209
2022;StB 0 Altstadt;02 Johannstadt;48 Jahre;197
2022;StB 0 Altstadt;02 Johannstadt;49 Jahre;202
2022;StB 0 Altstadt;02 Johannstadt;50 Jahre;221
2022;StB 0 Altstadt;02 Johannstadt;51 Jahre;209
2022;StB 0 Altstadt;02 Johannstadt;52 Jahre;251
2022;StB 0 Altstadt;02 Johannstadt;53 Jahre;226
2022;StB 0 Altstadt;02 Johannstadt;54 Jahre;207
2022;StB 0 Altstadt;02 Johannstadt;55 Jahre;239
2022;StB 0 Altstadt;02 Johannstadt;56 Jahre;239
2022;StB 0 Altstadt;02 Johannstadt;57 Jahre;248
2022;StB 0 Altstadt;02 Johannstadt;58 Jahre;252
2022;StB 0 Altstadt;02 Johannstadt;59 Jahre;239
2022;StB 0 Altstadt;02 Johannstadt;60 Jahre;260
2022;StB 0 Altstadt;02 Johannstadt;61 Jahre;224
2022;StB 0 Altstadt;02 Johannstadt;62 Jahre;250
2022;StB 0 Altstadt;02 Johannstadt;63 Jahre;225
2022;StB 0 Altstadt;02 Johannstadt;64 Jahre;217
2022;StB 0 Altstadt;02 Johannstadt;65 Jahre;199
2022;StB 0 Altstadt;02 Johannstadt;66 Jahre;216
2022;StB 0 Altstadt;02 Johannstadt;67 Jahre;262
2022;StB 0 Altstadt;02 Johannstadt;68 Jahre;250
2022;StB 0 Altstadt;02 Johannstadt;69 Jahre;244
2022;StB 0 Altstadt;02 Johannstadt;70 Jahre;261
2022;StB 0 Altstadt;02 Johannstadt;71 Jahre;275
2022;StB 0 Altstadt;02 Johannstadt;72 Jahre;273
2022;StB 0 Altstadt;02 Johannstadt;73 Jahre;283
2022;StB 0 Altstadt;02 Johannstadt;74 Jahre;220
2022;StB 0 Altstadt;02 Johannstadt;75 Jahre;277
2022;StB 0 Altstadt;02 Johannstadt;76 Jahre;213
2022;StB 0 Altstadt;02 Johannstadt;77 Jahre;292
2022;StB 0 Altstadt;02 Johannstadt;78 Jahre;423
2022;StB 0 Altstadt;02 Johannstadt;79 Jahre;395
2022;StB 0 Altstadt;02 Johannstadt;80 Jahre;358
2022;StB 0 Altstadt;02 Johannstadt;81 Jahre;456
2022;StB 0 Altstadt;02 Johannstadt;82 Jahre;435
2022;StB 0 Altstadt;02 Johannstadt;83 Jahre;412
2022;StB 0 Altstadt;02 Johannstadt;84 Jahre;380
2022;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1931
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;421
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;461
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;450
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;502
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;484
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;453
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;427
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;467
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;447
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;432
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;401
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;402
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;403
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;412
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;372
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;392
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;364
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;332
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;375
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;334
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;363
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;393
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;482
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;577
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;607
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;675
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;810
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;751
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;818
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;840
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;761
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;819
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;1006
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;967
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;953
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;919
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;859
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;824
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;794
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;753
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;707
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;662
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;694
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;711
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;656
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;662
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;565
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;510
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;480
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;431
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;448
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;506
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;486
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;484
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;435
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;462
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;397
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;384
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;370
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;351
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;326
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;325
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;292
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;267
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;228
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;194
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;206
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;204
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;192
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;191
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;179
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;173
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;186
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;170
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;128
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;145
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;117
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;132
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;194
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;192
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;148
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;185
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;179
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;180
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;125
2022;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;745
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;169
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;162
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;165
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;153
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;163
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;156
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;161
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;145
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;141
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;152
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;158
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;134
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;113
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;121
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;128
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;106
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;107
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;93
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;102
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;134
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;178
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;201
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;198
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;259
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;324
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;327
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;315
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;287
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;307
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;304
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;299
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;298
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;404
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;399
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;380
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;351
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;319
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;303
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;292
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;287
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;285
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;239
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;245
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;264
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;259
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;215
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;187
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;157
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;127
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;136
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;130
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;144
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;119
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;94
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;114
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;111
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;99
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;86
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;96
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;99
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;88
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;89
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;78
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;62
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;60
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;56
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;62
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;50
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;52
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;43
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;50
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;52
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;55
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;40
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;35
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;39
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;24
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;24
2022;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;48
