Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;23 Jahre;1057
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;24 Jahre;1052
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;25 Jahre;1090
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;26 Jahre;1080
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;27 Jahre;1087
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;28 Jahre;961
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;29 Jahre;912
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;30 Jahre;893
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;31 Jahre;850
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;32 Jahre;819
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;33 Jahre;906
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;34 Jahre;922
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;35 Jahre;836
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;36 Jahre;753
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;37 Jahre;693
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;38 Jahre;659
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;39 Jahre;570
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;40 Jahre;548
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;41 Jahre;501
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;42 Jahre;463
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;43 Jahre;457
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;44 Jahre;404
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 Jahre;358
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46 Jahre;369
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;302
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;277
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;241
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;245
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;246
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;273
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;245
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;284
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;276
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;289
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;302
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;313
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;327
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;321
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;312
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;308
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;358
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;309
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;278
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;272
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;277
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;277
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;256
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;238
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;253
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;265
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;236
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;257
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;205
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;193
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;151
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;185
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;249
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;247
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;258
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;328
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;375
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;404
2023;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;2618
2023;StB 0 Altstadt;02 Johannstadt;0 Jahre;200
2023;StB 0 Altstadt;02 Johannstadt;1 Jahre;238
2023;StB 0 Altstadt;02 Johannstadt;2 Jahre;245
2023;StB 0 Altstadt;02 Johannstadt;3 Jahre;264
2023;StB 0 Altstadt;02 Johannstadt;4 Jahre;236
2023;StB 0 Altstadt;02 Johannstadt;5 Jahre;223
2023;StB 0 Altstadt;02 Johannstadt;6 Jahre;239
2023;StB 0 Altstadt;02 Johannstadt;7 Jahre;217
2023;StB 0 Altstadt;02 Johannstadt;8 Jahre;217
2023;StB 0 Altstadt;02 Johannstadt;9 Jahre;195
2023;StB 0 Altstadt;02 Johannstadt;10 Jahre;201
2023;StB 0 Altstadt;02 Johannstadt;11 Jahre;202
2023;StB 0 Altstadt;02 Johannstadt;12 Jahre;222
2023;StB 0 Altstadt;02 Johannstadt;13 Jahre;179
2023;StB 0 Altstadt;02 Johannstadt;14 Jahre;187
2023;StB 0 Altstadt;02 Johannstadt;15 Jahre;166
2023;StB 0 Altstadt;02 Johannstadt;16 Jahre;173
2023;StB 0 Altstadt;02 Johannstadt;17 Jahre;177
2023;StB 0 Altstadt;02 Johannstadt;18 Jahre;201
2023;StB 0 Altstadt;02 Johannstadt;19 Jahre;276
2023;StB 0 Altstadt;02 Johannstadt;20 Jahre;264
2023;StB 0 Altstadt;02 Johannstadt;21 Jahre;298
2023;StB 0 Altstadt;02 Johannstadt;22 Jahre;349
2023;StB 0 Altstadt;02 Johannstadt;23 Jahre;414
2023;StB 0 Altstadt;02 Johannstadt;24 Jahre;443
2023;StB 0 Altstadt;02 Johannstadt;25 Jahre;409
2023;StB 0 Altstadt;02 Johannstadt;26 Jahre;401
2023;StB 0 Altstadt;02 Johannstadt;27 Jahre;411
2023;StB 0 Altstadt;02 Johannstadt;28 Jahre;380
2023;StB 0 Altstadt;02 Johannstadt;29 Jahre;309
2023;StB 0 Altstadt;02 Johannstadt;30 Jahre;333
2023;StB 0 Altstadt;02 Johannstadt;31 Jahre;364
2023;StB 0 Altstadt;02 Johannstadt;32 Jahre;363
2023;StB 0 Altstadt;02 Johannstadt;33 Jahre;430
2023;StB 0 Altstadt;02 Johannstadt;34 Jahre;442
2023;StB 0 Altstadt;02 Johannstadt;35 Jahre;438
2023;StB 0 Altstadt;02 Johannstadt;36 Jahre;391
2023;StB 0 Altstadt;02 Johannstadt;37 Jahre;394
2023;StB 0 Altstadt;02 Johannstadt;38 Jahre;343
2023;StB 0 Altstadt;02 Johannstadt;39 Jahre;326
2023;StB 0 Altstadt;02 Johannstadt;40 Jahre;336
2023;StB 0 Altstadt;02 Johannstadt;41 Jahre;290
2023;StB 0 Altstadt;02 Johannstadt;42 Jahre;296
2023;StB 0 Altstadt;02 Johannstadt;43 Jahre;260
2023;StB 0 Altstadt;02 Johannstadt;44 Jahre;267
2023;StB 0 Altstadt;02 Johannstadt;45 Jahre;237
2023;StB 0 Altstadt;02 Johannstadt;46 Jahre;290
2023;StB 0 Altstadt;02 Johannstadt;47 Jahre;199
2023;StB 0 Altstadt;02 Johannstadt;48 Jahre;201
2023;StB 0 Altstadt;02 Johannstadt;49 Jahre;203
2023;StB 0 Altstadt;02 Johannstadt;50 Jahre;203
2023;StB 0 Altstadt;02 Johannstadt;51 Jahre;213
2023;StB 0 Altstadt;02 Johannstadt;52 Jahre;217
2023;StB 0 Altstadt;02 Johannstadt;53 Jahre;261
2023;StB 0 Altstadt;02 Johannstadt;54 Jahre;231
2023;StB 0 Altstadt;02 Johannstadt;55 Jahre;216
2023;StB 0 Altstadt;02 Johannstadt;56 Jahre;239
2023;StB 0 Altstadt;02 Johannstadt;57 Jahre;237
2023;StB 0 Altstadt;02 Johannstadt;58 Jahre;258
2023;StB 0 Altstadt;02 Johannstadt;59 Jahre;255
2023;StB 0 Altstadt;02 Johannstadt;60 Jahre;242
2023;StB 0 Altstadt;02 Johannstadt;61 Jahre;264
2023;StB 0 Altstadt;02 Johannstadt;62 Jahre;222
2023;StB 0 Altstadt;02 Johannstadt;63 Jahre;260
2023;StB 0 Altstadt;02 Johannstadt;64 Jahre;232
2023;StB 0 Altstadt;02 Johannstadt;65 Jahre;217
2023;StB 0 Altstadt;02 Johannstadt;66 Jahre;206
2023;StB 0 Altstadt;02 Johannstadt;67 Jahre;219
2023;StB 0 Altstadt;02 Johannstadt;68 Jahre;259
2023;StB 0 Altstadt;02 Johannstadt;69 Jahre;252
2023;StB 0 Altstadt;02 Johannstadt;70 Jahre;247
2023;StB 0 Altstadt;02 Johannstadt;71 Jahre;261
2023;StB 0 Altstadt;02 Johannstadt;72 Jahre;281
2023;StB 0 Altstadt;02 Johannstadt;73 Jahre;271
2023;StB 0 Altstadt;02 Johannstadt;74 Jahre;281
2023;StB 0 Altstadt;02 Johannstadt;75 Jahre;214
2023;StB 0 Altstadt;02 Johannstadt;76 Jahre;276
2023;StB 0 Altstadt;02 Johannstadt;77 Jahre;220
2023;StB 0 Altstadt;02 Johannstadt;78 Jahre;288
2023;StB 0 Altstadt;02 Johannstadt;79 Jahre;406
2023;StB 0 Altstadt;02 Johannstadt;80 Jahre;384
2023;StB 0 Altstadt;02 Johannstadt;81 Jahre;340
2023;StB 0 Altstadt;02 Johannstadt;82 Jahre;437
2023;StB 0 Altstadt;02 Johannstadt;83 Jahre;407
2023;StB 0 Altstadt;02 Johannstadt;84 Jahre;387
2023;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;2086
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;362
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;411
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;446
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;422
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;474
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;459
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;441
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;394
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;444
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;427
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;413
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;401
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;398
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;405
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;408
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;375
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;388
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;373
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;360
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;464
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;413
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;467
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;517
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;605
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;717
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;715
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;752
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;856
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;799
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;810
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;862
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;761
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;797
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;962
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;958
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;942
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;899
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;848
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;794
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;775
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;730
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;701
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;627
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;693
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;692
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;630
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;661
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;544
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;500
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;488
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;434
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;435
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;508
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;474
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;473
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;436
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;463
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;396
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;386
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;371
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;344
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;312
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;313
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;280
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;265
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;224
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;190
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;198
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;210
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;192
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;190
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;179
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;169
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;182
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;170
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;126
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;138
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;114
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;127
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;184
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;187
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;145
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;183
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;175
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;165
2023;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;773
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;120
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;164
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;149
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;153
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;149
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;145
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;156
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;159
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;139
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;135
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;148
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;152
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;133
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;115
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;121
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;126
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;107
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;124
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;120
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;139
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;194
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;234
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;235
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;234
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;295
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;353
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;341
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;340
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;295
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;329
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;292
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;289
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;294
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;416
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;393
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;369
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;338
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;302
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;287
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;277
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;281
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;278
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;240
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;240
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;258
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;257
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;216
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;196
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;158
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;127
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;132
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;128
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;144
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;113
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;98
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;110
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;107
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;99
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;86
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;102
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;101
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;87
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;87
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;81
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;58
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;62
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;59
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;62
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;51
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;53
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;47
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;52
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;51
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;54
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;37
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;32
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;40
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;23
2023;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;23
