Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2016;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;geschieden;weiblich;552
2016;05 Friedrichstadt;StB 0 Altstadt;ledig;männlich;3832
2016;05 Friedrichstadt;StB 0 Altstadt;ledig;weiblich;2553
2016;05 Friedrichstadt;StB 0 Altstadt;verheiratet;männlich;893
2016;05 Friedrichstadt;StB 0 Altstadt;verheiratet;weiblich;800
2016;05 Friedrichstadt;StB 0 Altstadt;verwitwet;männlich;75
2016;05 Friedrichstadt;StB 0 Altstadt;verwitwet;weiblich;353
2016;05 Friedrichstadt;StB 0 Altstadt;geschieden;männlich;273
2016;05 Friedrichstadt;StB 0 Altstadt;geschieden;weiblich;344
2016;06 Johannstadt-Nord;StB 0 Altstadt;ledig;männlich;3161
2016;06 Johannstadt-Nord;StB 0 Altstadt;ledig;weiblich;2890
2016;06 Johannstadt-Nord;StB 0 Altstadt;verheiratet;männlich;2076
2016;06 Johannstadt-Nord;StB 0 Altstadt;verheiratet;weiblich;2089
2016;06 Johannstadt-Nord;StB 0 Altstadt;verwitwet;männlich;224
2016;06 Johannstadt-Nord;StB 0 Altstadt;verwitwet;weiblich;903
2016;06 Johannstadt-Nord;StB 0 Altstadt;geschieden;männlich;360
2016;06 Johannstadt-Nord;StB 0 Altstadt;geschieden;weiblich;620
2016;07 Johannstadt-Süd;StB 0 Altstadt;ledig;männlich;2283
2016;07 Johannstadt-Süd;StB 0 Altstadt;ledig;weiblich;2203
2016;07 Johannstadt-Süd;StB 0 Altstadt;verheiratet;männlich;2537
2016;07 Johannstadt-Süd;StB 0 Altstadt;verheiratet;weiblich;2555
2016;07 Johannstadt-Süd;StB 0 Altstadt;verwitwet;männlich;303
2016;07 Johannstadt-Süd;StB 0 Altstadt;verwitwet;weiblich;1215
2016;07 Johannstadt-Süd;StB 0 Altstadt;geschieden;männlich;343
2016;07 Johannstadt-Süd;StB 0 Altstadt;geschieden;weiblich;822
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;ledig;männlich;7550
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;ledig;weiblich;6351
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verheiratet;männlich;1445
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verheiratet;weiblich;1420
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verwitwet;männlich;56
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verwitwet;weiblich;220
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;geschieden;männlich;433
2016;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;geschieden;weiblich;516
2016;12 Radeberger Vorstadt;StB 1 Neustadt;ledig;männlich;2704
2016;12 Radeberger Vorstadt;StB 1 Neustadt;ledig;weiblich;2321
2016;12 Radeberger Vorstadt;StB 1 Neustadt;verheiratet;männlich;1427
2016;12 Radeberger Vorstadt;StB 1 Neustadt;verheiratet;weiblich;1422
2016;12 Radeberger Vorstadt;StB 1 Neustadt;verwitwet;männlich;57
2016;12 Radeberger Vorstadt;StB 1 Neustadt;verwitwet;weiblich;231
2016;12 Radeberger Vorstadt;StB 1 Neustadt;geschieden;männlich;289
2016;12 Radeberger Vorstadt;StB 1 Neustadt;geschieden;weiblich;380
2016;13 Innere Neustadt;StB 1 Neustadt;ledig;männlich;2424
2016;13 Innere Neustadt;StB 1 Neustadt;ledig;weiblich;2057
2016;13 Innere Neustadt;StB 1 Neustadt;verheiratet;männlich;1137
2016;13 Innere Neustadt;StB 1 Neustadt;verheiratet;weiblich;1097
2016;13 Innere Neustadt;StB 1 Neustadt;verwitwet;männlich;63
2016;13 Innere Neustadt;StB 1 Neustadt;verwitwet;weiblich;299
2016;13 Innere Neustadt;StB 1 Neustadt;geschieden;männlich;214
2016;13 Innere Neustadt;StB 1 Neustadt;geschieden;weiblich;324
2016;14 Leipziger Vorstadt;StB 1 Neustadt;ledig;männlich;5359
2016;14 Leipziger Vorstadt;StB 1 Neustadt;ledig;weiblich;4115
2016;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;männlich;1274
2016;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;weiblich;1243
2016;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;männlich;73
2016;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;weiblich;213
2016;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;männlich;286
2016;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;weiblich;335
2016;15 Albertstadt;StB 1 Neustadt;ledig;männlich;1015
2016;15 Albertstadt;StB 1 Neustadt;ledig;weiblich;711
2016;15 Albertstadt;StB 1 Neustadt;verheiratet;männlich;469
2016;15 Albertstadt;StB 1 Neustadt;verheiratet;weiblich;443
2016;15 Albertstadt;StB 1 Neustadt;verwitwet;männlich;30
2016;15 Albertstadt;StB 1 Neustadt;verwitwet;weiblich;157
2016;15 Albertstadt;StB 1 Neustadt;geschieden;männlich;114
2016;15 Albertstadt;StB 1 Neustadt;geschieden;weiblich;91
2016;21 Pieschen-Süd;StB 2 Pieschen;ledig;männlich;4358
2016;21 Pieschen-Süd;StB 2 Pieschen;ledig;weiblich;3851
2016;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;männlich;1335
2016;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;weiblich;1281
2016;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;männlich;54
2016;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;weiblich;277
2016;21 Pieschen-Süd;StB 2 Pieschen;geschieden;männlich;316
2016;21 Pieschen-Süd;StB 2 Pieschen;geschieden;weiblich;478
2016;22 Mickten;StB 2 Pieschen;ledig;männlich;3713
2016;22 Mickten;StB 2 Pieschen;ledig;weiblich;3195
2016;22 Mickten;StB 2 Pieschen;verheiratet;männlich;2130
2016;22 Mickten;StB 2 Pieschen;verheiratet;weiblich;2118
2016;22 Mickten;StB 2 Pieschen;verwitwet;männlich;120
2016;22 Mickten;StB 2 Pieschen;verwitwet;weiblich;535
2016;22 Mickten;StB 2 Pieschen;geschieden;männlich;474
2016;22 Mickten;StB 2 Pieschen;geschieden;weiblich;612
2016;23 Kaditz;StB 2 Pieschen;ledig;männlich;1503
2016;23 Kaditz;StB 2 Pieschen;ledig;weiblich;1257
2016;23 Kaditz;StB 2 Pieschen;verheiratet;männlich;1028
2016;23 Kaditz;StB 2 Pieschen;verheiratet;weiblich;1023
2016;23 Kaditz;StB 2 Pieschen;verwitwet;männlich;72
2016;23 Kaditz;StB 2 Pieschen;verwitwet;weiblich;241
2016;23 Kaditz;StB 2 Pieschen;geschieden;männlich;210
2016;23 Kaditz;StB 2 Pieschen;geschieden;weiblich;286
2016;24 Trachau;StB 2 Pieschen;ledig;männlich;2441
2016;24 Trachau;StB 2 Pieschen;ledig;weiblich;2261
2016;24 Trachau;StB 2 Pieschen;verheiratet;männlich;2039
2016;24 Trachau;StB 2 Pieschen;verheiratet;weiblich;2077
2016;24 Trachau;StB 2 Pieschen;verwitwet;männlich;129
2016;24 Trachau;StB 2 Pieschen;verwitwet;weiblich;459
2016;24 Trachau;StB 2 Pieschen;geschieden;männlich;332
2016;24 Trachau;StB 2 Pieschen;geschieden;weiblich;472
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;männlich;3957
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;weiblich;3255
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;männlich;1873
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;weiblich;1854
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;männlich;145
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;weiblich;535
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;männlich;451
2016;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;weiblich;594
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;3238
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;2606
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;3060
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;3026
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;199
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;812
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;494
2016;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;645
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1301
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1090
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1569
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1580
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;95
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;288
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;184
2016;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;198
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1176
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;961
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1614
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1608
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;73
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;280
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;150
2016;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;164
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;904
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;803
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1117
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1103
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;64
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;200
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;84
2016;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;133
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1168
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1128
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1303
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1307
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;49
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;241
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;188
2016;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;252
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;2379
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;2292
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;2612
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;2609
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;151
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;606
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;333
2016;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;483
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;721
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;575
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;792
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;790
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;43
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;213
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;121
2016;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;165
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1225
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1039
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1284
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1283
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;62
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;326
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;215
2016;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;304
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;858
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;669
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1055
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1050
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;40
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;154
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;125
2016;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;112
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;732
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;583
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;829
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;829
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;40
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;143
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;76
2016;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;76
2016;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2359
2016;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2341
2016;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2109
2016;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2105
2016;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;117
2016;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;504
2016;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;265
2016;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;478
2016;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4222
2016;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;4062
2016;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2606
2016;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2637
2016;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;107
2016;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;476
2016;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;399
2016;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;640
2016;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;2817
2016;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;2476
2016;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2104
2016;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2118
2016;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;170
2016;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;662
2016;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;328
2016;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;592
2016;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3080
2016;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3045
2016;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2535
2016;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2572
2016;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;188
2016;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;770
2016;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;379
2016;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;654
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2613
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2459
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2243
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2242
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;159
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;621
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;380
2016;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;641
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3151
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2796
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2641
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2674
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;148
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;698
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;503
2016;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;772
2016;57 Gruna;StB 5 Blasewitz;ledig;männlich;2870
2016;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2730
2016;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2786
2016;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2779
2016;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;198
2016;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;849
2016;57 Gruna;StB 5 Blasewitz;geschieden;männlich;407
2016;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;694
2016;61 Leuben;StB 6 Leuben;ledig;männlich;2864
2016;61 Leuben;StB 6 Leuben;ledig;weiblich;2523
2016;61 Leuben;StB 6 Leuben;verheiratet;männlich;2168
2016;61 Leuben;StB 6 Leuben;verheiratet;weiblich;2172
2016;61 Leuben;StB 6 Leuben;verwitwet;männlich;222
2016;61 Leuben;StB 6 Leuben;verwitwet;weiblich;807
2016;61 Leuben;StB 6 Leuben;geschieden;männlich;470
2016;61 Leuben;StB 6 Leuben;geschieden;weiblich;814
2016;62 Laubegast;StB 6 Leuben;ledig;männlich;2674
2016;62 Laubegast;StB 6 Leuben;ledig;weiblich;2329
2016;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2678
2016;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2714
2016;62 Laubegast;StB 6 Leuben;verwitwet;männlich;153
2016;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;616
2016;62 Laubegast;StB 6 Leuben;geschieden;männlich;460
2016;62 Laubegast;StB 6 Leuben;geschieden;weiblich;630
2016;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1740
2016;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1508
2016;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;2115
2016;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;2133
2016;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;128
2016;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;433
2016;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;270
2016;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;335
2016;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1558
2016;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1275
2016;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1275
2016;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1260
2016;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;87
2016;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;396
2016;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;240
2016;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;323
2016;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1556
2016;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1191
2016;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;1154
2016;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;1128
2016;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;85
2016;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;380
2016;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;320
2016;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;409
2016;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2339
2016;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;1638
2016;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1456
2016;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1403
2016;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;155
2016;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;662
2016;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;486
2016;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;643
2016;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1317
2016;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1098
2016;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1384
2016;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1394
2016;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;68
2016;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;250
2016;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;160
2016;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;222
2016;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1417
