Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2001;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1503;33
2001;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;1810;23
2001;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;1199;8
2001;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;963;3
2002;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;13440;2791
2002;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;89835;4016
2002;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;141593;2963
2002;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;249008;3034
2002;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;512734;2982
2002;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3429016;7709
2002;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;3913;813
2002;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;15647;738
2002;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;10886;231
2002;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;6910;91
2002;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;2389;16
2002;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;7502;16
2002;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;12252;2580
2002;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;83098;3659
2002;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;128591;2723
2002;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;232211;2864
2002;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;447179;2615
2002;02 Johannstadt;Deutsche;20 Jahre und mehr;2637888;6829
2002;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;1751;450
2002;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;8328;401
2002;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;8088;179
2002;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;4809;62
2002;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;3884;22
2002;02 Johannstadt;Ausländer;20 Jahre und mehr;11047;25
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;23985;4993
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;172879;7706
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;202945;4369
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;260404;3344
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;344270;2020
2002;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;876745;2053
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;3039;766
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;14448;675
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;12496;267
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;8896;115
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;3262;20
2002;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;2288;4
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;27818;5635
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;164316;7420
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;200214;4319
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;258460;3352
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;307063;1768
2002;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1270826;2838
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2197;418
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;11186;521
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;8544;188
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;4617;62
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;1338;8
2002;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;9012;11
2002;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;16120;3222
2002;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;137305;5863
2002;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;217624;4659
2002;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;288779;3689
2002;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;471772;2661
2002;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;2057984;4573
2002;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;550;122
2002;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3684;166
2002;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;3079;69
2002;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;2747;35
2002;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;1025;7
2002;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3427;11
2002;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11622;2390
2002;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;105101;4581
2002;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;231316;4953
2002;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;434877;5298
2002;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;789772;4573
2002;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3194035;7224
2002;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;506;108
2002;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;2998;134
2002;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;3750;83
2002;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;3763;47
2002;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;3376;21
2002;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;4048;8
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14115;2930
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;118573;5238
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;228396;4867
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;552873;6710
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;673148;3814
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2905206;6460
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1344;284
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;5393;252
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4338;96
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7298;83
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;2572;17
2002;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;5928;13
2002;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;29879;5671
2002;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;261277;11124
2002;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;385788;8299
2002;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;425883;5486
2002;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;532589;3114
2002;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2864639;6460
2002;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;2105;503
2002;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;10568;506
2002;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;7792;170
2002;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;4470;57
2002;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;2862;18
2002;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;8791;17
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;18605;3713
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;153195;6635
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;259080;5594
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;410642;5154
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;710383;4058
2002;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3526302;9218
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;814;180
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;5135;224
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;4742;110
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;5775;79
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;1750;10
2002;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;7384;20
2002;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;18938;3879
2002;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;148035;6532
2002;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;248913;5309
2002;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;534575;6578
2002;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;792511;4501
2002;10 StB Leuben;Deutsche;20 Jahre und mehr;3494410;8936
2002;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;563;112
2002;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;2900;133
2002;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;3063;66
2002;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;5096;61
2002;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;5621;35
2002;10 StB Leuben;Ausländer;20 Jahre und mehr;4580;13
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;12971;2553
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;87155;3848
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;139186;2947
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;285028;3558
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;739780;4148
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1584006;4803
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;762;158
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4969;231
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;5637;120
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;5151;69
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;4000;23
2002;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4543;11
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;16215;3288
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;148852;6404
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;254728;5416
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;523051;6446
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;788837;4432
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2458626;5881
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;1123;230
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;4363;198
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;3214;72
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;3989;52
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;1823;12
2002;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;5117;11
2002;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;11672;2502
2002;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;90844;4036
2002;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;128493;2721
2002;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;236562;2909
2002;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;610603;3382
2002;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2465696;6683
2002;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;5123;1376
2002;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;22149;1035
2002;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;13400;306
2002;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;8005;101
2002;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;4355;25
2002;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;6550;12
2002;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;11782;2370
2002;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;101277;4378
2002;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;182422;3905
2002;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;294775;3703
2002;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;636359;3457
2002;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1682783;3968
2002;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;913;196
2002;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;4523;219
2002;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;2560;57
2002;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;1665;24
2002;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;1741;11
2002;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;2544;4
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;28080;5457
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;182016;8107
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;280234;6012
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;362834;4653
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;438896;2506
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1766599;3926
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;2506;455
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;9141;441
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;5405;123
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;4006;51
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;2768;18
2002;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;4069;6
2002;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;10863;2106
2002;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;68341;3075
2002;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;103457;2186
2002;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;278740;3389
2002;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;1661774;8786
2002;16 Gorbitz;Deutsche;20 Jahre und mehr;378367;1121
2002;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;604;120
2002;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;2309;111
2002;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;2348;52
2002;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;3801;49
2002;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;5837;32
2002;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;9671;1961
2002;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;81841;3619
2002;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;165792;3570
2002;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;355111;4422
2002;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;499280;2878
2002;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2009414;4462
2002;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;529;87
2002;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1591;70
2002;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1532;34
2002;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;2130;26
2002;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;1286;8
2002;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;999;3
2003;01 StB Altstadt ohne Johannstadt;Deutsche;00 bis unter 1 Jahr;15916;3081
2003;01 StB Altstadt ohne Johannstadt;Deutsche;01 bis unter 3 Jahre;86751;3859
2003;01 StB Altstadt ohne Johannstadt;Deutsche;03 bis unter 5 Jahre;118857;2543
2003;01 StB Altstadt ohne Johannstadt;Deutsche;05 bis unter 10 Jahre;298750;3671
2003;01 StB Altstadt ohne Johannstadt;Deutsche;10 bis unter 20 Jahre;482157;2752
2003;01 StB Altstadt ohne Johannstadt;Deutsche;20 Jahre und mehr;3265445;7280
2003;01 StB Altstadt ohne Johannstadt;Ausländer;00 bis unter 1 Jahr;4258;867
2003;01 StB Altstadt ohne Johannstadt;Ausländer;01 bis unter 3 Jahre;16792;763
2003;01 StB Altstadt ohne Johannstadt;Ausländer;03 bis unter 5 Jahre;12412;277
2003;01 StB Altstadt ohne Johannstadt;Ausländer;05 bis unter 10 Jahre;11301;152
2003;01 StB Altstadt ohne Johannstadt;Ausländer;10 bis unter 20 Jahre;2229;15
2003;01 StB Altstadt ohne Johannstadt;Ausländer;20 Jahre und mehr;4336;12
2003;02 Johannstadt;Deutsche;00 bis unter 1 Jahr;12697;2522
2003;02 Johannstadt;Deutsche;01 bis unter 3 Jahre;80187;3605
2003;02 Johannstadt;Deutsche;03 bis unter 5 Jahre;126489;2709
2003;02 Johannstadt;Deutsche;05 bis unter 10 Jahre;280167;3425
2003;02 Johannstadt;Deutsche;10 bis unter 20 Jahre;424068;2438
2003;02 Johannstadt;Deutsche;20 Jahre und mehr;2522479;6485
2003;02 Johannstadt;Ausländer;00 bis unter 1 Jahr;2620;596
2003;02 Johannstadt;Ausländer;01 bis unter 3 Jahre;9472;441
2003;02 Johannstadt;Ausländer;03 bis unter 5 Jahre;8505;183
2003;02 Johannstadt;Ausländer;05 bis unter 10 Jahre;7254;96
2003;02 Johannstadt;Ausländer;10 bis unter 20 Jahre;3491;19
2003;02 Johannstadt;Ausländer;20 Jahre und mehr;6919;20
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;00 bis unter 1 Jahr;25908;5170
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;01 bis unter 3 Jahre;156036;6938
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;03 bis unter 5 Jahre;219237;4739
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;05 bis unter 10 Jahre;358232;4516
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;10 bis unter 20 Jahre;330566;1908
2003;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;809949;1968
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;4334;907
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;15581;707
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;12890;282
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;12859;171
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;2692;16
2003;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;2568;5
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;28495;5481
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;161494;7318
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;211192;4545
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;354756;4471
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;289202;1638
2003;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1169324;2678
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;2160;464
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;10494;468
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;10256;225
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;7304;98
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;1281;8
2003;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;2303;5
2003;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;15812;3113
2003;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;113773;4967
2003;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;218535;4655
2003;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;402803;5106
2003;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;471291;2613
2003;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1969866;4408
2003;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;575;123
2003;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;3542;159
2003;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;3840;85
2003;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;3540;46
2003;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;1322;9
2003;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;3559;11
2003;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11640;2407
2003;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;91096;3988
2003;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;201857;4301
2003;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;561549;6830
2003;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;806757;4582
2003;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3110896;7068
2003;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;827;168
2003;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;2705;120
2003;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;4388;94
2003;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;4948;61
2003;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;3638;22
2003;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;3361;8
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14743;2926
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;108339;4780
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;200557;4294
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;673235;7996
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;676897;3870
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;2848754;6419
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1264;245
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;5217;234
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;4988;110
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;7195;85
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;4015;27
2003;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;4306;12
