Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2023;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;männlich;160
2023;85 Coschütz/Gittersee;StB 8 Plauen;geschieden;weiblich;214
2023;86 Plauen;StB 8 Plauen;ledig;männlich;3362
2023;86 Plauen;StB 8 Plauen;ledig;weiblich;2750
2023;86 Plauen;StB 8 Plauen;verheiratet;männlich;2052
2023;86 Plauen;StB 8 Plauen;verheiratet;weiblich;2062
2023;86 Plauen;StB 8 Plauen;verwitwet;männlich;106
2023;86 Plauen;StB 8 Plauen;verwitwet;weiblich;446
2023;86 Plauen;StB 8 Plauen;geschieden;männlich;303
2023;86 Plauen;StB 8 Plauen;geschieden;weiblich;416
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1773
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1525
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1738
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1734
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;95
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;383
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;272
2023;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;315
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3490
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3003
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1714
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1752
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;97
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;394
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;391
2023;91 Cotta;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;587
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3697
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3035
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1189
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1196
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;42
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;258
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;200
2023;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;275
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;4380
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;3462
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1443
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1423
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;81
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;325
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;291
2023;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;411
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2492
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1971
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2019
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2016
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;95
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;361
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;285
2023;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;392
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;männlich;3181
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2185
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1081
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1046
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;99
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;417
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;378
2023;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;432
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;männlich;1812
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1475
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;967
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;947
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;88
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;471
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;237
2023;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;413
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2252
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;1646
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;964
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;955
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;58
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;248
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;271
2023;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;317
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;2630
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;2403
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;2391
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;2363
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;146
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;511
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;364
2023;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;434
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;männlich;827
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;ledig;weiblich;714
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;männlich;1170
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verheiratet;weiblich;1167
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;männlich;57
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;verwitwet;weiblich;162
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;männlich;109
2023;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;geschieden;weiblich;117
