Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;40 Jahre;429
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;41 Jahre;442
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;42 Jahre;383
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;43 Jahre;353
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;44 Jahre;328
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 Jahre;273
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46 Jahre;269
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;226
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;234
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;224
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;278
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;222
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;265
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;265
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;258
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;291
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;299
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;312
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;307
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;302
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;297
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;331
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;293
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;267
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;245
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;271
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;262
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;264
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;223
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;249
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;263
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;231
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;253
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;201
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;189
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;146
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;180
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;255
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;267
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;283
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;342
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;404
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;419
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;450
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;473
2021;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;2323
2021;StB 0 Altstadt;02 Johannstadt;0 Jahre;232
2021;StB 0 Altstadt;02 Johannstadt;1 Jahre;270
2021;StB 0 Altstadt;02 Johannstadt;2 Jahre;249
2021;StB 0 Altstadt;02 Johannstadt;3 Jahre;241
2021;StB 0 Altstadt;02 Johannstadt;4 Jahre;248
2021;StB 0 Altstadt;02 Johannstadt;5 Jahre;223
2021;StB 0 Altstadt;02 Johannstadt;6 Jahre;220
2021;StB 0 Altstadt;02 Johannstadt;7 Jahre;196
2021;StB 0 Altstadt;02 Johannstadt;8 Jahre;201
2021;StB 0 Altstadt;02 Johannstadt;9 Jahre;193
2021;StB 0 Altstadt;02 Johannstadt;10 Jahre;207
2021;StB 0 Altstadt;02 Johannstadt;11 Jahre;174
2021;StB 0 Altstadt;02 Johannstadt;12 Jahre;175
2021;StB 0 Altstadt;02 Johannstadt;13 Jahre;152
2021;StB 0 Altstadt;02 Johannstadt;14 Jahre;171
2021;StB 0 Altstadt;02 Johannstadt;15 Jahre;165
2021;StB 0 Altstadt;02 Johannstadt;16 Jahre;147
2021;StB 0 Altstadt;02 Johannstadt;17 Jahre;181
2021;StB 0 Altstadt;02 Johannstadt;18 Jahre;174
2021;StB 0 Altstadt;02 Johannstadt;19 Jahre;244
2021;StB 0 Altstadt;02 Johannstadt;20 Jahre;274
2021;StB 0 Altstadt;02 Johannstadt;21 Jahre;318
2021;StB 0 Altstadt;02 Johannstadt;22 Jahre;336
2021;StB 0 Altstadt;02 Johannstadt;23 Jahre;333
2021;StB 0 Altstadt;02 Johannstadt;24 Jahre;362
2021;StB 0 Altstadt;02 Johannstadt;25 Jahre;369
2021;StB 0 Altstadt;02 Johannstadt;26 Jahre;335
2021;StB 0 Altstadt;02 Johannstadt;27 Jahre;330
2021;StB 0 Altstadt;02 Johannstadt;28 Jahre;330
2021;StB 0 Altstadt;02 Johannstadt;29 Jahre;359
2021;StB 0 Altstadt;02 Johannstadt;30 Jahre;363
2021;StB 0 Altstadt;02 Johannstadt;31 Jahre;422
2021;StB 0 Altstadt;02 Johannstadt;32 Jahre;461
2021;StB 0 Altstadt;02 Johannstadt;33 Jahre;456
2021;StB 0 Altstadt;02 Johannstadt;34 Jahre;399
2021;StB 0 Altstadt;02 Johannstadt;35 Jahre;389
2021;StB 0 Altstadt;02 Johannstadt;36 Jahre;340
2021;StB 0 Altstadt;02 Johannstadt;37 Jahre;342
2021;StB 0 Altstadt;02 Johannstadt;38 Jahre;314
2021;StB 0 Altstadt;02 Johannstadt;39 Jahre;294
2021;StB 0 Altstadt;02 Johannstadt;40 Jahre;281
2021;StB 0 Altstadt;02 Johannstadt;41 Jahre;249
2021;StB 0 Altstadt;02 Johannstadt;42 Jahre;273
2021;StB 0 Altstadt;02 Johannstadt;43 Jahre;231
2021;StB 0 Altstadt;02 Johannstadt;44 Jahre;275
2021;StB 0 Altstadt;02 Johannstadt;45 Jahre;186
2021;StB 0 Altstadt;02 Johannstadt;46 Jahre;200
2021;StB 0 Altstadt;02 Johannstadt;47 Jahre;183
2021;StB 0 Altstadt;02 Johannstadt;48 Jahre;195
2021;StB 0 Altstadt;02 Johannstadt;49 Jahre;220
2021;StB 0 Altstadt;02 Johannstadt;50 Jahre;215
2021;StB 0 Altstadt;02 Johannstadt;51 Jahre;246
2021;StB 0 Altstadt;02 Johannstadt;52 Jahre;227
2021;StB 0 Altstadt;02 Johannstadt;53 Jahre;207
2021;StB 0 Altstadt;02 Johannstadt;54 Jahre;233
2021;StB 0 Altstadt;02 Johannstadt;55 Jahre;228
2021;StB 0 Altstadt;02 Johannstadt;56 Jahre;238
2021;StB 0 Altstadt;02 Johannstadt;57 Jahre;248
2021;StB 0 Altstadt;02 Johannstadt;58 Jahre;231
2021;StB 0 Altstadt;02 Johannstadt;59 Jahre;260
2021;StB 0 Altstadt;02 Johannstadt;60 Jahre;222
2021;StB 0 Altstadt;02 Johannstadt;61 Jahre;250
2021;StB 0 Altstadt;02 Johannstadt;62 Jahre;218
2021;StB 0 Altstadt;02 Johannstadt;63 Jahre;216
2021;StB 0 Altstadt;02 Johannstadt;64 Jahre;196
2021;StB 0 Altstadt;02 Johannstadt;65 Jahre;211
2021;StB 0 Altstadt;02 Johannstadt;66 Jahre;263
2021;StB 0 Altstadt;02 Johannstadt;67 Jahre;252
2021;StB 0 Altstadt;02 Johannstadt;68 Jahre;244
2021;StB 0 Altstadt;02 Johannstadt;69 Jahre;255
2021;StB 0 Altstadt;02 Johannstadt;70 Jahre;276
2021;StB 0 Altstadt;02 Johannstadt;71 Jahre;279
2021;StB 0 Altstadt;02 Johannstadt;72 Jahre;290
2021;StB 0 Altstadt;02 Johannstadt;73 Jahre;218
2021;StB 0 Altstadt;02 Johannstadt;74 Jahre;283
2021;StB 0 Altstadt;02 Johannstadt;75 Jahre;216
2021;StB 0 Altstadt;02 Johannstadt;76 Jahre;303
2021;StB 0 Altstadt;02 Johannstadt;77 Jahre;430
2021;StB 0 Altstadt;02 Johannstadt;78 Jahre;409
2021;StB 0 Altstadt;02 Johannstadt;79 Jahre;376
2021;StB 0 Altstadt;02 Johannstadt;80 Jahre;468
2021;StB 0 Altstadt;02 Johannstadt;81 Jahre;447
2021;StB 0 Altstadt;02 Johannstadt;82 Jahre;434
2021;StB 0 Altstadt;02 Johannstadt;83 Jahre;389
2021;StB 0 Altstadt;02 Johannstadt;84 Jahre;360
2021;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1806
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;455
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;468
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;500
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;487
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;460
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;433
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;446
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;433
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;418
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;404
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;376
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;395
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;391
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;357
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;362
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;329
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;305
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;332
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;310
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;343
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;335
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;430
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;492
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;525
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;634
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;751
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;737
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;791
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;830
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;773
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;844
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;1023
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;1002
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;978
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;942
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;873
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;826
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;784
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;760
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;724
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;661
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;681
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;708
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;655
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;660
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;568
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;507
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;477
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;428
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;440
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;509
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;484
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;484
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;442
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;461
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;399
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;384
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;369
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;349
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;321
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;323
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;280
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;259
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;225
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;203
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;210
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;205
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;190
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;192
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;177
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;172
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;183
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;167
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;119
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;144
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;118
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;131
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;195
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;191
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;142
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;194
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;184
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;179
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;134
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;137
2021;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;718
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;174
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;164
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;156
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;166
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;152
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;171
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;153
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;136
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;148
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;153
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;133
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;113
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;118
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;120
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;104
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;101
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;87
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;87
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;101
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;136
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;165
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;181
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;228
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;294
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;285
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;299
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;279
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;295
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;295
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;301
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;325
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;417
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;409
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;398
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;347
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;322
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;300
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;295
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;295
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;295
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;258
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;263
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;269
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;260
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;218
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;190
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;156
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;129
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;132
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;133
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;147
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;115
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;97
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;109
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;106
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;98
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;89
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;93
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;99
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;87
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;88
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;77
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;62
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;59
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;57
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;62
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;51
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;50
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;43
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;47
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;50
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;58
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;37
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;36
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;39
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;24
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;24
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;52
2021;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;38
