Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;AltK_05D__-24-44-59-64-;Geschlecht;Anzahl Einwohner
2022;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre u.älter;männlich;313
2022;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre u.älter;weiblich;908
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;bis 24 Jahre;männlich;422
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;bis 24 Jahre;weiblich;390
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;25 - 44 Jahre;männlich;1257
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;25 - 44 Jahre;weiblich;533
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 - 59 Jahre;männlich;266
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 - 59 Jahre;weiblich;152
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 - 64 Jahre;männlich;78
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 - 64 Jahre;weiblich;57
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre u.älter;männlich;128
2022;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre u.älter;weiblich;264
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;männlich;212
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;weiblich;319
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;männlich;762
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;weiblich;525
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;männlich;308
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;weiblich;254
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;männlich;88
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;weiblich;99
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;männlich;291
2022;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;weiblich;804
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;männlich;190
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;weiblich;183
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;männlich;646
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;weiblich;369
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;männlich;297
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;weiblich;312
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;männlich;122
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;weiblich;188
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;männlich;508
2022;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;weiblich;1650
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;407
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;463
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;2639
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;1713
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;868
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;436
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;119
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;108
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;155
2022;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;217
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;79
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;85
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;593
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;292
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;449
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;256
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;108
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;87
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;160
2022;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;335
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;131
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;126
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;708
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;413
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;306
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;187
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;75
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;90
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;183
2022;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;455
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;307
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;401
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1638
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;1056
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;508
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;247
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;93
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;78
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;152
2022;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;282
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;28
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;34
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;219
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;121
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;112
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;52
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;22
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;23
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;32
2022;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;79
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;238
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;279
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1359
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;842
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;565
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;302
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;113
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;135
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;160
2022;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;280
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;203
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;222
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;1093
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;583
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;540
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;342
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;178
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;160
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;242
2022;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;650
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;70
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;69
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;356
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;189
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;229
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;160
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;74
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;95
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;138
2022;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;298
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;84
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;87
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;463
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;230
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;369
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;261
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;91
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;125
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;260
2022;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;590
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;225
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;223
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1173
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;610
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;516
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;304
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;147
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;110
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;235
2022;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;533
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;163
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;95
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;653
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;246
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;474
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;322
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;163
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;142
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;413
2022;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;937
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;22
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;23
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;131
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;53
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;166
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;104
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;52
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;63
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;144
2022;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;239
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;16
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;16
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;94
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;43
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;117
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;75
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;44
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;49
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;95
2022;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;213
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;16
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;12
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;66
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;32
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;91
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;58
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;26
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;19
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;82
2022;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;154
2022;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;männlich;17
2022;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;weiblich;29
