Jahr;Fortzug / Zuzug;Wanderungstyp;Wanderungsgebiet;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Anzahl Einwohner
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);11
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);14
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);7
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);14
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;24
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;23
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;12
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;5
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;14
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;14
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;15
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;52
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;22
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;34
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;6
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;30
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;23
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;15
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;35
2025;Fortzug;Außenwanderung;unbekannt, unzutreffend;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3
2025;Fortzug;Außenwanderung;B1 Nahes Umland;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;24
2025;Fortzug;Außenwanderung;B1 Nahes Umland;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;23
2025;Fortzug;Außenwanderung;B1 Nahes Umland;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52
2025;Fortzug;Außenwanderung;B1 Nahes Umland;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76
2025;Fortzug;Außenwanderung;B1 Nahes Umland;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;186
2025;Fortzug;Außenwanderung;B1 Nahes Umland;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;79
2025;Fortzug;Außenwanderung;B1 Nahes Umland;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;59
2025;Fortzug;Außenwanderung;B1 Nahes Umland;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75
2025;Fortzug;Außenwanderung;B1 Nahes Umland;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66
2025;Fortzug;Außenwanderung;B1 Nahes Umland;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34
2025;Fortzug;Außenwanderung;B1 Nahes Umland;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;83
2025;Fortzug;Außenwanderung;B1 Nahes Umland;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;157
2025;Fortzug;Außenwanderung;B1 Nahes Umland;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;99
2025;Fortzug;Außenwanderung;B1 Nahes Umland;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;148
2025;Fortzug;Außenwanderung;B1 Nahes Umland;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;61
2025;Fortzug;Außenwanderung;B1 Nahes Umland;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;58
2025;Fortzug;Außenwanderung;B1 Nahes Umland;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;137
2025;Fortzug;Außenwanderung;B1 Nahes Umland;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;132
2025;Fortzug;Außenwanderung;B1 Nahes Umland;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;36
2025;Fortzug;Außenwanderung;B1 Nahes Umland;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;34
2025;Fortzug;Außenwanderung;B1 Nahes Umland;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;41
2025;Fortzug;Außenwanderung;B1 Nahes Umland;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;26
2025;Fortzug;Außenwanderung;B1 Nahes Umland;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;59
2025;Fortzug;Außenwanderung;B1 Nahes Umland;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;29
2025;Fortzug;Außenwanderung;B1 Nahes Umland;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;45
2025;Fortzug;Außenwanderung;B1 Nahes Umland;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;18
2025;Fortzug;Außenwanderung;B1 Nahes Umland;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;21
2025;Fortzug;Außenwanderung;B1 Nahes Umland;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;37
2025;Fortzug;Außenwanderung;B1 Nahes Umland;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;117
2025;Fortzug;Außenwanderung;B1 Nahes Umland;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;51
2025;Fortzug;Außenwanderung;B1 Nahes Umland;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;72
2025;Fortzug;Außenwanderung;B1 Nahes Umland;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;69
2025;Fortzug;Außenwanderung;B1 Nahes Umland;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;72
2025;Fortzug;Außenwanderung;B1 Nahes Umland;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;71
2025;Fortzug;Außenwanderung;B1 Nahes Umland;61 Leuben;StB 6 Leuben;10 StB Leuben;107
2025;Fortzug;Außenwanderung;B1 Nahes Umland;62 Laubegast;StB 6 Leuben;10 StB Leuben;70
2025;Fortzug;Außenwanderung;B1 Nahes Umland;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;57
2025;Fortzug;Außenwanderung;B1 Nahes Umland;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;47
2025;Fortzug;Außenwanderung;B1 Nahes Umland;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);33
2025;Fortzug;Außenwanderung;B1 Nahes Umland;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);62
2025;Fortzug;Außenwanderung;B1 Nahes Umland;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);40
2025;Fortzug;Außenwanderung;B1 Nahes Umland;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);42
2025;Fortzug;Außenwanderung;B1 Nahes Umland;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);59
2025;Fortzug;Außenwanderung;B1 Nahes Umland;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);15
2025;Fortzug;Außenwanderung;B1 Nahes Umland;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);37
2025;Fortzug;Außenwanderung;B1 Nahes Umland;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);46
2025;Fortzug;Außenwanderung;B1 Nahes Umland;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;87
2025;Fortzug;Außenwanderung;B1 Nahes Umland;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;57
2025;Fortzug;Außenwanderung;B1 Nahes Umland;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;47
2025;Fortzug;Außenwanderung;B1 Nahes Umland;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;39
2025;Fortzug;Außenwanderung;B1 Nahes Umland;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;74
2025;Fortzug;Außenwanderung;B1 Nahes Umland;86 Plauen;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;85
2025;Fortzug;Außenwanderung;B1 Nahes Umland;90 Cossebaude/Mobschatz/Oberw.;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;75
2025;Fortzug;Außenwanderung;B1 Nahes Umland;91 Cotta;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;105
2025;Fortzug;Außenwanderung;B1 Nahes Umland;92 Löbtau-Nord;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;106
2025;Fortzug;Außenwanderung;B1 Nahes Umland;93 Löbtau-Süd;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;148
2025;Fortzug;Außenwanderung;B1 Nahes Umland;94 Naußlitz;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;82
2025;Fortzug;Außenwanderung;B1 Nahes Umland;95 Gorbitz-Süd;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;72
2025;Fortzug;Außenwanderung;B1 Nahes Umland;96 Gorbitz-Ost;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;39
2025;Fortzug;Außenwanderung;B1 Nahes Umland;97 Gorbitz-Nord/Neu-Omsewitz;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;33
2025;Fortzug;Außenwanderung;B1 Nahes Umland;98 Briesnitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;84
2025;Fortzug;Außenwanderung;B1 Nahes Umland;99 Altfranken/Gompitz;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;34
2025;Fortzug;Außenwanderung;B2 Fernes Umland;01 Innere Altstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;13
2025;Fortzug;Außenwanderung;B2 Fernes Umland;02 Pirnaische Vorstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;21
2025;Fortzug;Außenwanderung;B2 Fernes Umland;03 Seevorstadt-Ost;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;28
2025;Fortzug;Außenwanderung;B2 Fernes Umland;04 Wilsdruffer Vs./Seevs.-West;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46
2025;Fortzug;Außenwanderung;B2 Fernes Umland;05 Friedrichstadt;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;214
2025;Fortzug;Außenwanderung;B2 Fernes Umland;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;17
2025;Fortzug;Außenwanderung;B2 Fernes Umland;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;32
2025;Fortzug;Außenwanderung;B2 Fernes Umland;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51
2025;Fortzug;Außenwanderung;B2 Fernes Umland;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27
2025;Fortzug;Außenwanderung;B2 Fernes Umland;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21
2025;Fortzug;Außenwanderung;B2 Fernes Umland;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45
2025;Fortzug;Außenwanderung;B2 Fernes Umland;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;335
2025;Fortzug;Außenwanderung;B2 Fernes Umland;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65
2025;Fortzug;Außenwanderung;B2 Fernes Umland;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;62
2025;Fortzug;Außenwanderung;B2 Fernes Umland;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;12
2025;Fortzug;Außenwanderung;B2 Fernes Umland;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;39
2025;Fortzug;Außenwanderung;B2 Fernes Umland;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;64
2025;Fortzug;Außenwanderung;B2 Fernes Umland;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;34
2025;Fortzug;Außenwanderung;B2 Fernes Umland;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;15
2025;Fortzug;Außenwanderung;B2 Fernes Umland;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;10
2025;Fortzug;Außenwanderung;B2 Fernes Umland;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;15
2025;Fortzug;Außenwanderung;B2 Fernes Umland;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;17
2025;Fortzug;Außenwanderung;B2 Fernes Umland;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;36
2025;Fortzug;Außenwanderung;B2 Fernes Umland;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;6
2025;Fortzug;Außenwanderung;B2 Fernes Umland;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;36
2025;Fortzug;Außenwanderung;B2 Fernes Umland;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;20
2025;Fortzug;Außenwanderung;B2 Fernes Umland;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;8
2025;Fortzug;Außenwanderung;B2 Fernes Umland;51 Blasewitz;StB 5 Blasewitz;08 Blasewitz, Striesen;35
2025;Fortzug;Außenwanderung;B2 Fernes Umland;52 Striesen-Ost;StB 5 Blasewitz;08 Blasewitz, Striesen;26
2025;Fortzug;Außenwanderung;B2 Fernes Umland;53 Striesen-Süd;StB 5 Blasewitz;08 Blasewitz, Striesen;30
2025;Fortzug;Außenwanderung;B2 Fernes Umland;54 Striesen-West;StB 5 Blasewitz;08 Blasewitz, Striesen;38
2025;Fortzug;Außenwanderung;B2 Fernes Umland;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;50
2025;Fortzug;Außenwanderung;B2 Fernes Umland;56 Seidnitz/Dobritz;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;61
2025;Fortzug;Außenwanderung;B2 Fernes Umland;57 Gruna;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;24
2025;Fortzug;Außenwanderung;B2 Fernes Umland;61 Leuben;StB 6 Leuben;10 StB Leuben;34
2025;Fortzug;Außenwanderung;B2 Fernes Umland;62 Laubegast;StB 6 Leuben;10 StB Leuben;46
2025;Fortzug;Außenwanderung;B2 Fernes Umland;63 Kleinzschachwitz;StB 6 Leuben;10 StB Leuben;18
2025;Fortzug;Außenwanderung;B2 Fernes Umland;64 Großzschachwitz;StB 6 Leuben;10 StB Leuben;22
2025;Fortzug;Außenwanderung;B2 Fernes Umland;71 Prohlis-Nord;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);11
2025;Fortzug;Außenwanderung;B2 Fernes Umland;72 Prohlis-Süd;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);22
2025;Fortzug;Außenwanderung;B2 Fernes Umland;73 Niedersedlitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);20
2025;Fortzug;Außenwanderung;B2 Fernes Umland;74 Lockwitz;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);21
2025;Fortzug;Außenwanderung;B2 Fernes Umland;75 Leubnitz-Neuostra;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);40
2025;Fortzug;Außenwanderung;B2 Fernes Umland;76 Strehlen;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2
2025;Fortzug;Außenwanderung;B2 Fernes Umland;76 Strehlen;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);30
2025;Fortzug;Außenwanderung;B2 Fernes Umland;77 Reick;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);20
2025;Fortzug;Außenwanderung;B2 Fernes Umland;81 Südvorstadt-West;StB 8 Plauen;13 Südvorstadt, Zschertnitz;42
2025;Fortzug;Außenwanderung;B2 Fernes Umland;82 Südvorstadt-Ost;StB 8 Plauen;13 Südvorstadt, Zschertnitz;40
2025;Fortzug;Außenwanderung;B2 Fernes Umland;83 Räcknitz/Zschertnitz;StB 8 Plauen;13 Südvorstadt, Zschertnitz;45
2025;Fortzug;Außenwanderung;B2 Fernes Umland;84 Kleinpestitz/Mockritz;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;22
2025;Fortzug;Außenwanderung;B2 Fernes Umland;85 Coschütz/Gittersee;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;25
