Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;37
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;24
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;79 Jahre;23
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;80 Jahre;40
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;81 Jahre;38
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;82 Jahre;28
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;83 Jahre;28
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;84 Jahre;32
2024;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;122
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Jahre;194
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Jahre;219
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Jahre;214
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 Jahre;261
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;4 Jahre;244
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;5 Jahre;270
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;6 Jahre;253
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;7 Jahre;272
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;8 Jahre;274
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;9 Jahre;291
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;10 Jahre;281
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;11 Jahre;258
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;12 Jahre;267
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;13 Jahre;263
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;14 Jahre;265
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;15 Jahre;245
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;16 Jahre;249
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;17 Jahre;237
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;18 Jahre;245
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;19 Jahre;235
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;20 Jahre;257
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;21 Jahre;286
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;22 Jahre;261
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;23 Jahre;313
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;24 Jahre;350
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 Jahre;385
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;26 Jahre;423
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;27 Jahre;452
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;28 Jahre;421
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;29 Jahre;394
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;30 Jahre;376
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;31 Jahre;397
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;32 Jahre;388
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;33 Jahre;430
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;34 Jahre;592
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;35 Jahre;557
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;36 Jahre;554
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;37 Jahre;571
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;38 Jahre;560
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;39 Jahre;525
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;40 Jahre;515
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;41 Jahre;538
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;42 Jahre;510
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;43 Jahre;448
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;44 Jahre;446
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 Jahre;429
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;46 Jahre;383
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;47 Jahre;372
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;48 Jahre;313
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;49 Jahre;298
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;50 Jahre;287
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;51 Jahre;240
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;52 Jahre;255
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;53 Jahre;299
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;54 Jahre;248
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;55 Jahre;249
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;56 Jahre;258
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;57 Jahre;236
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;58 Jahre;246
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;59 Jahre;273
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 Jahre;253
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;61 Jahre;256
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;62 Jahre;234
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;63 Jahre;247
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;64 Jahre;210
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre;203
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;66 Jahre;180
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;67 Jahre;169
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;68 Jahre;149
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;69 Jahre;145
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;70 Jahre;139
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;71 Jahre;151
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;72 Jahre;156
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;73 Jahre;149
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;74 Jahre;121
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;75 Jahre;131
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;76 Jahre;85
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;77 Jahre;115
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;78 Jahre;72
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;79 Jahre;83
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;80 Jahre;117
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;81 Jahre;134
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;82 Jahre;92
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;83 Jahre;103
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;84 Jahre;118
2024;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;548
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Jahre;206
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Jahre;242
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Jahre;233
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 Jahre;289
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;4 Jahre;271
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;5 Jahre;279
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;6 Jahre;289
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;7 Jahre;327
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;8 Jahre;311
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;9 Jahre;290
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;10 Jahre;319
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;11 Jahre;322
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;12 Jahre;295
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;13 Jahre;291
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;14 Jahre;317
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;15 Jahre;259
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;16 Jahre;263
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;17 Jahre;324
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;18 Jahre;279
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;19 Jahre;320
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;20 Jahre;271
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;21 Jahre;272
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;22 Jahre;293
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;23 Jahre;314
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;24 Jahre;339
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 Jahre;325
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;26 Jahre;342
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;27 Jahre;320
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;28 Jahre;334
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;29 Jahre;308
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;30 Jahre;288
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;31 Jahre;313
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;32 Jahre;302
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;33 Jahre;381
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;34 Jahre;538
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;35 Jahre;535
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;36 Jahre;554
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;37 Jahre;579
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;38 Jahre;560
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;39 Jahre;556
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;40 Jahre;510
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;41 Jahre;512
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;42 Jahre;516
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;43 Jahre;491
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;44 Jahre;501
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 Jahre;480
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;46 Jahre;473
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;47 Jahre;442
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;48 Jahre;349
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;49 Jahre;363
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;50 Jahre;304
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;51 Jahre;307
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;52 Jahre;326
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;53 Jahre;423
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;54 Jahre;376
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;55 Jahre;432
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;56 Jahre;376
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;57 Jahre;404
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;58 Jahre;393
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;59 Jahre;376
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 Jahre;364
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;61 Jahre;436
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;62 Jahre;373
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;63 Jahre;375
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;64 Jahre;331
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre;327
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;66 Jahre;290
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;67 Jahre;294
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;68 Jahre;256
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;69 Jahre;261
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;70 Jahre;289
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;71 Jahre;264
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;72 Jahre;251
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;73 Jahre;295
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;74 Jahre;294
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;75 Jahre;227
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;76 Jahre;176
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;77 Jahre;172
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;78 Jahre;139
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;79 Jahre;177
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;80 Jahre;251
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;81 Jahre;225
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;82 Jahre;197
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;83 Jahre;220
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;84 Jahre;244
2024;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;85 Jahre u.älter;958
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Jahre;152
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Jahre;186
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Jahre;208
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 Jahre;255
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;4 Jahre;271
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;5 Jahre;300
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;6 Jahre;325
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;7 Jahre;329
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;8 Jahre;367
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;9 Jahre;349
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;10 Jahre;383
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;11 Jahre;362
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;12 Jahre;352
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;13 Jahre;370
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;14 Jahre;377
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;15 Jahre;364
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;16 Jahre;384
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;17 Jahre;364
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;18 Jahre;311
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;19 Jahre;298
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;20 Jahre;274
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;21 Jahre;236
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;22 Jahre;209
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;23 Jahre;179
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;24 Jahre;207
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 Jahre;199
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;26 Jahre;182
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;27 Jahre;188
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;28 Jahre;169
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;29 Jahre;158
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;30 Jahre;155
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;31 Jahre;166
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;32 Jahre;180
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;33 Jahre;216
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;34 Jahre;321
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;35 Jahre;372
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;36 Jahre;407
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;37 Jahre;408
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;38 Jahre;406
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;39 Jahre;420
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;40 Jahre;413
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;41 Jahre;413
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;42 Jahre;428
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;43 Jahre;490
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;44 Jahre;448
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 Jahre;465
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;46 Jahre;485
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;47 Jahre;468
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;48 Jahre;402
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;49 Jahre;416
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;50 Jahre;377
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;51 Jahre;330
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;52 Jahre;446
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;53 Jahre;476
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;54 Jahre;515
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;55 Jahre;481
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;56 Jahre;516
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;57 Jahre;525
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;58 Jahre;537
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;59 Jahre;510
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 Jahre;545
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;61 Jahre;498
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;62 Jahre;520
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;63 Jahre;490
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;64 Jahre;438
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre;461
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;66 Jahre;432
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;67 Jahre;425
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;68 Jahre;411
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;69 Jahre;416
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;70 Jahre;408
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;71 Jahre;370
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;72 Jahre;406
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;73 Jahre;365
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;74 Jahre;366
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;75 Jahre;327
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;76 Jahre;269
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;77 Jahre;295
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;78 Jahre;188
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;79 Jahre;237
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;80 Jahre;343
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;81 Jahre;366
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;82 Jahre;290
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;83 Jahre;332
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;84 Jahre;327
2024;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;85 Jahre u.älter;1517
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Jahre;154
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Jahre;164
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Jahre;215
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 Jahre;276
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;4 Jahre;266
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;5 Jahre;291
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;6 Jahre;333
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;7 Jahre;359
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;8 Jahre;397
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;9 Jahre;376
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;10 Jahre;393
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;11 Jahre;397
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;12 Jahre;405
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;13 Jahre;403
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;14 Jahre;397
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;15 Jahre;410
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;16 Jahre;427
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;17 Jahre;420
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;18 Jahre;389
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;19 Jahre;308
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;20 Jahre;275
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;21 Jahre;237
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;22 Jahre;200
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;23 Jahre;220
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;24 Jahre;191
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;25 Jahre;192
2024;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;26 Jahre;186
