Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;ledig;männlich;7552
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;ledig;weiblich;6263
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verheiratet;männlich;1589
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verheiratet;weiblich;1557
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verwitwet;männlich;67
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;verwitwet;weiblich;229
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;geschieden;männlich;425
2018;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;geschieden;weiblich;529
2018;12 Radeberger Vorstadt;StB 1 Neustadt;ledig;männlich;2773
2018;12 Radeberger Vorstadt;StB 1 Neustadt;ledig;weiblich;2380
2018;12 Radeberger Vorstadt;StB 1 Neustadt;verheiratet;männlich;1466
2018;12 Radeberger Vorstadt;StB 1 Neustadt;verheiratet;weiblich;1472
2018;12 Radeberger Vorstadt;StB 1 Neustadt;verwitwet;männlich;64
2018;12 Radeberger Vorstadt;StB 1 Neustadt;verwitwet;weiblich;236
2018;12 Radeberger Vorstadt;StB 1 Neustadt;geschieden;männlich;312
2018;12 Radeberger Vorstadt;StB 1 Neustadt;geschieden;weiblich;373
2018;13 Innere Neustadt;StB 1 Neustadt;ledig;männlich;2591
2018;13 Innere Neustadt;StB 1 Neustadt;ledig;weiblich;2136
2018;13 Innere Neustadt;StB 1 Neustadt;verheiratet;männlich;1128
2018;13 Innere Neustadt;StB 1 Neustadt;verheiratet;weiblich;1089
2018;13 Innere Neustadt;StB 1 Neustadt;verwitwet;männlich;66
2018;13 Innere Neustadt;StB 1 Neustadt;verwitwet;weiblich;291
2018;13 Innere Neustadt;StB 1 Neustadt;geschieden;männlich;204
2018;13 Innere Neustadt;StB 1 Neustadt;geschieden;weiblich;324
2018;14 Leipziger Vorstadt;StB 1 Neustadt;ledig;männlich;5162
2018;14 Leipziger Vorstadt;StB 1 Neustadt;ledig;weiblich;4120
2018;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;männlich;1319
2018;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;weiblich;1317
2018;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;männlich;67
2018;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;weiblich;209
2018;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;männlich;268
2018;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;weiblich;317
2018;15 Albertstadt;StB 1 Neustadt;ledig;männlich;1061
2018;15 Albertstadt;StB 1 Neustadt;ledig;weiblich;710
2018;15 Albertstadt;StB 1 Neustadt;verheiratet;männlich;492
2018;15 Albertstadt;StB 1 Neustadt;verheiratet;weiblich;456
2018;15 Albertstadt;StB 1 Neustadt;verwitwet;männlich;38
2018;15 Albertstadt;StB 1 Neustadt;verwitwet;weiblich;160
2018;15 Albertstadt;StB 1 Neustadt;geschieden;männlich;108
2018;15 Albertstadt;StB 1 Neustadt;geschieden;weiblich;99
2018;21 Pieschen-Süd;StB 2 Pieschen;ledig;männlich;4520
2018;21 Pieschen-Süd;StB 2 Pieschen;ledig;weiblich;3984
2018;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;männlich;1406
2018;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;weiblich;1380
2018;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;männlich;51
2018;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;weiblich;262
2018;21 Pieschen-Süd;StB 2 Pieschen;geschieden;männlich;322
2018;21 Pieschen-Süd;StB 2 Pieschen;geschieden;weiblich;470
2018;22 Mickten;StB 2 Pieschen;ledig;männlich;3807
2018;22 Mickten;StB 2 Pieschen;ledig;weiblich;3219
2018;22 Mickten;StB 2 Pieschen;verheiratet;männlich;2114
2018;22 Mickten;StB 2 Pieschen;verheiratet;weiblich;2107
2018;22 Mickten;StB 2 Pieschen;verwitwet;männlich;130
2018;22 Mickten;StB 2 Pieschen;verwitwet;weiblich;548
2018;22 Mickten;StB 2 Pieschen;geschieden;männlich;464
2018;22 Mickten;StB 2 Pieschen;geschieden;weiblich;606
2018;23 Kaditz;StB 2 Pieschen;ledig;männlich;1510
2018;23 Kaditz;StB 2 Pieschen;ledig;weiblich;1328
2018;23 Kaditz;StB 2 Pieschen;verheiratet;männlich;981
2018;23 Kaditz;StB 2 Pieschen;verheiratet;weiblich;977
2018;23 Kaditz;StB 2 Pieschen;verwitwet;männlich;73
2018;23 Kaditz;StB 2 Pieschen;verwitwet;weiblich;243
2018;23 Kaditz;StB 2 Pieschen;geschieden;männlich;213
2018;23 Kaditz;StB 2 Pieschen;geschieden;weiblich;288
2018;24 Trachau;StB 2 Pieschen;ledig;männlich;2461
2018;24 Trachau;StB 2 Pieschen;ledig;weiblich;2266
2018;24 Trachau;StB 2 Pieschen;verheiratet;männlich;2016
2018;24 Trachau;StB 2 Pieschen;verheiratet;weiblich;2023
2018;24 Trachau;StB 2 Pieschen;verwitwet;männlich;128
2018;24 Trachau;StB 2 Pieschen;verwitwet;weiblich;454
2018;24 Trachau;StB 2 Pieschen;geschieden;männlich;328
2018;24 Trachau;StB 2 Pieschen;geschieden;weiblich;479
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;männlich;4055
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;weiblich;3294
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;männlich;1898
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;weiblich;1873
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;männlich;135
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;weiblich;561
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;männlich;440
2018;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;weiblich;585
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;3451
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;2776
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;3161
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;3117
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;215
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;854
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;498
2018;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;659
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1306
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1118
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1558
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1559
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;99
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;279
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;188
2018;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;198
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1211
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;978
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1586
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1596
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;77
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;288
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;138
2018;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;168
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;880
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;811
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1100
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1088
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;67
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;208
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;83
2018;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;137
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1162
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1100
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1331
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1325
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;64
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;244
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;188
2018;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;256
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;2412
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;2318
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;2596
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;2574
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;165
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;622
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;345
2018;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;497
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;725
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;572
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;796
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;797
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;48
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;206
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;116
2018;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;167
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1261
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1014
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1248
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1235
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;66
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;333
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;222
2018;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;311
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;847
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;696
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1043
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1040
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;47
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;155
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;119
2018;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;102
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;774
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;615
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;855
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;861
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;36
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;130
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;77
2018;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;73
2018;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2439
2018;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2304
2018;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2108
2018;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2125
2018;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;124
2018;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;502
2018;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;256
2018;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;478
2018;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4284
2018;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;4084
2018;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2730
2018;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2760
2018;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;101
2018;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;480
2018;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;378
2018;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;675
2018;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;3064
2018;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;2661
2018;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2163
2018;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2191
2018;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;161
2018;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;668
2018;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;364
2018;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;605
2018;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3194
2018;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3144
2018;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2508
2018;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2548
2018;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;182
2018;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;767
2018;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;369
2018;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;668
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2625
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2504
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2239
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2275
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;161
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;611
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;382
2018;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;634
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3278
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2776
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2582
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2613
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;151
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;730
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;502
2018;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;760
2018;57 Gruna;StB 5 Blasewitz;ledig;männlich;2863
2018;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2810
2018;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2760
2018;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2760
2018;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;225
2018;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;884
2018;57 Gruna;StB 5 Blasewitz;geschieden;männlich;405
2018;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;701
2018;61 Leuben;StB 6 Leuben;ledig;männlich;2930
2018;61 Leuben;StB 6 Leuben;ledig;weiblich;2610
2018;61 Leuben;StB 6 Leuben;verheiratet;männlich;2126
2018;61 Leuben;StB 6 Leuben;verheiratet;weiblich;2140
2018;61 Leuben;StB 6 Leuben;verwitwet;männlich;220
2018;61 Leuben;StB 6 Leuben;verwitwet;weiblich;793
2018;61 Leuben;StB 6 Leuben;geschieden;männlich;462
2018;61 Leuben;StB 6 Leuben;geschieden;weiblich;828
2018;62 Laubegast;StB 6 Leuben;ledig;männlich;2709
2018;62 Laubegast;StB 6 Leuben;ledig;weiblich;2360
2018;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2662
2018;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2706
2018;62 Laubegast;StB 6 Leuben;verwitwet;männlich;147
2018;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;630
2018;62 Laubegast;StB 6 Leuben;geschieden;männlich;463
2018;62 Laubegast;StB 6 Leuben;geschieden;weiblich;654
2018;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1701
2018;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1532
2018;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;2106
2018;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;2109
2018;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;127
2018;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;438
2018;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;258
2018;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;341
2018;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1529
2018;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1208
2018;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1233
2018;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1210
2018;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;95
2018;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;402
2018;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;222
2018;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;322
2018;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1638
2018;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1211
2018;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;1113
2018;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;1109
2018;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;82
2018;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;362
2018;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;294
2018;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;393
2018;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2305
2018;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;1625
2018;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1385
2018;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1336
2018;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;170
2018;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;620
2018;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;459
2018;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;626
2018;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1388
2018;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1103
2018;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1391
2018;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1395
2018;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;71
2018;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;262
2018;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;166
2018;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;231
2018;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1468
