Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;AltK_05D__-24-44-59-64-;Geschlecht;Anzahl Einwohner
2024;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;männlich;97
2024;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;weiblich;110
2024;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;männlich;306
2024;06 Johannstadt-Nord;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;weiblich;785
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;männlich;204
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;bis 24 Jahre;weiblich;192
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;männlich;714
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;25 - 44 Jahre;weiblich;412
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;männlich;318
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;45 - 59 Jahre;weiblich;298
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;männlich;101
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;60 - 64 Jahre;weiblich;204
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;männlich;521
2024;07 Johannstadt-Süd;StB 0 Altstadt;02 Johannstadt;65 Jahre u.älter;weiblich;1619
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;391
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;526
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;2553
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;1811
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;931
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;470
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;142
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;123
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;181
2024;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;243
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;114
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;80
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;552
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;316
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;435
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;245
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;127
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;97
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;176
2024;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;340
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;130
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;115
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;742
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;415
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;320
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;186
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;81
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;98
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;177
2024;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;400
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;325
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;395
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1636
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;1140
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;608
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;290
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;118
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;85
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;161
2024;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;262
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;48
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;53
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;268
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;159
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;155
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;80
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;29
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;20
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;46
2024;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;97
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;211
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;292
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1375
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;850
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;559
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;337
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;140
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;129
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;186
2024;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;298
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;220
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;215
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;1092
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;630
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;568
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;330
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;178
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;162
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;273
2024;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;683
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;76
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;76
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;360
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;208
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;242
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;153
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;79
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;91
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;145
2024;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;294
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;97
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;85
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;454
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;260
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;371
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;262
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;116
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;124
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;266
2024;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;598
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;217
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;223
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1169
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;633
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;522
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;329
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;154
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;124
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;268
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;550
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;166
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;98
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;652
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;242
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;503
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;310
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;165
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;154
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;433
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;948
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;24
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;24
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;121
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;62
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;154
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;114
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;57
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;57
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;141
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;240
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;14
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;17
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;91
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;41
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;105
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;62
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;50
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;52
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;97
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;216
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;21
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;9
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;72
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;38
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;89
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;58
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;31
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;21
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;89
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;149
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;männlich;24
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;weiblich;27
