Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2021;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;10381;31
2021;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;10338;1761
2021;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;73127;3199
2021;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;152079;3168
2021;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;487917;5611
2021;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1219584;7022
2021;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;4075630;9700
2021;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;890;182
2021;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4817;220
2021;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;5087;108
2021;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;12782;157
2021;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;22375;135
2021;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;10356;31
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;11759;1979
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;90338;4016
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;147125;3169
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;544697;6184
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1392601;8018
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;3800311;9389
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1016;198
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;5786;257
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;5205;115
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;15015;174
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;19766;117
2021;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;15618;47
2021;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;23541;4061
2021;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;175462;7680
2021;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;292674;6213
2021;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;890043;10359
2021;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;1885127;11017
2021;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;3328092;8559
2021;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;3896;746
2021;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;21009;921
2021;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;27799;587
2021;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;40269;488
2021;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;57140;340
2021;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;16990;57
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;14316;2430
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;107340;4802
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;185155;3935
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;600459;6840
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1554973;8885
2021;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3673352;8693
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;2391;439
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;13042;601
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;14772;318
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;25281;301
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;31513;189
2021;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;16190;52
2021;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;15894;2621
2021;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;113635;5007
2021;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;183070;3876
2021;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;585380;6724
2021;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1678090;9602
2021;10 StB Leuben;Deutsche;20 Jahre und mehr;4086388;9861
2021;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;1701;316
2021;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;9374;430
2021;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;10135;219
2021;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;16812;208
2021;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;19789;116
2021;10 StB Leuben;Ausländer;20 Jahre und mehr;15286;44
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;8715;1530
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;59427;2608
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;83206;1785
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;307753;3508
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;864154;4982
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1788734;4410
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;5947;1129
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;31721;1451
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;41826;887
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;40778;543
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;30276;174
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;7359;23
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;13768;2476
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;96396;4277
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;160734;3421
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;502831;5756
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1425778;8153
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;3448846;8894
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;3234;681
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;12365;565
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;12599;270
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;15350;196
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;18834;108
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;10740;37
2021;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;12301;2379
2021;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;105498;4720
2021;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;137446;2964
2021;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;332476;3826
2021;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;758713;4396
2021;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2475656;5723
2021;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;12577;2638
2021;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;64695;2923
2021;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;76638;1652
2021;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;60087;796
2021;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;35344;214
2021;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;17301;53
2021;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;8781;1519
2021;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;77460;3429
2021;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;118867;2554
2021;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;378516;4354
2021;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;954870;5509
2021;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;2397828;6121
2021;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;1688;318
2021;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;9604;420
2021;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;11598;249
2021;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;15632;191
2021;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;20017;121
2021;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;10562;36
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;23743;4120
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;177201;7844
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;265602;5665
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;669129;7878
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;1418225;8228
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;2187002;5849
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;3466;655
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;16410;739
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;18718;401
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;27497;338
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;47180;271
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;14063;50
2021;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;7525;1231
2021;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;64768;2811
2021;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;91288;1973
2021;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;300296;3416
2021;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;680836;3915
2021;16 Gorbitz;Deutsche;20 Jahre und mehr;1337274;3528
2021;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;7201;1401
2021;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;36164;1688
2021;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;41482;886
2021;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;32768;419
2021;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;19585;118
2021;16 Gorbitz;Ausländer;20 Jahre und mehr;9313;28
2021;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;7729;1336
2021;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;64677;2808
2021;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;110137;2344
2021;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;377852;4250
2021;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;944705;5417
2021;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2803139;6943
2021;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;398;80
2021;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;2664;119
2021;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;2535;55
2021;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;8341;98
2021;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;8757;53
2021;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;6097;19
