Jahr;Stadtraum;Staatsangehörigkeit-1 Deutsche / Ausländer;Wohndauer in 6 Klassen;Wohndauer in Monaten;Anzahl Einwohner
2015;03 StB Neustadt ohne Leipziger Vorstadt;Deutsche;20 Jahre und mehr;815780;1976
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;00 bis unter 1 Jahr;5084;1272
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;01 bis unter 3 Jahre;18730;870
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;03 bis unter 5 Jahre;19077;412
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;05 bis unter 10 Jahre;41842;493
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;10 bis unter 20 Jahre;39096;248
2015;03 StB Neustadt ohne Leipziger Vorstadt;Ausländer;20 Jahre und mehr;4613;14
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;00 bis unter 1 Jahr;26907;5226
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;01 bis unter 3 Jahre;173793;7703
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;03 bis unter 5 Jahre;252384;5395
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;05 bis unter 10 Jahre;671651;7901
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;10 bis unter 20 Jahre;1104158;6441
2015;04 Leipziger Vorstadt, Pieschen;Deutsche;20 Jahre und mehr;1034220;2314
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;00 bis unter 1 Jahr;3323;648
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;01 bis unter 3 Jahre;11210;523
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;03 bis unter 5 Jahre;14317;308
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;05 bis unter 10 Jahre;26244;308
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;10 bis unter 20 Jahre;33591;211
2015;04 Leipziger Vorstadt, Pieschen;Ausländer;20 Jahre und mehr;2186;7
2015;05 Mickten, Kaditz, Trachau;Deutsche;00 bis unter 1 Jahr;14518;2703
2015;05 Mickten, Kaditz, Trachau;Deutsche;01 bis unter 3 Jahre;102921;4571
2015;05 Mickten, Kaditz, Trachau;Deutsche;03 bis unter 5 Jahre;173524;3716
2015;05 Mickten, Kaditz, Trachau;Deutsche;05 bis unter 10 Jahre;494884;5747
2015;05 Mickten, Kaditz, Trachau;Deutsche;10 bis unter 20 Jahre;1246842;7037
2015;05 Mickten, Kaditz, Trachau;Deutsche;20 Jahre und mehr;1901535;4070
2015;05 Mickten, Kaditz, Trachau;Ausländer;00 bis unter 1 Jahr;1615;319
2015;05 Mickten, Kaditz, Trachau;Ausländer;01 bis unter 3 Jahre;5338;244
2015;05 Mickten, Kaditz, Trachau;Ausländer;03 bis unter 5 Jahre;6093;135
2015;05 Mickten, Kaditz, Trachau;Ausländer;05 bis unter 10 Jahre;13006;150
2015;05 Mickten, Kaditz, Trachau;Ausländer;10 bis unter 20 Jahre;13597;85
2015;05 Mickten, Kaditz, Trachau;Ausländer;20 Jahre und mehr;4655;13
2015;06 StB Klotzsche und nördliche OS;Deutsche;00 bis unter 1 Jahr;11907;2273
2015;06 StB Klotzsche und nördliche OS;Deutsche;01 bis unter 3 Jahre;81317;3643
2015;06 StB Klotzsche und nördliche OS;Deutsche;03 bis unter 5 Jahre;134544;2854
2015;06 StB Klotzsche und nördliche OS;Deutsche;05 bis unter 10 Jahre;458004;5267
2015;06 StB Klotzsche und nördliche OS;Deutsche;10 bis unter 20 Jahre;1468111;8254
2015;06 StB Klotzsche und nördliche OS;Deutsche;20 Jahre und mehr;3454867;7646
2015;06 StB Klotzsche und nördliche OS;Ausländer;00 bis unter 1 Jahr;706;166
2015;06 StB Klotzsche und nördliche OS;Ausländer;01 bis unter 3 Jahre;4170;200
2015;06 StB Klotzsche und nördliche OS;Ausländer;03 bis unter 5 Jahre;3490;76
2015;06 StB Klotzsche und nördliche OS;Ausländer;05 bis unter 10 Jahre;13696;157
2015;06 StB Klotzsche und nördliche OS;Ausländer;10 bis unter 20 Jahre;9762;61
2015;06 StB Klotzsche und nördliche OS;Ausländer;20 Jahre und mehr;7093;21
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;00 bis unter 1 Jahr;14247;2580
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;01 bis unter 3 Jahre;95866;4157
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;03 bis unter 5 Jahre;163271;3499
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;05 bis unter 10 Jahre;543455;6227
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;10 bis unter 20 Jahre;1604860;9038
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Deutsche;20 Jahre und mehr;3061237;6961
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;00 bis unter 1 Jahr;1725;360
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;01 bis unter 3 Jahre;4504;213
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;03 bis unter 5 Jahre;5445;120
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;05 bis unter 10 Jahre;11057;127
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;10 bis unter 20 Jahre;14402;88
2015;07 StB Loschwitz und OS Schönfeld-Weißig;Ausländer;20 Jahre und mehr;7407;22
2015;08 Blasewitz, Striesen;Deutsche;00 bis unter 1 Jahr;27482;5406
2015;08 Blasewitz, Striesen;Deutsche;01 bis unter 3 Jahre;189629;8284
2015;08 Blasewitz, Striesen;Deutsche;03 bis unter 5 Jahre;289159;6233
2015;08 Blasewitz, Striesen;Deutsche;05 bis unter 10 Jahre;876258;10104
2015;08 Blasewitz, Striesen;Deutsche;10 bis unter 20 Jahre;2005578;11401
2015;08 Blasewitz, Striesen;Deutsche;20 Jahre und mehr;2527710;5204
2015;08 Blasewitz, Striesen;Ausländer;00 bis unter 1 Jahr;3153;744
2015;08 Blasewitz, Striesen;Ausländer;01 bis unter 3 Jahre;14498;673
2015;08 Blasewitz, Striesen;Ausländer;03 bis unter 5 Jahre;15991;346
2015;08 Blasewitz, Striesen;Ausländer;05 bis unter 10 Jahre;34455;403
2015;08 Blasewitz, Striesen;Ausländer;10 bis unter 20 Jahre;31957;207
2015;08 Blasewitz, Striesen;Ausländer;20 Jahre und mehr;6188;19
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;00 bis unter 1 Jahr;17686;3215
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;01 bis unter 3 Jahre;126203;5582
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;03 bis unter 5 Jahre;208338;4439
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;05 bis unter 10 Jahre;639573;7280
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;10 bis unter 20 Jahre;1591755;9183
2015;09 Tolkewitz, Seidnitz, Gruna;Deutsche;20 Jahre und mehr;3198718;6974
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;00 bis unter 1 Jahr;1937;399
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;01 bis unter 3 Jahre;6721;318
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;03 bis unter 5 Jahre;8135;179
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;05 bis unter 10 Jahre;17096;201
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;10 bis unter 20 Jahre;21809;130
2015;09 Tolkewitz, Seidnitz, Gruna;Ausländer;20 Jahre und mehr;5502;13
2015;10 StB Leuben;Deutsche;00 bis unter 1 Jahr;18289;3484
2015;10 StB Leuben;Deutsche;01 bis unter 3 Jahre;119996;5257
2015;10 StB Leuben;Deutsche;03 bis unter 5 Jahre;196926;4183
2015;10 StB Leuben;Deutsche;05 bis unter 10 Jahre;659184;7592
2015;10 StB Leuben;Deutsche;10 bis unter 20 Jahre;1785863;10280
2015;10 StB Leuben;Deutsche;20 Jahre und mehr;3387857;7613
2015;10 StB Leuben;Ausländer;00 bis unter 1 Jahr;1583;302
2015;10 StB Leuben;Ausländer;01 bis unter 3 Jahre;4734;225
2015;10 StB Leuben;Ausländer;03 bis unter 5 Jahre;4795;107
2015;10 StB Leuben;Ausländer;05 bis unter 10 Jahre;9104;108
2015;10 StB Leuben;Ausländer;10 bis unter 20 Jahre;14545;91
2015;10 StB Leuben;Ausländer;20 Jahre und mehr;12210;34
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;10653;2005
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;78424;3471
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;117402;2512
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;438264;4974
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;805008;4685
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;1590879;3863
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;3899;903
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;9538;488
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;7133;153
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;16120;184
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;19921;129
2015;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4100;11
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;00 bis unter 1 Jahr;15408;2902
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;01 bis unter 3 Jahre;108882;4835
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;03 bis unter 5 Jahre;171072;3656
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;05 bis unter 10 Jahre;558142;6389
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;10 bis unter 20 Jahre;1706029;9631
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Deutsche;20 Jahre und mehr;2505661;5761
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;00 bis unter 1 Jahr;1811;584
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;01 bis unter 3 Jahre;5924;275
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;03 bis unter 5 Jahre;4369;95
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;05 bis unter 10 Jahre;9848;115
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;10 bis unter 20 Jahre;16698;100
2015;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);Ausländer;20 Jahre und mehr;4423;11
2015;13 Südvorstadt, Zschertnitz;Deutsche;00 bis unter 1 Jahr;15524;3456
2015;13 Südvorstadt, Zschertnitz;Deutsche;01 bis unter 3 Jahre;109405;5064
2015;13 Südvorstadt, Zschertnitz;Deutsche;03 bis unter 5 Jahre;153594;3341
2015;13 Südvorstadt, Zschertnitz;Deutsche;05 bis unter 10 Jahre;357442;4200
2015;13 Südvorstadt, Zschertnitz;Deutsche;10 bis unter 20 Jahre;844368;4829
2015;13 Südvorstadt, Zschertnitz;Deutsche;20 Jahre und mehr;2430980;5446
2015;13 Südvorstadt, Zschertnitz;Ausländer;00 bis unter 1 Jahr;10582;3277
2015;13 Südvorstadt, Zschertnitz;Ausländer;01 bis unter 3 Jahre;27573;1352
2015;13 Südvorstadt, Zschertnitz;Ausländer;03 bis unter 5 Jahre;18221;399
2015;13 Südvorstadt, Zschertnitz;Ausländer;05 bis unter 10 Jahre;27625;329
2015;13 Südvorstadt, Zschertnitz;Ausländer;10 bis unter 20 Jahre;26217;161
2015;13 Südvorstadt, Zschertnitz;Ausländer;20 Jahre und mehr;7381;21
2015;14 Mockritz, Coschütz, Plauen;Deutsche;00 bis unter 1 Jahr;12467;2365
2015;14 Mockritz, Coschütz, Plauen;Deutsche;01 bis unter 3 Jahre;77860;3453
2015;14 Mockritz, Coschütz, Plauen;Deutsche;03 bis unter 5 Jahre;127841;2740
2015;14 Mockritz, Coschütz, Plauen;Deutsche;05 bis unter 10 Jahre;415112;4812
2015;14 Mockritz, Coschütz, Plauen;Deutsche;10 bis unter 20 Jahre;1103037;6208
2015;14 Mockritz, Coschütz, Plauen;Deutsche;20 Jahre und mehr;1858602;4323
2015;14 Mockritz, Coschütz, Plauen;Ausländer;00 bis unter 1 Jahr;1809;404
2015;14 Mockritz, Coschütz, Plauen;Ausländer;01 bis unter 3 Jahre;6440;301
2015;14 Mockritz, Coschütz, Plauen;Ausländer;03 bis unter 5 Jahre;6255;138
2015;14 Mockritz, Coschütz, Plauen;Ausländer;05 bis unter 10 Jahre;12476;151
2015;14 Mockritz, Coschütz, Plauen;Ausländer;10 bis unter 20 Jahre;12306;75
2015;14 Mockritz, Coschütz, Plauen;Ausländer;20 Jahre und mehr;3038;10
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;00 bis unter 1 Jahr;28957;5744
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;01 bis unter 3 Jahre;179136;8124
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;03 bis unter 5 Jahre;251889;5416
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;05 bis unter 10 Jahre;670332;7886
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;10 bis unter 20 Jahre;1455931;8386
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Deutsche;20 Jahre und mehr;1514117;3373
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;00 bis unter 1 Jahr;3011;634
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;01 bis unter 3 Jahre;8765;423
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;03 bis unter 5 Jahre;11084;237
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;05 bis unter 10 Jahre;22754;267
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;10 bis unter 20 Jahre;34392;218
2015;15 Cotta, Löbtau, Naußlitz, Dölzschen;Ausländer;20 Jahre und mehr;3427;11
2015;16 Gorbitz;Deutsche;00 bis unter 1 Jahr;9751;1937
2015;16 Gorbitz;Deutsche;01 bis unter 3 Jahre;75153;3308
2015;16 Gorbitz;Deutsche;03 bis unter 5 Jahre;118305;2560
2015;16 Gorbitz;Deutsche;05 bis unter 10 Jahre;335367;3874
2015;16 Gorbitz;Deutsche;10 bis unter 20 Jahre;646480;3830
2015;16 Gorbitz;Deutsche;20 Jahre und mehr;1259266;3518
2015;16 Gorbitz;Ausländer;00 bis unter 1 Jahr;4904;1040
2015;16 Gorbitz;Ausländer;01 bis unter 3 Jahre;12448;599
2015;16 Gorbitz;Ausländer;03 bis unter 5 Jahre;6669;145
2015;16 Gorbitz;Ausländer;05 bis unter 10 Jahre;11526;135
2015;16 Gorbitz;Ausländer;10 bis unter 20 Jahre;11153;72
2015;16 Gorbitz;Ausländer;20 Jahre und mehr;6706;22
2015;17 Briesnitz und westliche OS;Deutsche;00 bis unter 1 Jahr;8822;1665
2015;17 Briesnitz und westliche OS;Deutsche;01 bis unter 3 Jahre;67132;2902
2015;17 Briesnitz und westliche OS;Deutsche;03 bis unter 5 Jahre;111102;2397
2015;17 Briesnitz und westliche OS;Deutsche;05 bis unter 10 Jahre;359390;4139
2015;17 Briesnitz und westliche OS;Deutsche;10 bis unter 20 Jahre;1190326;6668
2015;17 Briesnitz und westliche OS;Deutsche;20 Jahre und mehr;2155956;4826
2015;17 Briesnitz und westliche OS;Ausländer;00 bis unter 1 Jahr;538;151
2015;17 Briesnitz und westliche OS;Ausländer;01 bis unter 3 Jahre;1810;90
2015;17 Briesnitz und westliche OS;Ausländer;03 bis unter 5 Jahre;1760;40
2015;17 Briesnitz und westliche OS;Ausländer;05 bis unter 10 Jahre;5226;60
2015;17 Briesnitz und westliche OS;Ausländer;10 bis unter 20 Jahre;5296;32
2015;17 Briesnitz und westliche OS;Ausländer;20 Jahre und mehr;3611;11
