Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;265
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;240
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;265
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;272
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;247
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;285
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;285
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;298
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;289
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;281
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;291
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;330
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;302
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;269
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;254
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;266
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;269
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;266
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;229
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;243
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;263
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;225
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;248
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;200
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;198
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;157
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;183
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;271
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;272
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;298
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;351
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;426
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;449
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;517
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;544
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;460
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;530
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;453
2018;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;1879
2018;StB 0 Altstadt;02 Johannstadt;0 Jahre;252
2018;StB 0 Altstadt;02 Johannstadt;1 Jahre;257
2018;StB 0 Altstadt;02 Johannstadt;2 Jahre;218
2018;StB 0 Altstadt;02 Johannstadt;3 Jahre;210
2018;StB 0 Altstadt;02 Johannstadt;4 Jahre;214
2018;StB 0 Altstadt;02 Johannstadt;5 Jahre;203
2018;StB 0 Altstadt;02 Johannstadt;6 Jahre;195
2018;StB 0 Altstadt;02 Johannstadt;7 Jahre;214
2018;StB 0 Altstadt;02 Johannstadt;8 Jahre;164
2018;StB 0 Altstadt;02 Johannstadt;9 Jahre;179
2018;StB 0 Altstadt;02 Johannstadt;10 Jahre;144
2018;StB 0 Altstadt;02 Johannstadt;11 Jahre;170
2018;StB 0 Altstadt;02 Johannstadt;12 Jahre;170
2018;StB 0 Altstadt;02 Johannstadt;13 Jahre;138
2018;StB 0 Altstadt;02 Johannstadt;14 Jahre;176
2018;StB 0 Altstadt;02 Johannstadt;15 Jahre;126
2018;StB 0 Altstadt;02 Johannstadt;16 Jahre;143
2018;StB 0 Altstadt;02 Johannstadt;17 Jahre;125
2018;StB 0 Altstadt;02 Johannstadt;18 Jahre;188
2018;StB 0 Altstadt;02 Johannstadt;19 Jahre;237
2018;StB 0 Altstadt;02 Johannstadt;20 Jahre;299
2018;StB 0 Altstadt;02 Johannstadt;21 Jahre;301
2018;StB 0 Altstadt;02 Johannstadt;22 Jahre;319
2018;StB 0 Altstadt;02 Johannstadt;23 Jahre;329
2018;StB 0 Altstadt;02 Johannstadt;24 Jahre;341
2018;StB 0 Altstadt;02 Johannstadt;25 Jahre;333
2018;StB 0 Altstadt;02 Johannstadt;26 Jahre;318
2018;StB 0 Altstadt;02 Johannstadt;27 Jahre;343
2018;StB 0 Altstadt;02 Johannstadt;28 Jahre;446
2018;StB 0 Altstadt;02 Johannstadt;29 Jahre;447
2018;StB 0 Altstadt;02 Johannstadt;30 Jahre;445
2018;StB 0 Altstadt;02 Johannstadt;31 Jahre;426
2018;StB 0 Altstadt;02 Johannstadt;32 Jahre;378
2018;StB 0 Altstadt;02 Johannstadt;33 Jahre;361
2018;StB 0 Altstadt;02 Johannstadt;34 Jahre;372
2018;StB 0 Altstadt;02 Johannstadt;35 Jahre;341
2018;StB 0 Altstadt;02 Johannstadt;36 Jahre;304
2018;StB 0 Altstadt;02 Johannstadt;37 Jahre;305
2018;StB 0 Altstadt;02 Johannstadt;38 Jahre;265
2018;StB 0 Altstadt;02 Johannstadt;39 Jahre;284
2018;StB 0 Altstadt;02 Johannstadt;40 Jahre;229
2018;StB 0 Altstadt;02 Johannstadt;41 Jahre;257
2018;StB 0 Altstadt;02 Johannstadt;42 Jahre;195
2018;StB 0 Altstadt;02 Johannstadt;43 Jahre;206
2018;StB 0 Altstadt;02 Johannstadt;44 Jahre;194
2018;StB 0 Altstadt;02 Johannstadt;45 Jahre;200
2018;StB 0 Altstadt;02 Johannstadt;46 Jahre;225
2018;StB 0 Altstadt;02 Johannstadt;47 Jahre;221
2018;StB 0 Altstadt;02 Johannstadt;48 Jahre;238
2018;StB 0 Altstadt;02 Johannstadt;49 Jahre;214
2018;StB 0 Altstadt;02 Johannstadt;50 Jahre;208
2018;StB 0 Altstadt;02 Johannstadt;51 Jahre;220
2018;StB 0 Altstadt;02 Johannstadt;52 Jahre;230
2018;StB 0 Altstadt;02 Johannstadt;53 Jahre;240
2018;StB 0 Altstadt;02 Johannstadt;54 Jahre;254
2018;StB 0 Altstadt;02 Johannstadt;55 Jahre;217
2018;StB 0 Altstadt;02 Johannstadt;56 Jahre;255
2018;StB 0 Altstadt;02 Johannstadt;57 Jahre;224
2018;StB 0 Altstadt;02 Johannstadt;58 Jahre;245
2018;StB 0 Altstadt;02 Johannstadt;59 Jahre;224
2018;StB 0 Altstadt;02 Johannstadt;60 Jahre;206
2018;StB 0 Altstadt;02 Johannstadt;61 Jahre;208
2018;StB 0 Altstadt;02 Johannstadt;62 Jahre;195
2018;StB 0 Altstadt;02 Johannstadt;63 Jahre;250
2018;StB 0 Altstadt;02 Johannstadt;64 Jahre;256
2018;StB 0 Altstadt;02 Johannstadt;65 Jahre;233
2018;StB 0 Altstadt;02 Johannstadt;66 Jahre;260
2018;StB 0 Altstadt;02 Johannstadt;67 Jahre;268
2018;StB 0 Altstadt;02 Johannstadt;68 Jahre;281
2018;StB 0 Altstadt;02 Johannstadt;69 Jahre;300
2018;StB 0 Altstadt;02 Johannstadt;70 Jahre;215
2018;StB 0 Altstadt;02 Johannstadt;71 Jahre;294
2018;StB 0 Altstadt;02 Johannstadt;72 Jahre;224
2018;StB 0 Altstadt;02 Johannstadt;73 Jahre;303
2018;StB 0 Altstadt;02 Johannstadt;74 Jahre;444
2018;StB 0 Altstadt;02 Johannstadt;75 Jahre;431
2018;StB 0 Altstadt;02 Johannstadt;76 Jahre;408
2018;StB 0 Altstadt;02 Johannstadt;77 Jahre;515
2018;StB 0 Altstadt;02 Johannstadt;78 Jahre;488
2018;StB 0 Altstadt;02 Johannstadt;79 Jahre;491
2018;StB 0 Altstadt;02 Johannstadt;80 Jahre;431
2018;StB 0 Altstadt;02 Johannstadt;81 Jahre;413
2018;StB 0 Altstadt;02 Johannstadt;82 Jahre;426
2018;StB 0 Altstadt;02 Johannstadt;83 Jahre;399
2018;StB 0 Altstadt;02 Johannstadt;84 Jahre;328
2018;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1505
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;585
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;546
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;490
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;493
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;468
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;426
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;405
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;412
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;413
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;407
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;377
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;377
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;332
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;302
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;329
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;275
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;264
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;241
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;304
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;379
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;369
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;471
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;539
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;616
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;702
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;775
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;786
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;862
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;1119
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;1115
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;1130
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;1024
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;946
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;935
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;899
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;844
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;790
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;727
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;749
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;739
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;713
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;699
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;614
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;527
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;517
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;426
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;477
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;526
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;500
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;491
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;442
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;466
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;420
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;397
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;409
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;371
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;338
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;342
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;288
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;272
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;237
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;212
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;217
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;218
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;205
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;200
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;180
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;176
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;179
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;173
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;120
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;150
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;125
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;141
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;208
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;204
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;152
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;195
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;199
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;199
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;161
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;142
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;127
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;126
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;116
2018;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;681
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;185
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;179
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;190
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;168
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;160
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;150
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;149
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;142
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;122
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;116
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;123
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;109
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;104
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;87
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;88
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;81
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;63
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;74
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;101
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;130
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;195
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;204
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;253
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;271
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;304
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;302
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;311
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;311
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;438
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;478
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;419
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;425
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;353
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;318
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;338
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;334
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;316
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;281
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;294
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;274
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;265
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;247
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;207
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;172
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;135
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;146
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;140
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;153
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;123
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;108
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;112
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;115
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;106
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;101
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;96
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;98
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;91
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;84
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;86
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;72
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;60
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;64
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;70
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;56
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;54
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;45
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;51
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;54
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;60
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;36
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;36
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;45
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;26
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;27
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;56
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;51
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;39
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;45
2018;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;48
