Jahr;Wahlbezirk;Stadtteil zus.;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;Wahl-Form;Wahlberechtigte;Wahlberechtigte mit WS;Wähler;Wähler mit WS;Stimmen gültig;Stimmen CDU;Stimmen SPD;Stimmen Die Linke;Stimmen Grüne;Stimmen FDP;Stimmen Rechte Parteien;Stimmen AfD;Stimmen Piraten;Stimmen sonstiger Parteien;Stimmen ungültig
1999;01000;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;261;261;699;196;91;306;26;32;2;0;0;46;24
1999;01100;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1427;250;694;0;1968;589;250;812;75;74;30;0;0;138;19
1999;02000;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;629;629;1828;668;245;645;43;97;7;0;0;123;8
1999;02100;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;633;108;295;0;838;196;144;387;13;45;6;0;0;47;12
1999;02200;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1277;133;583;0;1601;559;192;578;26;83;27;0;0;136;23
1999;02300;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;993;84;450;1;1287;503;135;392;52;90;32;0;0;83;15
1999;02401;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;881;136;345;1;1004;436;173;244;5;51;4;0;0;91;5
1999;02402;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;684;81;375;1;1054;492;178;270;13;51;3;0;0;47;10
1999;02500;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;988;128;497;0;1391;600;156;399;47;71;19;0;0;99;23
1999;03000;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;673;673;1745;700;256;476;61;136;9;0;0;107;67
1999;03100;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1251;185;460;1;1312;504;89;391;33;146;23;0;0;126;9
1999;03200;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1198;145;618;0;1747;753;193;510;30;176;19;0;0;66;19
1999;03300;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1296;149;643;0;1768;736;229;400;46;183;39;0;0;135;34
1999;03401;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;614;74;293;0;847;367;136;209;16;58;15;0;0;46;4
1999;03402;03 Seevorstadt-Ost;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;969;118;502;0;1452;600;247;393;48;98;11;0;0;55;8
1999;04001;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;417;417;1076;408;120;386;27;68;13;0;0;54;51
1999;04002;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;410;410;1172;391;146;438;24;61;8;0;0;104;8
1999;04100;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;566;65;298;0;824;321;123;243;42;35;9;0;0;51;11
1999;04200;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;953;132;380;0;1096;473;125;390;10;34;13;0;0;51;8
1999;04301;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1003;118;470;0;1303;416;170;566;38;4;24;0;0;85;11
1999;04302;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1040;125;518;0;1484;582;204;507;27;36;24;0;0;104;18
1999;04400;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1244;134;642;0;1821;755;269;506;37;91;53;0;0;110;23
1999;04500;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1216;152;623;0;1779;601;257;705;26;50;31;0;0;109;16
1999;04600;04 Wilsdruffer Vs./Seevs.-West;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1116;153;599;0;1698;660;214;546;25;122;8;0;0;123;14
1999;05000;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;238;238;699;152;178;204;71;25;8;0;0;61;4
1999;05100;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1226;70;409;0;1167;373;171;327;101;57;34;0;0;104;8
1999;05200;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;949;52;338;1;940;339;115;241;86;24;36;0;0;99;9
1999;05301;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;729;47;299;0;853;330;133;228;32;35;32;0;0;63;8
1999;05302;05 Friedrichstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1126;88;337;1;932;392;117;255;39;34;22;0;0;73;18
1999;06000;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;637;637;1861;643;235;661;65;91;21;0;0;145;5
1999;06101;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;725;53;329;0;931;415;136;263;3;51;5;0;0;58;13
1999;06102;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;777;66;407;0;1155;512;134;320;31;64;25;0;0;69;9
1999;06200;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;659;65;312;0;763;198;128;250;37;64;11;0;0;75;11
1999;06301;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;762;64;368;0;1029;311;174;373;23;66;13;0;0;69;13
1999;06302;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;911;88;406;0;1135;406;156;406;27;43;9;0;0;88;18
1999;06400;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1190;109;526;0;1494;597;210;441;49;93;27;0;0;77;13
1999;06500;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;839;47;422;1;1227;520;178;269;131;58;13;0;0;58;10
1999;06601;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;758;57;435;0;1236;487;204;352;25;69;16;0;0;83;14
1999;06602;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;778;78;302;0;885;391;123;174;88;51;8;0;0;50;2
1999;06700;06 Johannstadt-Nord;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1201;88;454;2;1272;425;229;312;140;69;12;0;0;85;14
1999;07001;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;624;624;1795;766;241;530;48;34;0;0;0;176;11
1999;07002;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;558;558;1639;595;203;590;67;30;0;0;0;154;6
1999;07101;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;861;87;374;0;1059;313;160;394;51;18;0;0;0;123;13
1999;07102;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;767;117;404;0;1126;484;207;287;21;17;0;0;0;110;19
1999;07200;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1149;134;555;0;1565;689;254;347;44;39;0;0;0;192;16
1999;07300;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1419;161;681;0;1925;929;339;437;42;31;0;0;0;147;19
1999;07401;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;690;74;343;0;967;385;183;262;27;29;0;0;0;81;13
1999;07402;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;952;101;454;0;1297;613;167;359;25;24;0;0;0;109;12
1999;07500;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1318;156;642;0;1757;728;261;505;36;35;0;0;0;192;21
1999;07600;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1012;115;525;2;1515;560;226;526;35;29;0;0;0;139;11
1999;07700;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1042;118;530;0;1520;447;211;664;46;34;0;0;0;118;19
1999;07800;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1047;101;551;0;1574;733;251;407;45;17;0;0;0;121;19
1999;07900;07 Johannstadt-Süd;02 Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1042;112;543;0;1554;632;226;466;43;47;0;0;0;140;14
1999;11001;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Brief;0;0;273;273;790;265;86;157;190;38;0;0;0;54;6
1999;11002;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Brief;0;0;348;348;1032;217;156;186;368;31;0;0;0;74;2
1999;11100;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1557;138;539;0;1536;526;239;316;265;79;0;0;0;111;15
1999;11200;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;901;78;355;0;1007;377;120;226;186;27;0;0;0;71;10
1999;11400;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1173;81;419;3;1166;311;166;226;329;36;0;0;0;98;17
1999;11500;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;987;81;370;0;1048;239;148;192;355;45;0;0;0;69;14
1999;11600;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1315;113;491;1;1424;387;155;304;439;31;0;0;0;108;9
1999;11700;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1209;127;456;0;1294;326;196;241;381;42;0;0;0;108;15
1999;11800;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;920;66;330;0;940;378;104;222;99;42;0;0;0;95;8
1999;12000;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Brief;0;0;430;430;1255;418;140;366;199;47;0;0;0;85;7
1999;12100;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;811;115;332;2;963;341;112;197;213;52;0;0;0;48;5
1999;12200;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1445;163;697;1;2005;830;220;507;254;72;0;0;0;122;12
1999;12300;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1258;143;565;0;1515;418;142;686;111;85;0;0;0;73;13
1999;12400;12 Radeberger Vorstadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1427;69;591;0;1690;474;126;850;43;49;0;0;0;148;16
1999;13000;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Brief;0;0;512;512;1399;510;186;428;95;56;4;0;0;120;39
1999;13100;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;960;107;478;0;1367;410;151;504;111;61;23;0;0;107;10
1999;13200;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1438;178;637;0;1804;574;184;746;58;54;27;0;0;161;17
1999;13300;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;845;71;320;0;918;332;119;205;108;56;19;0;0;79;4
1999;13400;13 Innere Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;1141;162;531;1;1557;541;139;550;119;60;12;0;0;136;5
1999;14000;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Brief;0;0;308;308;901;267;83;236;190;41;9;0;0;75;5
1999;14100;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;683;31;272;0;729;342;57;130;54;32;30;0;0;84;19
1999;14200;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;858;46;303;0;802;303;93;212;98;31;11;0;0;54;15
1999;14300;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;840;52;278;0;796;224;102;163;145;62;35;0;0;65;9
1999;14400;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;1046;75;375;4;1053;235;133;251;269;59;36;0;0;70;13
1999;14500;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;864;47;335;0;923;269;86;348;101;38;14;0;0;67;23
1999;14600;14 Leipziger Vorstadt;04 Leipziger Vorstadt, Pieschen;StB 1 Neustadt;Wahlbezirk_Urne;1361;93;604;0;1713;659;222;463;97;111;47;0;0;114;15
1999;15300;11 Äußere Neustadt (Antonstadt);03 StB Neustadt ohne Leipziger Vorstadt;StB 1 Neustadt;Wahlbezirk_Urne;654;39;257;0;724;281;70;232;41;17;0;0;0;83;8
1999;21000;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Brief;0;0;317;317;931;346;121;183;137;68;5;0;0;71;5
1999;21100;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;781;46;267;0;769;245;113;169;108;39;26;0;0;69;6
1999;21200;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1219;75;448;0;1253;454;149;338;81;89;47;0;0;95;19
1999;21300;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1619;119;476;1;1305;476;145;304;172;76;41;0;0;91;27
1999;21400;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1014;82;362;0;1034;392;129;231;111;51;17;0;0;103;14
1999;21500;21 Pieschen-Süd;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;942;44;325;0;896;365;132;184;82;55;13;0;0;65;9
1999;22000;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Brief;0;0;503;503;1448;639;165;374;63;55;13;0;0;139;6
1999;22100;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1326;100;503;0;1376;594;162;304;98;76;23;0;0;119;26
1999;22200;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1500;75;582;0;1684;707;211;470;82;70;55;0;0;89;16
1999;22400;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1107;92;548;0;1545;724;181;329;48;88;38;0;0;137;20
1999;22501;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;930;53;370;0;1052;484;118;270;38;63;19;0;0;60;11
1999;22502;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1099;91;468;1;1307;584;163;284;53;62;40;0;0;121;8
1999;22600;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1065;81;497;2;1405;632;126;334;71;84;46;0;0;112;11
1999;22700;22 Mickten;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;930;71;460;0;1291;668;127;256;54;59;17;0;0;110;17
1999;23000;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Brief;0;0;246;246;717;304;61;164;41;85;17;0;0;45;0
1999;23100;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;928;67;368;0;1045;424;142;255;33;62;34;0;0;95;6
1999;23200;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;824;62;281;0;790;361;92;153;41;34;26;0;0;83;7
1999;23300;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1353;104;633;0;1810;808;188;309;53;291;23;0;0;138;14
1999;23400;23 Kaditz;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;713;50;346;0;941;413;137;216;10;69;18;0;0;78;18
1999;24000;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Brief;0;0;573;573;1682;627;206;465;106;100;20;0;0;158;4
1999;24100;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1260;108;551;0;1565;633;198;351;153;101;16;0;0;113;12
1999;24300;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1373;143;707;1;2034;768;302;458;238;112;32;0;0;124;16
1999;24400;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;876;60;398;1;1135;463;144;205;123;114;21;0;0;65;11
1999;24500;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1422;161;663;0;1847;678;194;474;74;87;63;0;0;277;27
1999;24700;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1086;111;507;0;1427;566;176;315;70;64;23;0;0;213;19
1999;24800;24 Trachau;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;Wahlbezirk_Urne;1033;114;492;3;1402;591;151;301;115;107;24;0;0;113;15
1999;25000;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Brief;0;0;537;537;1560;627;198;388;152;70;21;0;0;104;10
1999;25100;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;660;32;238;0;663;247;101;182;52;29;17;0;0;35;8
1999;25200;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1478;118;545;0;1532;702;158;286;119;89;39;0;0;139;15
1999;25300;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1459;126;678;0;1935;772;241;555;126;85;21;0;0;135;13
1999;25400;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1525;99;591;0;1640;737;163;369;135;89;48;0;0;99;20
1999;25500;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1031;73;394;0;1130;453;149;244;85;81;32;0;0;86;8
1999;25700;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1407;139;597;2;1719;635;193;489;170;76;39;0;0;117;11
1999;31001;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;423;423;1239;488;113;266;60;21;0;0;0;291;5
1999;31002;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;362;362;1046;423;107;220;68;32;0;0;0;196;5
1999;31100;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1355;134;582;0;1625;766;168;269;71;37;0;0;0;314;30
1999;31201;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;789;62;320;0;909;326;118;234;29;33;0;0;0;169;13
1999;31202;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;727;66;316;0;914;392;99;224;23;24;0;0;0;152;5
1999;31300;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1236;132;579;0;1619;696;179;364;36;35;0;0;0;309;11
1999;31400;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1035;77;507;0;1422;604;147;272;42;45;0;0;0;312;16
1999;31500;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;866;80;454;0;1306;552;110;207;83;36;0;0;0;318;10
1999;31601;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;697;72;341;0;975;455;118;149;58;14;0;0;0;181;8
1999;31602;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;761;78;422;0;1220;560;112;176;65;28;0;0;0;279;14
1999;31701;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;849;58;346;0;989;321;155;301;40;22;0;0;0;150;9
1999;31702;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;659;57;272;0;779;269;115;206;38;16;0;0;0;135;7
1999;31800;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;991;55;468;0;1316;459;168;346;57;34;0;0;0;252;14
1999;32000;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;324;324;944;410;117;183;49;23;0;0;0;162;1
1999;32100;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1353;106;707;0;1958;921;231;288;50;47;0;0;0;421;29
1999;32201;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;647;44;299;0;847;472;92;114;24;21;0;0;0;124;5
1999;32202;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;951;82;470;1;1306;642;157;255;44;37;0;0;0;171;17
1999;32300;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;894;72;498;0;1457;717;167;288;65;60;0;0;0;160;6
1999;32400;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1047;70;611;0;1765;733;319;359;114;36;0;0;0;204;10
1999;35010;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;199;199;567;301;48;97;28;40;0;0;0;53;10
1999;35110;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;870;44;474;0;1331;708;113;266;50;44;0;0;0;150;17
1999;35210;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;729;59;371;0;989;534;107;147;32;32;0;0;0;137;32
1999;35310;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;960;48;494;0;1291;690;106;277;30;61;0;0;0;127;47
1999;35410;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1004;48;542;0;1383;754;122;227;54;61;0;0;0;165;56
1999;35510;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;495;21;243;1;642;358;32;131;14;41;0;0;0;66;21
1999;35610;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;241;10;103;0;256;127;32;40;8;8;0;0;0;41;11
1999;36010;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;152;152;417;193;107;45;26;10;0;0;0;36;11
1999;36110;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;891;42;420;0;1150;561;199;217;30;56;0;0;0;87;22
1999;36211;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;635;27;346;0;939;415;208;131;62;32;0;0;0;91;25
1999;36212;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;611;36;299;0;830;390;155;155;59;26;0;0;0;45;12
1999;36310;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;752;71;435;0;1271;576;207;272;65;53;0;0;0;98;10
1999;36410;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;340;8;257;7;681;372;86;87;12;45;0;0;0;79;16
