Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2017;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;74
2017;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2376
2017;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2338
2017;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2114
2017;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2123
2017;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;121
2017;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;495
2017;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;262
2017;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;479
2017;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4284
2017;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;4111
2017;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2688
2017;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2707
2017;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;106
2017;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;479
2017;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;385
2017;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;658
2017;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;2996
2017;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;2621
2017;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2165
2017;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2181
2017;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;170
2017;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;668
2017;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;344
2017;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;598
2017;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3139
2017;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3082
2017;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2511
2017;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2554
2017;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;178
2017;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;784
2017;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;369
2017;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;663
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2614
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2487
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2242
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2256
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;151
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;609
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;379
2017;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;640
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3233
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2853
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2617
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2642
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;147
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;697
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;509
2017;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;775
2017;57 Gruna;StB 5 Blasewitz;ledig;männlich;2867
2017;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2759
2017;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2762
2017;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2756
2017;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;213
2017;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;865
2017;57 Gruna;StB 5 Blasewitz;geschieden;männlich;401
2017;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;694
2017;61 Leuben;StB 6 Leuben;ledig;männlich;2876
2017;61 Leuben;StB 6 Leuben;ledig;weiblich;2600
2017;61 Leuben;StB 6 Leuben;verheiratet;männlich;2132
2017;61 Leuben;StB 6 Leuben;verheiratet;weiblich;2170
2017;61 Leuben;StB 6 Leuben;verwitwet;männlich;226
2017;61 Leuben;StB 6 Leuben;verwitwet;weiblich;797
2017;61 Leuben;StB 6 Leuben;geschieden;männlich;476
2017;61 Leuben;StB 6 Leuben;geschieden;weiblich;821
2017;62 Laubegast;StB 6 Leuben;ledig;männlich;2649
2017;62 Laubegast;StB 6 Leuben;ledig;weiblich;2344
2017;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2652
2017;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2690
2017;62 Laubegast;StB 6 Leuben;verwitwet;männlich;150
2017;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;632
2017;62 Laubegast;StB 6 Leuben;geschieden;männlich;467
2017;62 Laubegast;StB 6 Leuben;geschieden;weiblich;643
2017;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1703
2017;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1526
2017;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;2109
2017;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;2120
2017;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;120
2017;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;438
2017;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;261
2017;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;347
2017;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1536
2017;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1241
2017;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1251
2017;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1242
2017;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;99
2017;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;397
2017;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;240
2017;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;315
2017;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1602
2017;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1219
2017;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;1121
2017;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;1122
2017;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;82
2017;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;368
2017;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;315
2017;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;403
2017;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2274
2017;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;1596
2017;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1407
2017;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1357
2017;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;173
2017;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;648
2017;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;466
2017;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;636
2017;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1360
2017;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1089
2017;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1382
2017;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1381
2017;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;70
2017;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;259
2017;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;156
2017;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;231
2017;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1439
