Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;AltK_05D__-24-44-59-64-;Geschlecht;Anzahl Einwohner
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;1932
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;691
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;344
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;79
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;56
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;109
2015;11 Äußere Neustadt (Antonstadt);StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;205
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;75
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;64
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;695
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;360
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;407
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;229
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;44
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;74
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;117
2015;12 Radeberger Vorstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;250
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;182
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;151
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;776
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;464
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;270
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;169
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;55
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;62
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;141
2015;13 Innere Neustadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;427
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;391
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;392
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1853
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;1038
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;389
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;206
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;72
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;52
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;97
2015;14 Leipziger Vorstadt;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;261
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;männlich;34
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;bis 24 Jahre;weiblich;34
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;männlich;269
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 - 44 Jahre;weiblich;133
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;männlich;87
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 - 59 Jahre;weiblich;49
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;männlich;12
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 - 64 Jahre;weiblich;8
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;männlich;23
2015;15 Albertstadt;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre u.älter;weiblich;52
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;263
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;333
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1484
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;862
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;434
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;308
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;69
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;79
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;104
2015;21 Pieschen-Süd;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;263
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;175
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;177
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;1047
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;591
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;516
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;376
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;96
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;117
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;193
2015;22 Mickten;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;573
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;44
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;68
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;373
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;216
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;206
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;170
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;41
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;49
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;103
2015;23 Kaditz;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;245
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;männlich;55
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;bis 24 Jahre;weiblich;67
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;männlich;529
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 - 44 Jahre;weiblich;279
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;männlich;354
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 - 59 Jahre;weiblich;252
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;männlich;61
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 - 64 Jahre;weiblich;90
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;männlich;209
2015;24 Trachau;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre u.älter;weiblich;599
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;männlich;186
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;bis 24 Jahre;weiblich;209
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;männlich;1192
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 - 44 Jahre;weiblich;633
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;männlich;492
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 - 59 Jahre;weiblich;293
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;männlich;96
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 - 64 Jahre;weiblich;130
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;männlich;185
2015;25 Pieschen-N/Trachenberge;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre u.älter;weiblich;483
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;101
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;65
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;637
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;263
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;480
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;308
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;123
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;123
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;291
2015;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;800
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;16
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;18
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;143
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;77
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;159
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;104
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;29
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;34
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;131
2015;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;211
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;10
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;9
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;100
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;34
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;124
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;82
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;31
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;24
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;81
2015;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;181
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;männlich;11
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;bis 24 Jahre;weiblich;3
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;männlich;86
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 - 44 Jahre;weiblich;52
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;männlich;72
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 - 59 Jahre;weiblich;55
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;männlich;12
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 - 64 Jahre;weiblich;21
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;männlich;68
2015;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre u.älter;weiblich;121
2015;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;männlich;20
2015;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;bis 24 Jahre;weiblich;28
