Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;304
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;263
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;244
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;267
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;262
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;267
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;220
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;246
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;265
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;229
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;253
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;197
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;196
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;151
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;189
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;264
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;278
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;290
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;347
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;426
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;450
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;493
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;527
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;452
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;501
2019;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;2082
2019;StB 0 Altstadt;02 Johannstadt;0 Jahre;224
2019;StB 0 Altstadt;02 Johannstadt;1 Jahre;252
2019;StB 0 Altstadt;02 Johannstadt;2 Jahre;252
2019;StB 0 Altstadt;02 Johannstadt;3 Jahre;213
2019;StB 0 Altstadt;02 Johannstadt;4 Jahre;198
2019;StB 0 Altstadt;02 Johannstadt;5 Jahre;204
2019;StB 0 Altstadt;02 Johannstadt;6 Jahre;195
2019;StB 0 Altstadt;02 Johannstadt;7 Jahre;182
2019;StB 0 Altstadt;02 Johannstadt;8 Jahre;201
2019;StB 0 Altstadt;02 Johannstadt;9 Jahre;158
2019;StB 0 Altstadt;02 Johannstadt;10 Jahre;172
2019;StB 0 Altstadt;02 Johannstadt;11 Jahre;139
2019;StB 0 Altstadt;02 Johannstadt;12 Jahre;165
2019;StB 0 Altstadt;02 Johannstadt;13 Jahre;161
2019;StB 0 Altstadt;02 Johannstadt;14 Jahre;138
2019;StB 0 Altstadt;02 Johannstadt;15 Jahre;174
2019;StB 0 Altstadt;02 Johannstadt;16 Jahre;131
2019;StB 0 Altstadt;02 Johannstadt;17 Jahre;146
2019;StB 0 Altstadt;02 Johannstadt;18 Jahre;153
2019;StB 0 Altstadt;02 Johannstadt;19 Jahre;232
2019;StB 0 Altstadt;02 Johannstadt;20 Jahre;280
2019;StB 0 Altstadt;02 Johannstadt;21 Jahre;322
2019;StB 0 Altstadt;02 Johannstadt;22 Jahre;330
2019;StB 0 Altstadt;02 Johannstadt;23 Jahre;317
2019;StB 0 Altstadt;02 Johannstadt;24 Jahre;314
2019;StB 0 Altstadt;02 Johannstadt;25 Jahre;325
2019;StB 0 Altstadt;02 Johannstadt;26 Jahre;316
2019;StB 0 Altstadt;02 Johannstadt;27 Jahre;308
2019;StB 0 Altstadt;02 Johannstadt;28 Jahre;324
2019;StB 0 Altstadt;02 Johannstadt;29 Jahre;433
2019;StB 0 Altstadt;02 Johannstadt;30 Jahre;441
2019;StB 0 Altstadt;02 Johannstadt;31 Jahre;455
2019;StB 0 Altstadt;02 Johannstadt;32 Jahre;395
2019;StB 0 Altstadt;02 Johannstadt;33 Jahre;378
2019;StB 0 Altstadt;02 Johannstadt;34 Jahre;360
2019;StB 0 Altstadt;02 Johannstadt;35 Jahre;349
2019;StB 0 Altstadt;02 Johannstadt;36 Jahre;324
2019;StB 0 Altstadt;02 Johannstadt;37 Jahre;293
2019;StB 0 Altstadt;02 Johannstadt;38 Jahre;299
2019;StB 0 Altstadt;02 Johannstadt;39 Jahre;257
2019;StB 0 Altstadt;02 Johannstadt;40 Jahre;288
2019;StB 0 Altstadt;02 Johannstadt;41 Jahre;217
2019;StB 0 Altstadt;02 Johannstadt;42 Jahre;257
2019;StB 0 Altstadt;02 Johannstadt;43 Jahre;190
2019;StB 0 Altstadt;02 Johannstadt;44 Jahre;200
2019;StB 0 Altstadt;02 Johannstadt;45 Jahre;186
2019;StB 0 Altstadt;02 Johannstadt;46 Jahre;199
2019;StB 0 Altstadt;02 Johannstadt;47 Jahre;219
2019;StB 0 Altstadt;02 Johannstadt;48 Jahre;219
2019;StB 0 Altstadt;02 Johannstadt;49 Jahre;239
2019;StB 0 Altstadt;02 Johannstadt;50 Jahre;212
2019;StB 0 Altstadt;02 Johannstadt;51 Jahre;203
2019;StB 0 Altstadt;02 Johannstadt;52 Jahre;223
2019;StB 0 Altstadt;02 Johannstadt;53 Jahre;227
2019;StB 0 Altstadt;02 Johannstadt;54 Jahre;242
2019;StB 0 Altstadt;02 Johannstadt;55 Jahre;252
2019;StB 0 Altstadt;02 Johannstadt;56 Jahre;215
2019;StB 0 Altstadt;02 Johannstadt;57 Jahre;252
2019;StB 0 Altstadt;02 Johannstadt;58 Jahre;223
2019;StB 0 Altstadt;02 Johannstadt;59 Jahre;246
2019;StB 0 Altstadt;02 Johannstadt;60 Jahre;222
2019;StB 0 Altstadt;02 Johannstadt;61 Jahre;207
2019;StB 0 Altstadt;02 Johannstadt;62 Jahre;204
2019;StB 0 Altstadt;02 Johannstadt;63 Jahre;199
2019;StB 0 Altstadt;02 Johannstadt;64 Jahre;255
2019;StB 0 Altstadt;02 Johannstadt;65 Jahre;246
2019;StB 0 Altstadt;02 Johannstadt;66 Jahre;238
2019;StB 0 Altstadt;02 Johannstadt;67 Jahre;255
2019;StB 0 Altstadt;02 Johannstadt;68 Jahre;267
2019;StB 0 Altstadt;02 Johannstadt;69 Jahre;287
2019;StB 0 Altstadt;02 Johannstadt;70 Jahre;301
2019;StB 0 Altstadt;02 Johannstadt;71 Jahre;217
2019;StB 0 Altstadt;02 Johannstadt;72 Jahre;297
2019;StB 0 Altstadt;02 Johannstadt;73 Jahre;224
2019;StB 0 Altstadt;02 Johannstadt;74 Jahre;302
2019;StB 0 Altstadt;02 Johannstadt;75 Jahre;444
2019;StB 0 Altstadt;02 Johannstadt;76 Jahre;428
2019;StB 0 Altstadt;02 Johannstadt;77 Jahre;401
2019;StB 0 Altstadt;02 Johannstadt;78 Jahre;509
2019;StB 0 Altstadt;02 Johannstadt;79 Jahre;475
2019;StB 0 Altstadt;02 Johannstadt;80 Jahre;476
2019;StB 0 Altstadt;02 Johannstadt;81 Jahre;423
2019;StB 0 Altstadt;02 Johannstadt;82 Jahre;402
2019;StB 0 Altstadt;02 Johannstadt;83 Jahre;408
2019;StB 0 Altstadt;02 Johannstadt;84 Jahre;388
2019;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;1617
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;528
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;565
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;512
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;455
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;474
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;445
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;425
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;401
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;401
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;403
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;404
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;365
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;370
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;330
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;299
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;323
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;273
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;276
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;265
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;335
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;409
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;417
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;515
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;602
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;689
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;745
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;816
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;806
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;867
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;1115
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;1113
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;1076
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;995
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;936
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;912
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;851
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;827
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;781
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;703
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;733
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;720
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;690
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;692
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;604
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;524
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;501
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;418
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;456
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;532
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;495
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;490
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;454
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;467
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;417
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;400
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;394
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;365
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;334
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;334
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;291
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;267
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;233
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;213
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;214
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;211
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;195
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;201
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;179
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;169
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;183
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;175
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;120
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;146
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;121
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;140
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;203
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;201
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;151
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;196
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;193
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;191
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;157
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;139
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;121
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;115
2019;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;711
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;170
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;177
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;172
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;181
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;157
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;155
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;148
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;147
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;138
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;118
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;117
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;122
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;109
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;103
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;84
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;86
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;85
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;75
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;95
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;130
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;173
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;232
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;231
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;266
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;302
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;270
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;303
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;330
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;317
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;429
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;451
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;400
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;393
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;359
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;314
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;327
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;307
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;305
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;269
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;282
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;273
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;268
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;229
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;202
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;161
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;130
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;141
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;139
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;151
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;121
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;101
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;112
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;112
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;102
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;92
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;94
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;100
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;90
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;88
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;87
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;71
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;59
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;61
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;68
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;53
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;53
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;43
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;51
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;54
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;58
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;37
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;37
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;43
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;26
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;24
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;56
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;46
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;37
2019;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;43
