Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;45 Jahre;447
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;46 Jahre;394
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;47 Jahre;372
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;48 Jahre;374
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;49 Jahre;323
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;50 Jahre;283
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;51 Jahre;252
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;52 Jahre;247
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;53 Jahre;246
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;54 Jahre;289
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;55 Jahre;247
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;56 Jahre;277
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;57 Jahre;282
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;58 Jahre;284
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;59 Jahre;298
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;60 Jahre;303
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;61 Jahre;320
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;62 Jahre;335
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;63 Jahre;301
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;64 Jahre;318
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;65 Jahre;346
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;66 Jahre;307
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;67 Jahre;277
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;68 Jahre;253
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;69 Jahre;279
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;70 Jahre;274
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;71 Jahre;251
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;72 Jahre;237
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;73 Jahre;242
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;74 Jahre;267
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;75 Jahre;221
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;76 Jahre;252
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;77 Jahre;207
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;78 Jahre;192
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;79 Jahre;145
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;80 Jahre;173
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;81 Jahre;235
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;82 Jahre;224
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;83 Jahre;248
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;84 Jahre;306
2025;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;85 Jahre u.älter;2815
2025;StB 0 Altstadt;02 Johannstadt;0 Jahre;190
2025;StB 0 Altstadt;02 Johannstadt;1 Jahre;239
2025;StB 0 Altstadt;02 Johannstadt;2 Jahre;187
2025;StB 0 Altstadt;02 Johannstadt;3 Jahre;222
2025;StB 0 Altstadt;02 Johannstadt;4 Jahre;228
2025;StB 0 Altstadt;02 Johannstadt;5 Jahre;234
2025;StB 0 Altstadt;02 Johannstadt;6 Jahre;212
2025;StB 0 Altstadt;02 Johannstadt;7 Jahre;212
2025;StB 0 Altstadt;02 Johannstadt;8 Jahre;240
2025;StB 0 Altstadt;02 Johannstadt;9 Jahre;219
2025;StB 0 Altstadt;02 Johannstadt;10 Jahre;214
2025;StB 0 Altstadt;02 Johannstadt;11 Jahre;185
2025;StB 0 Altstadt;02 Johannstadt;12 Jahre;187
2025;StB 0 Altstadt;02 Johannstadt;13 Jahre;207
2025;StB 0 Altstadt;02 Johannstadt;14 Jahre;225
2025;StB 0 Altstadt;02 Johannstadt;15 Jahre;179
2025;StB 0 Altstadt;02 Johannstadt;16 Jahre;199
2025;StB 0 Altstadt;02 Johannstadt;17 Jahre;178
2025;StB 0 Altstadt;02 Johannstadt;18 Jahre;225
2025;StB 0 Altstadt;02 Johannstadt;19 Jahre;251
2025;StB 0 Altstadt;02 Johannstadt;20 Jahre;304
2025;StB 0 Altstadt;02 Johannstadt;21 Jahre;370
2025;StB 0 Altstadt;02 Johannstadt;22 Jahre;356
2025;StB 0 Altstadt;02 Johannstadt;23 Jahre;419
2025;StB 0 Altstadt;02 Johannstadt;24 Jahre;427
2025;StB 0 Altstadt;02 Johannstadt;25 Jahre;480
2025;StB 0 Altstadt;02 Johannstadt;26 Jahre;465
2025;StB 0 Altstadt;02 Johannstadt;27 Jahre;460
2025;StB 0 Altstadt;02 Johannstadt;28 Jahre;423
2025;StB 0 Altstadt;02 Johannstadt;29 Jahre;396
2025;StB 0 Altstadt;02 Johannstadt;30 Jahre;405
2025;StB 0 Altstadt;02 Johannstadt;31 Jahre;327
2025;StB 0 Altstadt;02 Johannstadt;32 Jahre;339
2025;StB 0 Altstadt;02 Johannstadt;33 Jahre;340
2025;StB 0 Altstadt;02 Johannstadt;34 Jahre;360
2025;StB 0 Altstadt;02 Johannstadt;35 Jahre;437
2025;StB 0 Altstadt;02 Johannstadt;36 Jahre;427
2025;StB 0 Altstadt;02 Johannstadt;37 Jahre;424
2025;StB 0 Altstadt;02 Johannstadt;38 Jahre;398
2025;StB 0 Altstadt;02 Johannstadt;39 Jahre;370
2025;StB 0 Altstadt;02 Johannstadt;40 Jahre;343
2025;StB 0 Altstadt;02 Johannstadt;41 Jahre;303
2025;StB 0 Altstadt;02 Johannstadt;42 Jahre;334
2025;StB 0 Altstadt;02 Johannstadt;43 Jahre;293
2025;StB 0 Altstadt;02 Johannstadt;44 Jahre;284
2025;StB 0 Altstadt;02 Johannstadt;45 Jahre;257
2025;StB 0 Altstadt;02 Johannstadt;46 Jahre;262
2025;StB 0 Altstadt;02 Johannstadt;47 Jahre;238
2025;StB 0 Altstadt;02 Johannstadt;48 Jahre;284
2025;StB 0 Altstadt;02 Johannstadt;49 Jahre;190
2025;StB 0 Altstadt;02 Johannstadt;50 Jahre;195
2025;StB 0 Altstadt;02 Johannstadt;51 Jahre;203
2025;StB 0 Altstadt;02 Johannstadt;52 Jahre;206
2025;StB 0 Altstadt;02 Johannstadt;53 Jahre;214
2025;StB 0 Altstadt;02 Johannstadt;54 Jahre;219
2025;StB 0 Altstadt;02 Johannstadt;55 Jahre;260
2025;StB 0 Altstadt;02 Johannstadt;56 Jahre;233
2025;StB 0 Altstadt;02 Johannstadt;57 Jahre;215
2025;StB 0 Altstadt;02 Johannstadt;58 Jahre;233
2025;StB 0 Altstadt;02 Johannstadt;59 Jahre;236
2025;StB 0 Altstadt;02 Johannstadt;60 Jahre;262
2025;StB 0 Altstadt;02 Johannstadt;61 Jahre;251
2025;StB 0 Altstadt;02 Johannstadt;62 Jahre;249
2025;StB 0 Altstadt;02 Johannstadt;63 Jahre;253
2025;StB 0 Altstadt;02 Johannstadt;64 Jahre;224
2025;StB 0 Altstadt;02 Johannstadt;65 Jahre;272
2025;StB 0 Altstadt;02 Johannstadt;66 Jahre;242
2025;StB 0 Altstadt;02 Johannstadt;67 Jahre;218
2025;StB 0 Altstadt;02 Johannstadt;68 Jahre;209
2025;StB 0 Altstadt;02 Johannstadt;69 Jahre;217
2025;StB 0 Altstadt;02 Johannstadt;70 Jahre;259
2025;StB 0 Altstadt;02 Johannstadt;71 Jahre;251
2025;StB 0 Altstadt;02 Johannstadt;72 Jahre;247
2025;StB 0 Altstadt;02 Johannstadt;73 Jahre;254
2025;StB 0 Altstadt;02 Johannstadt;74 Jahre;274
2025;StB 0 Altstadt;02 Johannstadt;75 Jahre;268
2025;StB 0 Altstadt;02 Johannstadt;76 Jahre;280
2025;StB 0 Altstadt;02 Johannstadt;77 Jahre;205
2025;StB 0 Altstadt;02 Johannstadt;78 Jahre;262
2025;StB 0 Altstadt;02 Johannstadt;79 Jahre;197
2025;StB 0 Altstadt;02 Johannstadt;80 Jahre;274
2025;StB 0 Altstadt;02 Johannstadt;81 Jahre;382
2025;StB 0 Altstadt;02 Johannstadt;82 Jahre;354
2025;StB 0 Altstadt;02 Johannstadt;83 Jahre;328
2025;StB 0 Altstadt;02 Johannstadt;84 Jahre;398
2025;StB 0 Altstadt;02 Johannstadt;85 Jahre u.älter;2337
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Jahre;318
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Jahre;334
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Jahre;338
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 Jahre;394
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;4 Jahre;417
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;5 Jahre;403
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;6 Jahre;448
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;7 Jahre;454
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;8 Jahre;435
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;9 Jahre;397
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;10 Jahre;428
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;11 Jahre;426
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;12 Jahre;414
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;13 Jahre;386
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;14 Jahre;381
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;15 Jahre;392
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;16 Jahre;405
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;17 Jahre;407
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;18 Jahre;410
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;19 Jahre;422
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;20 Jahre;378
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;21 Jahre;484
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;22 Jahre;521
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;23 Jahre;542
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;24 Jahre;592
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;25 Jahre;703
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;26 Jahre;760
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;27 Jahre;743
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;28 Jahre;784
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;29 Jahre;859
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;30 Jahre;796
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;31 Jahre;781
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;32 Jahre;774
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;33 Jahre;717
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;34 Jahre;771
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;35 Jahre;892
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;36 Jahre;909
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;37 Jahre;896
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;38 Jahre;863
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;39 Jahre;808
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;40 Jahre;743
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;41 Jahre;740
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;42 Jahre;708
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;43 Jahre;687
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;44 Jahre;592
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;45 Jahre;663
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;46 Jahre;664
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;47 Jahre;625
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;48 Jahre;641
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;49 Jahre;539
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;50 Jahre;484
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;51 Jahre;475
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;52 Jahre;421
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;53 Jahre;430
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;54 Jahre;491
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;55 Jahre;468
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;56 Jahre;467
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;57 Jahre;424
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;58 Jahre;458
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;59 Jahre;392
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;60 Jahre;372
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;61 Jahre;354
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;62 Jahre;328
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;63 Jahre;289
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;64 Jahre;309
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;65 Jahre;265
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;66 Jahre;252
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;67 Jahre;224
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;68 Jahre;186
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;69 Jahre;192
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;70 Jahre;196
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;71 Jahre;182
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;72 Jahre;191
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;73 Jahre;180
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;74 Jahre;165
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;75 Jahre;179
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;76 Jahre;167
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;77 Jahre;126
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;78 Jahre;133
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;79 Jahre;101
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;80 Jahre;123
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;81 Jahre;175
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;82 Jahre;191
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;83 Jahre;145
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;84 Jahre;180
2025;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;85 Jahre u.älter;945
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Jahre;125
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Jahre;111
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Jahre;119
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 Jahre;142
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;4 Jahre;146
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;5 Jahre;135
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;6 Jahre;140
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;7 Jahre;142
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;8 Jahre;143
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;9 Jahre;151
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;10 Jahre;137
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;11 Jahre;126
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;12 Jahre;148
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;13 Jahre;150
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;14 Jahre;139
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;15 Jahre;111
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;16 Jahre;125
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;17 Jahre;128
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;18 Jahre;119
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;19 Jahre;146
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;20 Jahre;181
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;21 Jahre;249
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;22 Jahre;228
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;23 Jahre;288
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;24 Jahre;316
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;25 Jahre;301
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;26 Jahre;322
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;27 Jahre;345
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;28 Jahre;352
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;29 Jahre;330
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;30 Jahre;273
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;31 Jahre;312
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;32 Jahre;272
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;33 Jahre;251
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;34 Jahre;264
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;35 Jahre;397
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;36 Jahre;367
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;37 Jahre;362
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;38 Jahre;312
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;39 Jahre;286
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;40 Jahre;264
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;41 Jahre;252
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;42 Jahre;272
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;43 Jahre;271
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;44 Jahre;233
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;45 Jahre;230
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;46 Jahre;251
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;47 Jahre;260
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;48 Jahre;207
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;49 Jahre;195
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;50 Jahre;157
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;51 Jahre;130
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;52 Jahre;132
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;53 Jahre;133
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;54 Jahre;147
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;55 Jahre;112
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;56 Jahre;93
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;57 Jahre;104
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;58 Jahre;106
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;59 Jahre;95
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;60 Jahre;86
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;61 Jahre;92
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;62 Jahre;96
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;63 Jahre;77
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;64 Jahre;88
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;65 Jahre;77
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;66 Jahre;56
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;67 Jahre;64
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;68 Jahre;56
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;69 Jahre;63
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;70 Jahre;51
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;71 Jahre;55
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;72 Jahre;46
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;48
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;52
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;52
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;35
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;28
2025;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;35
