Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2025;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;männlich;303
2025;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;weiblich;351
2025;15 Albertstadt;StB 1 Neustadt;ledig;männlich;1824
2025;15 Albertstadt;StB 1 Neustadt;ledig;weiblich;1064
2025;15 Albertstadt;StB 1 Neustadt;verheiratet;männlich;605
2025;15 Albertstadt;StB 1 Neustadt;verheiratet;weiblich;583
2025;15 Albertstadt;StB 1 Neustadt;verwitwet;männlich;49
2025;15 Albertstadt;StB 1 Neustadt;verwitwet;weiblich;206
2025;15 Albertstadt;StB 1 Neustadt;geschieden;männlich;131
2025;15 Albertstadt;StB 1 Neustadt;geschieden;weiblich;136
2025;21 Pieschen-Süd;StB 2 Pieschen;ledig;männlich;4372
2025;21 Pieschen-Süd;StB 2 Pieschen;ledig;weiblich;3914
2025;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;männlich;1391
2025;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;weiblich;1366
2025;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;männlich;50
2025;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;weiblich;233
2025;21 Pieschen-Süd;StB 2 Pieschen;geschieden;männlich;310
2025;21 Pieschen-Süd;StB 2 Pieschen;geschieden;weiblich;462
2025;22 Mickten;StB 2 Pieschen;ledig;männlich;4186
2025;22 Mickten;StB 2 Pieschen;ledig;weiblich;3575
2025;22 Mickten;StB 2 Pieschen;verheiratet;männlich;2235
2025;22 Mickten;StB 2 Pieschen;verheiratet;weiblich;2221
2025;22 Mickten;StB 2 Pieschen;verwitwet;männlich;136
2025;22 Mickten;StB 2 Pieschen;verwitwet;weiblich;526
2025;22 Mickten;StB 2 Pieschen;geschieden;männlich;473
2025;22 Mickten;StB 2 Pieschen;geschieden;weiblich;619
2025;23 Kaditz;StB 2 Pieschen;ledig;männlich;1633
2025;23 Kaditz;StB 2 Pieschen;ledig;weiblich;1337
2025;23 Kaditz;StB 2 Pieschen;verheiratet;männlich;944
2025;23 Kaditz;StB 2 Pieschen;verheiratet;weiblich;939
2025;23 Kaditz;StB 2 Pieschen;verwitwet;männlich;63
2025;23 Kaditz;StB 2 Pieschen;verwitwet;weiblich;227
2025;23 Kaditz;StB 2 Pieschen;geschieden;männlich;200
2025;23 Kaditz;StB 2 Pieschen;geschieden;weiblich;288
2025;24 Trachau;StB 2 Pieschen;ledig;männlich;2343
2025;24 Trachau;StB 2 Pieschen;ledig;weiblich;2272
2025;24 Trachau;StB 2 Pieschen;verheiratet;männlich;1887
2025;24 Trachau;StB 2 Pieschen;verheiratet;weiblich;1893
2025;24 Trachau;StB 2 Pieschen;verwitwet;männlich;129
2025;24 Trachau;StB 2 Pieschen;verwitwet;weiblich;425
2025;24 Trachau;StB 2 Pieschen;geschieden;männlich;335
2025;24 Trachau;StB 2 Pieschen;geschieden;weiblich;488
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;männlich;4063
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;weiblich;3323
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;männlich;1785
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;weiblich;1806
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;männlich;130
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;weiblich;551
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;männlich;395
2025;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;weiblich;543
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;3633
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;2713
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;2992
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;2951
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;246
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;986
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;493
2025;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;687
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1358
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1234
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1537
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1536
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;85
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;269
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;165
2025;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;208
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1197
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1010
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1526
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1524
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;64
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;283
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;134
2025;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;165
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;914
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;764
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1047
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1041
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;65
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;225
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;101
2025;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;142
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1179
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1149
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1308
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1292
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;77
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;245
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;200
2025;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;266
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;2436
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;2287
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;2521
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;2489
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;145
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;614
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;323
2025;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;502
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;690
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;582
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;742
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;757
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;44
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;219
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;92
2025;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;161
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1294
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1070
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1148
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1144
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;64
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;318
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;206
2025;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;290
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;829
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;662
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1002
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1008
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;44
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;147
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;109
2025;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;124
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;736
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;619
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;814
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;813
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;29
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;141
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;73
2025;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;88
2025;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2419
2025;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2296
2025;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2036
2025;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2044
2025;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;138
2025;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;505
2025;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;238
2025;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;465
2025;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4137
2025;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;3941
2025;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2666
2025;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2698
2025;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;119
2025;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;485
2025;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;413
2025;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;701
2025;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;3395
2025;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;3012
2025;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2166
2025;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2166
2025;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;179
2025;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;653
2025;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;341
2025;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;616
2025;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3325
2025;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3426
2025;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2270
2025;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2322
2025;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;175
2025;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;726
2025;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;339
2025;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;669
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2737
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2739
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;1994
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2012
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;148
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;617
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;357
2025;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;620
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3423
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2910
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2266
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2283
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;168
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;817
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;457
2025;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;753
2025;57 Gruna;StB 5 Blasewitz;ledig;männlich;2978
2025;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2830
2025;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2492
2025;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2492
2025;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;210
2025;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;863
2025;57 Gruna;StB 5 Blasewitz;geschieden;männlich;411
2025;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;704
2025;61 Leuben;StB 6 Leuben;ledig;männlich;3462
2025;61 Leuben;StB 6 Leuben;ledig;weiblich;3077
2025;61 Leuben;StB 6 Leuben;verheiratet;männlich;1929
2025;61 Leuben;StB 6 Leuben;verheiratet;weiblich;1976
2025;61 Leuben;StB 6 Leuben;verwitwet;männlich;228
2025;61 Leuben;StB 6 Leuben;verwitwet;weiblich;808
2025;61 Leuben;StB 6 Leuben;geschieden;männlich;451
2025;61 Leuben;StB 6 Leuben;geschieden;weiblich;805
2025;62 Laubegast;StB 6 Leuben;ledig;männlich;2654
2025;62 Laubegast;StB 6 Leuben;ledig;weiblich;2392
2025;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2411
2025;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2443
2025;62 Laubegast;StB 6 Leuben;verwitwet;männlich;169
2025;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;679
2025;62 Laubegast;StB 6 Leuben;geschieden;männlich;451
2025;62 Laubegast;StB 6 Leuben;geschieden;weiblich;658
2025;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1676
2025;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1481
2025;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;1989
2025;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;1983
2025;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;121
2025;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;430
2025;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;275
2025;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;361
2025;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1627
2025;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1333
2025;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1110
2025;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1093
2025;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;99
2025;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;431
2025;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;213
2025;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;290
2025;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1913
2025;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1546
2025;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;975
2025;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;970
2025;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;86
2025;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;323
2025;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;275
2025;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;346
2025;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2906
2025;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;2361
2025;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1256
2025;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1205
2025;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;182
2025;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;645
2025;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;365
2025;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;516
2025;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1453
2025;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1205
2025;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1324
2025;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1317
2025;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;74
2025;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;274
2025;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;167
2025;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;246
2025;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1592
