Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;2749
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;3058
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;3048
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;236
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;935
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;516
2021;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;685
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1333
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1165
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1548
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1546
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;86
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;284
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;179
2021;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;211
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1186
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;988
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1531
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1535
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;71
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;294
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;145
2021;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;177
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;863
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;797
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1088
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1083
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;72
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;208
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;90
2021;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;132
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1226
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1174
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1349
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1337
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;69
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;267
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;187
2021;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;265
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;2435
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;2330
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;2554
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;2531
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;165
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;626
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;345
2021;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;516
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;678
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;571
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;765
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;775
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;46
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;213
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;97
2021;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;155
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1273
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1020
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1195
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1186
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;71
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;308
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;205
2021;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;312
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;832
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;689
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1044
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1037
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;42
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;148
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;119
2021;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;116
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;778
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;582
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;846
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;847
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;35
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;143
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;77
2021;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;82
2021;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2403
2021;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2304
2021;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2076
2021;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2074
2021;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;131
2021;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;491
2021;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;259
2021;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;459
2021;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4207
2021;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;4048
2021;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2719
2021;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2770
2021;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;112
2021;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;490
2021;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;393
2021;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;678
2021;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;3217
2021;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;2917
2021;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2140
2021;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2163
2021;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;175
2021;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;717
2021;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;358
2021;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;628
2021;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3212
2021;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3163
2021;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2360
2021;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2401
2021;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;183
2021;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;764
2021;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;361
2021;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;655
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2657
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2580
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2136
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2177
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;155
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;623
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;355
2021;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;597
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3231
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2793
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2454
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2488
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;161
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;785
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;504
2021;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;754
2021;57 Gruna;StB 5 Blasewitz;ledig;männlich;2845
2021;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2693
2021;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2638
2021;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2638
2021;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;223
2021;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;893
2021;57 Gruna;StB 5 Blasewitz;geschieden;männlich;405
2021;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;700
2021;61 Leuben;StB 6 Leuben;ledig;männlich;3148
2021;61 Leuben;StB 6 Leuben;ledig;weiblich;2722
2021;61 Leuben;StB 6 Leuben;verheiratet;männlich;2037
2021;61 Leuben;StB 6 Leuben;verheiratet;weiblich;2047
2021;61 Leuben;StB 6 Leuben;verwitwet;männlich;218
2021;61 Leuben;StB 6 Leuben;verwitwet;weiblich;829
2021;61 Leuben;StB 6 Leuben;geschieden;männlich;470
2021;61 Leuben;StB 6 Leuben;geschieden;weiblich;808
2021;62 Laubegast;StB 6 Leuben;ledig;männlich;2637
2021;62 Laubegast;StB 6 Leuben;ledig;weiblich;2295
2021;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2579
2021;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2633
2021;62 Laubegast;StB 6 Leuben;verwitwet;männlich;156
2021;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;679
2021;62 Laubegast;StB 6 Leuben;geschieden;männlich;461
2021;62 Laubegast;StB 6 Leuben;geschieden;weiblich;654
2021;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1696
2021;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1499
2021;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;2019
2021;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;2022
2021;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;117
2021;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;441
2021;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;271
2021;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;366
2021;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1547
2021;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1292
2021;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1186
2021;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1166
2021;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;109
2021;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;400
2021;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;210
2021;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;310
2021;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1638
2021;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1213
2021;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;1038
2021;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;1021
2021;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;88
2021;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;337
2021;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;280
2021;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;363
2021;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2398
2021;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;1688
2021;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1298
2021;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1253
2021;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;166
2021;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;609
2021;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;398
2021;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;567
2021;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1418
2021;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1139
2021;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1381
2021;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1393
2021;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;66
2021;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;261
2021;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;162
2021;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;234
2021;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1565
