Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Kinderanzahl im Haushalt in Klassen (4);Anzahl Einwohner;Kinderanzahl im Haushalt (sum);Anzahl Haushalte
2002;StB 6 Leuben;10 StB Leuben;1 Kind;6386;2190;2190
2002;StB 6 Leuben;10 StB Leuben;2 Kinder;4412;2264;1132
2002;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1193;752;232
2002;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;15662;0;10070
2002;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;3874;1325;1325
2002;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2410;1266;633
2002;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1060;703;206
2002;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;20682;0;11891
2002;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;6698;2202;2202
2002;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4425;2242;1121
2002;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1311;811;246
2002;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;18000;0;11141
2002;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3621;1224;1224
2002;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2379;1230;615
2002;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;690;438;131
2002;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;15102;0;8960
2002;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;4500;1487;1487
2002;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2897;1472;736
2002;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;847;527;165
2002;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;21640;0;14273
2002;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6858;2390;2390
2002;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3910;2042;1021
2002;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1035;657;201
2002;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;13692;0;8778
2002;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;4455;1489;1489
2002;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;2179;1150;575
2002;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;815;532;156
2002;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;12873;0;7049
2002;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;4819;1540;1540
2002;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3295;1646;823
2002;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;659;405;126
2003;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;19604;9;13449
2003;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;3077;1078;1076
2003;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1466;767;383
2003;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;511;327;94
2003;StB 0 Altstadt;02 Johannstadt;0 Kinder;16490;3;10386
2003;StB 0 Altstadt;02 Johannstadt;1 Kind;3105;1081;1079
2003;StB 0 Altstadt;02 Johannstadt;2 Kinder;1858;961;480
2003;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;609;387;114
2003;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;19190;6;14112
2003;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;4841;1740;1739
2003;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3258;1678;839
2003;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1150;720;217
2003;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;6358;3;4697
2003;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1717;612;612
2003;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;925;480;240
2003;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;344;216;65
2003;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;12500;8;8704
2003;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3847;1372;1370
2003;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2095;1103;551
2003;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;785;503;153
2003;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;16691;4;10661
2003;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;5206;1792;1788
2003;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3102;1581;790
2003;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;966;612;187
2003;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;18187;5;9868
2003;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;6296;2016;2014
2003;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4519;2272;1136
2003;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1213;740;229
2003;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19275;10;10471
2003;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5937;1911;1911
2003;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4457;2224;1112
2003;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1681;1037;313
2003;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;27234;1;17715
2003;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;8156;2819;2819
2003;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;5599;2879;1439
2003;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1493;921;291
2003;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25058;5;15617
2003;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;6246;2180;2179
2003;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3819;1986;993
2003;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;778;496;152
2003;StB 6 Leuben;10 StB Leuben;0 Kinder;24721;6;15111
2003;StB 6 Leuben;10 StB Leuben;1 Kind;6391;2179;2176
2003;StB 6 Leuben;10 StB Leuben;2 Kinder;4197;2144;1072
2003;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1177;747;228
2003;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;15512;2;10023
2003;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;3613;1255;1253
2003;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2218;1166;583
2003;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;989;655;194
2003;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21019;7;12065
2003;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;6484;2149;2146
2003;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4228;2142;1071
2003;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1342;839;250
2003;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;18011;5;11255
2003;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3534;1197;1196
2003;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2255;1158;579
2003;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;658;418;125
2003;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;15340;5;9122
2003;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;4470;1489;1489
2003;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2861;1448;724
2003;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;867;530;165
2003;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;22256;11;14657
2003;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6874;2398;2398
2003;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3994;2056;1028
2003;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;1056;664;204
2003;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14183;19;9145
2003;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;3876;1310;1309
2003;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1989;1042;521
2003;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;894;589;167
2003;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;13173;3;7151
2003;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;4619;1478;1476
2003;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;3056;1538;769
2003;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;685;416;130
2004;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;19952;0;13821
2004;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;3001;1062;1062
2004;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1407;730;365
2004;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;614;396;112
2004;StB 0 Altstadt;02 Johannstadt;0 Kinder;16565;0;10553
2004;StB 0 Altstadt;02 Johannstadt;1 Kind;3097;1073;1073
2004;StB 0 Altstadt;02 Johannstadt;2 Kinder;1746;902;451
2004;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;600;380;112
2004;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;19714;0;14628
2004;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;4872;1756;1756
2004;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3239;1676;838
2004;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1151;726;219
2004;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;6587;0;4866
2004;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1736;622;622
2004;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;958;498;249
2004;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;303;195;58
2004;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;12773;0;8919
2004;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3930;1405;1405
2004;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2191;1156;578
2004;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;822;524;157
2004;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17182;0;10985
2004;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;5096;1754;1754
2004;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3143;1606;803
2004;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;902;568;173
2004;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;18747;0;10170
2004;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;6222;1991;1991
2004;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4250;2148;1074
2004;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1308;796;246
2004;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19656;0;10709
2004;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5903;1910;1910
2004;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4544;2276;1138
2004;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1616;994;300
2004;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;27909;0;18192
2004;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7981;2769;2769
2004;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;5676;2914;1457
2004;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1536;949;299
2004;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25258;0;15834
2004;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;6094;2148;2148
2004;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3708;1932;966
2004;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;809;516;158
2004;StB 6 Leuben;10 StB Leuben;0 Kinder;25023;0;15359
2004;StB 6 Leuben;10 StB Leuben;1 Kind;6422;2204;2204
2004;StB 6 Leuben;10 StB Leuben;2 Kinder;4104;2100;1050
2004;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1242;785;238
2004;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;15520;0;10107
2004;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;3320;1168;1168
2004;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2105;1102;551
2004;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;937;614;179
2004;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21262;0;12224
2004;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;6216;2068;2068
2004;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4177;2118;1059
2004;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1321;822;245
2004;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;18492;0;11628
2004;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3415;1165;1165
2004;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2121;1096;548
2004;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;648;408;123
2004;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;15824;0;9441
2004;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;4264;1436;1436
2004;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2860;1446;723
2004;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;869;541;165
2004;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;23068;0;15204
2004;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6844;2400;2400
2004;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3856;1970;985
2004;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;954;600;183
2004;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14600;0;9623
2004;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;3668;1238;1238
2004;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1737;918;459
2004;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;890;584;163
2004;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;13444;0;7310
2004;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;4424;1426;1426
2004;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2958;1486;743
2004;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;788;472;150
2005;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;20640;0;14575
2005;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2793;1003;1003
2005;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1286;674;337
2005;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;585;379;109
2005;StB 0 Altstadt;02 Johannstadt;0 Kinder;17022;0;11016
2005;StB 0 Altstadt;02 Johannstadt;1 Kind;3024;1059;1059
2005;StB 0 Altstadt;02 Johannstadt;2 Kinder;1761;906;453
2005;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;674;428;127
2005;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;20500;0;15561
2005;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;4870;1766;1766
2005;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3385;1756;878
2005;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1186;750;227
2005;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;6750;0;5147
2005;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1714;614;614
2005;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1010;522;261
2005;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;269;174;52
2005;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;13090;0;9392
2005;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Kind;3964;1419;1419
2005;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Kinder;2239;1176;588
2005;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;792;523;157
2005;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Kinder;17366;0;11281
2005;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Kind;4994;1729;1729
2005;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Kinder;3052;1570;785
2005;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 u.m. Kinder;842;532;162
2005;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Kinder;19266;0;10529
2005;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Kind;5664;1832;1832
2005;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Kinder;4269;2146;1073
2005;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 u.m. Kinder;1302;803;247
2005;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Kinder;19971;0;11083
2005;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Kind;5661;1854;1854
2005;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Kinder;4636;2320;1160
2005;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 u.m. Kinder;1609;981;299
2005;StB 5 Blasewitz;08 Blasewitz, Striesen;0 Kinder;28408;0;18829
2005;StB 5 Blasewitz;08 Blasewitz, Striesen;1 Kind;7669;2671;2671
2005;StB 5 Blasewitz;08 Blasewitz, Striesen;2 Kinder;5718;2926;1463
2005;StB 5 Blasewitz;08 Blasewitz, Striesen;3 u.m. Kinder;1592;986;306
2005;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;0 Kinder;25689;0;16336
2005;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;1 Kind;5941;2096;2096
2005;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;2 Kinder;3601;1876;938
2005;StB 5 Blasewitz;09 Tolkewitz, Seidnitz, Gruna;3 u.m. Kinder;838;538;164
2005;StB 6 Leuben;10 StB Leuben;0 Kinder;25720;0;16012
2005;StB 6 Leuben;10 StB Leuben;1 Kind;6163;2143;2143
2005;StB 6 Leuben;10 StB Leuben;2 Kinder;4186;2148;1074
2005;StB 6 Leuben;10 StB Leuben;3 u.m. Kinder;1308;822;253
2005;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);0 Kinder;15872;0;10491
2005;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);1 Kind;2981;1053;1053
2005;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);2 Kinder;2005;1062;531
2005;StB 7 Prohlis;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1013;666;198
2005;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);0 Kinder;21522;0;12604
2005;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);1 Kind;5978;2001;2001
2005;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);2 Kinder;4159;2102;1051
2005;StB 7 Prohlis;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);3 u.m. Kinder;1169;728;217
2005;StB 8 Plauen;13 Südvorstadt, Zschertnitz;0 Kinder;18998;0;12242
2005;StB 8 Plauen;13 Südvorstadt, Zschertnitz;1 Kind;3256;1121;1121
2005;StB 8 Plauen;13 Südvorstadt, Zschertnitz;2 Kinder;2048;1060;530
2005;StB 8 Plauen;13 Südvorstadt, Zschertnitz;3 u.m. Kinder;632;401;122
2005;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;0 Kinder;16115;0;9804
2005;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;1 Kind;4110;1389;1389
2005;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;2 Kinder;2914;1480;740
2005;StB 8 Plauen;14 Mockritz, Coschütz, Plauen;3 u.m. Kinder;806;502;154
2005;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;0 Kinder;24049;0;16172
2005;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;1 Kind;6677;2327;2327
2005;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;2 Kinder;3728;1910;955
2005;StB 9 Cotta/westliche Ortschaften;15 Cotta, Löbtau, Naußlitz, Dölzschen;3 u.m. Kinder;881;565;171
2005;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;0 Kinder;14997;0;10143
2005;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;1 Kind;3140;1095;1095
2005;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;2 Kinder;1605;852;426
2005;StB 9 Cotta/westliche Ortschaften;16 Gorbitz;3 u.m. Kinder;936;615;169
2005;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;0 Kinder;13812;0;7613
2005;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;1 Kind;4325;1401;1401
2005;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;2 Kinder;2906;1456;728
2005;StB 9 Cotta/westliche Ortschaften;17 Briesnitz und westliche OS;3 u.m. Kinder;820;498;159
2006;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;0 Kinder;20481;0;14642
2006;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;1 Kind;2618;932;932
2006;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;2 Kinder;1285;676;338
2006;StB 0 Altstadt;01 StB Altstadt ohne Johannstadt;3 u.m. Kinder;494;323;95
2006;StB 0 Altstadt;02 Johannstadt;0 Kinder;17076;0;11222
2006;StB 0 Altstadt;02 Johannstadt;1 Kind;2903;1025;1025
2006;StB 0 Altstadt;02 Johannstadt;2 Kinder;1797;918;459
2006;StB 0 Altstadt;02 Johannstadt;3 u.m. Kinder;613;395;117
2006;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;0 Kinder;20884;0;15921
2006;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;1 Kind;4920;1770;1770
2006;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;2 Kinder;3523;1830;915
2006;StB 1 Neustadt;03 StB Neustadt ohne Leipziger Vorstadt;3 u.m. Kinder;1207;759;232
2006;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;0 Kinder;6986;0;5317
2006;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;1 Kind;1669;592;592
2006;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;2 Kinder;1017;526;263
2006;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;3 u.m. Kinder;254;167;48
2006;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Kinder;13435;0;9659
