Jahr;Wahlbezirk;Stadtteil zus.;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;Wahl-Form;Wahlberechtigte;Wahlberechtigte mit WS;Wähler;Wähler mit WS;Stimmen gültig;Stimmen CDU;Stimmen SPD;Stimmen Die Linke;Stimmen Grüne;Stimmen FDP;Stimmen Rechte Parteien;Stimmen AfD;Stimmen Piraten;Stimmen sonstiger Parteien;Stimmen ungültig
2004;75800;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1306;135;751;0;737;273;70;221;54;45;37;0;0;37;14
2004;75901;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;722;109;433;0;426;173;53;109;42;22;12;0;0;15;7
2004;75902;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;756;117;475;0;474;211;48;97;61;27;17;0;0;13;1
2004;75903;75 Leubnitz-Neuostra;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;938;154;525;0;522;264;39;103;49;28;25;0;0;14;3
2004;76011;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Brief;0;0;168;168;167;62;21;38;21;9;10;0;0;7;1
2004;76012;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Brief;0;0;641;641;636;234;81;146;80;33;36;0;0;25;5
2004;76100;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;719;141;381;1;378;148;35;79;58;29;17;0;0;12;3
2004;76200;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;914;105;497;0;492;219;28;95;56;41;30;0;0;23;5
2004;76300;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;981;107;552;0;544;193;44;109;101;33;32;0;0;32;8
2004;76400;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;633;102;344;1;336;141;38;89;33;14;4;0;0;17;8
2004;76500;76 Strehlen;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1344;220;614;0;607;286;45;125;41;43;42;0;0;25;7
2004;76600;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1085;67;551;0;544;202;44;142;35;35;52;0;0;34;7
2004;76700;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1180;51;396;0;385;133;32;110;24;24;45;0;0;17;11
2004;76800;76 Strehlen;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;973;59;374;0;365;96;17;122;17;26;61;0;0;26;9
2004;77000;77 Reick;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Brief;0;0;385;385;381;149;43;107;21;17;27;0;0;17;4
2004;77100;77 Reick;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1307;166;614;0;606;259;50;129;45;39;57;0;0;27;8
2004;77200;77 Reick;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1361;192;664;0;655;279;37;189;23;47;44;0;0;36;9
2004;77300;77 Reick;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;Wahlbezirk_Urne;1102;42;485;0;480;187;40;123;15;29;58;0;0;28;5
2004;81001;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Brief;0;0;585;585;584;194;56;186;64;36;21;0;0;27;1
2004;81002;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Brief;0;0;490;490;489;172;52;132;75;25;7;0;0;26;1
2004;81100;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;930;95;509;0;498;155;36;170;35;27;47;0;0;28;11
2004;81200;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1503;217;884;0;868;314;113;251;81;47;30;0;0;32;16
2004;81400;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1277;173;647;0;640;237;62;189;39;47;36;0;0;30;7
2004;81500;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1032;113;534;1;527;218;43;122;53;38;33;0;0;20;7
2004;81700;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1462;235;783;0;773;313;85;153;101;42;35;0;0;44;10
2004;81800;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;919;125;489;0;487;177;57;114;60;36;22;0;0;21;2
2004;81900;81 Südvorstadt-West;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;978;150;521;0;513;190;78;103;68;36;15;0;0;23;8
2004;82000;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Brief;0;0;461;461;457;157;58;123;68;16;14;0;0;21;4
2004;82100;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1023;123;506;1;497;143;60;174;29;42;28;0;0;21;9
2004;82200;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;867;112;470;0;463;174;50;125;49;25;19;0;0;21;7
2004;82300;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;796;105;482;0;477;156;56;128;79;36;10;0;0;12;5
2004;82400;82 Südvorstadt-Ost;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;925;142;419;1;410;162;53;84;54;25;16;0;0;16;9
2004;83001;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Brief;0;0;573;573;568;223;64;134;58;37;18;0;0;34;5
2004;83002;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Brief;0;0;446;446;445;174;42;121;52;26;11;0;0;19;1
2004;83100;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;815;111;490;3;484;197;50;90;75;23;20;0;0;29;6
2004;83200;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;820;90;429;0;421;156;35;124;39;19;37;0;0;11;8
2004;83300;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1187;137;638;0;631;246;51;137;48;55;63;0;0;31;7
2004;83400;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;731;114;422;1;417;167;40;112;28;28;13;0;0;29;5
2004;83500;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1150;124;576;0;561;217;44;162;41;29;34;0;0;34;15
2004;83600;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;906;163;490;0;487;203;30;125;43;33;25;0;0;28;3
2004;83700;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1035;153;588;0;578;234;65;159;33;28;24;0;0;35;10
2004;83800;83 Räcknitz/Zschertnitz;13 Südvorstadt, Zschertnitz;StB 8 Plauen;Wahlbezirk_Urne;1061;172;582;3;579;241;47;149;60;35;23;0;0;24;3
2004;84000;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Brief;0;0;694;694;694;290;63;156;79;42;31;0;0;33;0
2004;84100;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1351;123;809;0;797;309;63;212;54;61;49;0;0;49;12
2004;84200;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;976;93;520;0;508;178;48;142;37;33;43;0;0;27;12
2004;84300;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1322;142;781;0;770;296;81;191;58;46;66;0;0;32;11
2004;84400;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;540;59;317;0;313;171;21;49;17;27;14;0;0;14;4
2004;84501;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1157;168;727;1;718;326;54;128;97;43;36;0;0;34;9
2004;84502;84 Kleinpestitz/Mockritz;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1044;146;600;0;596;302;49;123;45;32;30;0;0;15;4
2004;85000;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Brief;0;0;409;409;407;175;32;101;46;15;15;0;0;23;2
2004;85100;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1415;178;788;1;781;346;72;168;72;51;41;0;0;31;7
2004;85200;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1408;134;823;1;817;372;61;146;96;52;58;0;0;32;6
2004;85301;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;803;57;445;1;439;199;36;92;30;34;31;0;0;17;6
2004;85302;85 Coschütz/Gittersee;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;832;66;457;0;446;213;27;83;34;25;38;0;0;26;11
2004;86001;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Brief;0;0;546;546;542;193;77;91;115;29;16;0;0;21;4
2004;86002;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Brief;0;0;580;580;578;202;81;111;124;28;14;0;0;18;2
2004;86100;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1104;128;634;0;628;250;62;110;107;45;18;0;0;36;6
2004;86200;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1118;156;686;1;676;278;59;141;101;46;33;0;0;18;10
2004;86300;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1333;198;765;0;753;309;77;167;86;50;40;0;0;24;12
2004;86400;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;876;122;544;0;540;208;67;85;84;52;26;0;0;18;4
2004;86500;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;772;95;421;2;415;131;53;81;65;40;17;0;0;28;6
2004;86600;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;818;106;495;0;491;169;60;78;104;40;23;0;0;17;4
2004;86700;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;711;142;391;0;387;155;42;66;63;37;12;0;0;12;4
2004;86800;86 Plauen;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;Wahlbezirk_Urne;1095;217;579;0;574;255;76;84;89;39;13;0;0;18;5
2004;90010;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;445;445;444;192;39;101;46;12;29;0;0;25;1
2004;90111;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;677;45;313;0;306;137;26;63;18;20;26;0;0;16;7
2004;90112;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;816;68;487;2;477;242;21;69;37;29;62;0;0;17;10
2004;90210;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1131;137;680;0;674;334;59;95;61;53;40;0;0;32;6
2004;90310;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1363;93;820;2;803;385;58;155;55;53;56;0;0;41;17
2004;90410;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;335;26;205;0;204;102;19;39;19;7;13;0;0;5;1
2004;90510;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;306;12;191;0;189;93;5;40;11;10;19;0;0;11;2
2004;90610;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;805;69;487;0;482;237;43;76;38;23;47;0;0;18;5
2004;90710;90 Cossebaude/Mobschatz/Oberw.;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;413;22;245;0;241;144;18;27;12;19;13;0;0;8;4
2004;91000;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;609;609;605;210;51;153;62;40;43;0;0;46;4
2004;91101;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;757;47;358;0;348;147;29;61;30;19;37;0;0;25;10
2004;91102;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;964;82;495;0;490;197;44;105;51;26;44;0;0;23;5
2004;91200;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1453;121;772;1;764;320;48;129;77;39;104;0;0;47;8
2004;91300;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1327;99;635;0;628;232;47;126;83;50;53;0;0;37;7
2004;91400;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;795;97;397;0;386;153;30;97;27;27;28;0;0;24;11
2004;91501;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1036;80;507;0;497;202;38;111;27;30;54;0;0;35;10
2004;91502;91 Cotta;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1049;100;481;0;479;194;18;121;34;30;56;0;0;26;2
2004;92000;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;431;431;425;150;41;85;82;26;23;0;0;18;6
2004;92100;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;982;88;380;0;370;124;29;86;42;22;40;0;0;27;10
2004;92200;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1124;108;503;0;496;205;45;78;63;34;39;0;0;32;7
2004;92300;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1214;101;551;0;542;215;53;99;77;32;37;0;0;29;9
2004;92400;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;789;92;404;0;397;116;33;115;32;26;44;0;0;31;7
2004;92500;92 Löbtau-Nord;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;922;70;433;0;423;150;27;101;45;36;41;0;0;23;10
2004;93000;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;600;600;597;198;70;128;99;36;23;0;0;43;3
2004;93101;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;811;54;404;0;397;146;38;74;40;40;49;0;0;10;7
2004;93102;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;859;79;357;0;354;104;37;80;45;36;38;0;0;14;3
2004;93200;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1284;104;609;0;602;211;48;130;80;68;38;0;0;27;7
2004;93300;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1334;165;572;2;558;212;55;127;53;38;40;0;0;33;14
2004;93400;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1460;118;788;0;776;291;73;157;82;61;70;0;0;42;12
2004;93500;93 Löbtau-Süd;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1126;101;569;0;562;217;48;137;38;51;34;0;0;37;7
2004;94000;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;725;725;715;307;54;163;88;33;29;0;0;41;10
2004;94101;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;739;64;356;0;351;139;31;71;39;22;34;0;0;15;5
2004;94102;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;981;60;515;0;512;224;37;126;26;29;38;0;0;32;3
2004;94200;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1229;100;683;2;674;309;48;127;72;37;45;0;0;36;9
2004;94400;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1073;174;611;1;602;277;40;135;50;46;15;0;0;39;9
2004;94501;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;964;141;595;0;588;271;45;112;66;44;27;0;0;23;7
2004;94502;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;890;81;593;0;587;282;75;109;34;36;27;0;0;24;6
2004;94600;94 Naußlitz;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1324;139;715;1;712;293;78;140;78;50;38;0;0;35;3
2004;95000;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;475;475;470;167;39;158;32;18;27;0;0;29;5
2004;95100;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;949;32;395;0;384;136;25;116;14;19;46;0;0;28;11
2004;95200;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1205;73;504;0;486;166;27;141;22;35;60;0;0;35;18
2004;95300;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1002;85;448;0;442;127;29;154;24;22;47;0;0;39;6
2004;95400;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;951;59;467;0;456;159;40;140;21;26;40;0;0;30;11
2004;95500;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;833;78;414;0;406;140;31;113;17;22;54;0;0;29;8
2004;95600;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1224;90;646;0;636;284;46;132;40;28;62;0;0;44;10
2004;95700;95 Gorbitz-Süd;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;867;82;428;0;418;155;25;127;13;17;51;0;0;30;10
2004;96000;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;352;352;351;122;20;122;23;11;23;0;0;30;1
2004;96100;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1467;129;707;0;692;244;50;203;37;49;59;0;0;50;15
2004;96300;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1135;83;572;0;561;206;44;155;35;23;65;0;0;33;11
2004;96500;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;745;33;344;0;335;134;20;96;14;25;22;0;0;24;9
2004;96600;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;708;63;385;1;374;124;23;100;13;28;62;0;0;24;11
2004;96700;96 Gorbitz-Ost;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1014;63;490;0;482;150;35;149;30;24;60;0;0;34;8
2004;97000;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;329;329;329;93;22;113;25;11;45;0;0;20;0
2004;97100;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1055;53;484;0;473;172;31;130;25;23;63;0;0;29;11
2004;97200;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;671;46;320;0;314;98;14;87;13;16;44;0;0;42;6
2004;97300;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1356;85;719;0;706;252;41;171;33;66;98;0;0;45;13
2004;97500;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1471;104;617;0;606;195;41;191;32;36;70;0;0;41;11
2004;97700;97 Gorbitz-Nord/Neu-Omsewitz;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;693;55;373;0;365;149;21;101;13;25;26;0;0;30;8
2004;98000;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;827;827;826;369;59;192;60;47;58;0;0;41;1
2004;98100;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1351;100;782;0;768;340;57;131;60;68;63;0;0;49;14
2004;98200;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1405;150;775;0;762;338;62;158;57;45;62;0;0;40;13
2004;98300;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1267;150;725;0;716;344;50;129;51;45;63;0;0;34;9
2004;98401;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;810;78;421;0;418;164;37;94;25;24;42;0;0;32;3
2004;98402;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;828;100;423;0;415;156;39;80;41;18;49;0;0;32;8
2004;98500;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1300;145;770;0;762;351;59;139;75;56;48;0;0;34;8
2004;98600;98 Briesnitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1283;128;735;0;725;361;44;97;62;62;62;0;0;37;10
2004;99010;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Brief;0;0;295;295;291;135;32;57;25;14;13;0;0;15;4
2004;99110;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1364;130;885;0;875;477;52;118;69;63;55;0;0;41;10
2004;99310;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;1178;90;690;0;686;323;47;152;41;46;45;0;0;32;4
2004;99810;99 Altfranken/Gompitz;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;Wahlbezirk_Urne;892;86;575;2;566;314;43;108;21;37;23;0;0;20;9
2009;01000;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;245;245;243;62;28;65;39;23;4;0;0;22;2
2009;01100;01 Innere Altstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1293;256;539;0;530;172;84;112;58;54;11;0;0;39;9
2009;02000;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Brief;0;0;719;719;713;300;93;151;79;44;13;0;0;33;6
2009;02100;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1514;248;561;1;555;149;75;142;55;51;24;0;0;59;6
2009;02200;02 Pirnaische Vorstadt;01 StB Altstadt ohne Johannstadt;StB 0 Altstadt;Wahlbezirk_Urne;1259;136;454;0;441;152;42;105;38;44;24;0;0;36;13
