Jahr;Stadtbezirk mit zugeordneten Ortschaften;Stadtraum;Alter in Jahren bis 85 (über 85-Jährige werden Jahrgang 85 zugeordnet);Anzahl Einwohner
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;73 Jahre;42
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;74 Jahre;50
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;75 Jahre;54
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;76 Jahre;41
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;77 Jahre;37
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;78 Jahre;33
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;79 Jahre;28
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;80 Jahre;27
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;81 Jahre;30
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;82 Jahre;15
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;83 Jahre;21
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;84 Jahre;19
2015;StB 1 Neustadt;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;101
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;0 Jahre;413
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;1 Jahre;376
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;2 Jahre;365
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;3 Jahre;328
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;4 Jahre;296
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;5 Jahre;296
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;6 Jahre;270
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;7 Jahre;257
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;8 Jahre;269
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;9 Jahre;212
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;10 Jahre;197
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;11 Jahre;184
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;12 Jahre;170
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;13 Jahre;152
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;14 Jahre;190
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;15 Jahre;184
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;16 Jahre;137
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;17 Jahre;167
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;18 Jahre;184
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;19 Jahre;188
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;20 Jahre;224
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;21 Jahre;266
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;22 Jahre;313
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;23 Jahre;342
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;24 Jahre;413
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;25 Jahre;599
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;26 Jahre;662
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;27 Jahre;668
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;28 Jahre;687
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;29 Jahre;648
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;30 Jahre;681
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;31 Jahre;611
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;32 Jahre;702
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;33 Jahre;661
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;34 Jahre;582
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;35 Jahre;579
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;36 Jahre;523
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;37 Jahre;487
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;38 Jahre;398
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;39 Jahre;362
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;40 Jahre;326
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;41 Jahre;313
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;42 Jahre;295
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;43 Jahre;302
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;44 Jahre;296
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;45 Jahre;272
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;46 Jahre;306
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;47 Jahre;285
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;48 Jahre;243
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;49 Jahre;289
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;50 Jahre;289
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;51 Jahre;283
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;52 Jahre;291
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;53 Jahre;271
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;54 Jahre;287
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;55 Jahre;249
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;56 Jahre;225
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;57 Jahre;200
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;58 Jahre;187
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;59 Jahre;189
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;60 Jahre;192
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;61 Jahre;175
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;62 Jahre;175
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;63 Jahre;189
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;64 Jahre;194
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;65 Jahre;141
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;66 Jahre;164
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;67 Jahre;114
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;68 Jahre;135
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;69 Jahre;93
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;70 Jahre;110
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;71 Jahre;149
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;72 Jahre;169
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;73 Jahre;119
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;74 Jahre;143
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;75 Jahre;183
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;76 Jahre;121
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;77 Jahre;136
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;78 Jahre;100
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;79 Jahre;119
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;80 Jahre;103
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;81 Jahre;105
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;82 Jahre;62
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;83 Jahre;58
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;84 Jahre;65
2015;StB 2 Pieschen;04 Leipziger Vorstadt, Pieschen;85 Jahre u.älter;455
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;0 Jahre;351
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;1 Jahre;369
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;2 Jahre;361
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;3 Jahre;337
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;4 Jahre;335
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;5 Jahre;340
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;6 Jahre;293
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;7 Jahre;280
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;8 Jahre;320
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;9 Jahre;289
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;10 Jahre;255
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;11 Jahre;226
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;12 Jahre;222
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;13 Jahre;224
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;14 Jahre;212
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;15 Jahre;226
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;16 Jahre;207
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;17 Jahre;226
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;18 Jahre;174
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;19 Jahre;216
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;20 Jahre;165
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;21 Jahre;176
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;22 Jahre;213
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;23 Jahre;220
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;24 Jahre;295
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;25 Jahre;502
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;26 Jahre;460
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;27 Jahre;546
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;28 Jahre;579
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;29 Jahre;546
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;30 Jahre;534
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;31 Jahre;547
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;32 Jahre;560
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;33 Jahre;555
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;34 Jahre;508
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;35 Jahre;520
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;36 Jahre;500
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;37 Jahre;493
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;38 Jahre;444
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;39 Jahre;401
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;40 Jahre;374
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;41 Jahre;328
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;42 Jahre;298
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;43 Jahre;335
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;44 Jahre;445
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;45 Jahre;395
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;46 Jahre;429
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;47 Jahre;389
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;48 Jahre;410
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;49 Jahre;394
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;50 Jahre;394
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;51 Jahre;372
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;52 Jahre;439
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;53 Jahre;401
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;54 Jahre;391
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;55 Jahre;355
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;56 Jahre;357
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;57 Jahre;310
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;58 Jahre;320
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;59 Jahre;274
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;60 Jahre;288
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;61 Jahre;316
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;62 Jahre;303
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;63 Jahre;281
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;64 Jahre;336
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;65 Jahre;321
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;66 Jahre;274
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;67 Jahre;202
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;68 Jahre;217
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;69 Jahre;156
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;70 Jahre;211
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;71 Jahre;335
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;72 Jahre;314
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;73 Jahre;279
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;74 Jahre;326
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;75 Jahre;357
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;76 Jahre;326
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;77 Jahre;289
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;78 Jahre;243
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;79 Jahre;235
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;80 Jahre;249
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;81 Jahre;192
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;82 Jahre;144
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;83 Jahre;153
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;84 Jahre;120
2015;StB 2 Pieschen;05 Mickten, Kaditz, Trachau;85 Jahre u.älter;686
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;0 Jahre;278
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;1 Jahre;303
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;2 Jahre;290
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;3 Jahre;310
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;4 Jahre;331
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;5 Jahre;341
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;6 Jahre;339
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;7 Jahre;360
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;8 Jahre;341
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;9 Jahre;297
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;10 Jahre;332
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;11 Jahre;317
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;12 Jahre;325
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;13 Jahre;283
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;14 Jahre;290
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;15 Jahre;305
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;16 Jahre;286
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;17 Jahre;245
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;18 Jahre;273
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;19 Jahre;201
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;20 Jahre;152
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;21 Jahre;149
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;22 Jahre;136
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;23 Jahre;132
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;24 Jahre;176
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;25 Jahre;227
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;26 Jahre;285
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;27 Jahre;295
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;28 Jahre;319
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;29 Jahre;292
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;30 Jahre;328
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;31 Jahre;287
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;32 Jahre;335
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;33 Jahre;321
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;34 Jahre;388
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;35 Jahre;377
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;36 Jahre;413
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;37 Jahre;437
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;38 Jahre;416
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;39 Jahre;369
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;40 Jahre;401
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;41 Jahre;378
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;42 Jahre;333
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;43 Jahre;450
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;44 Jahre;474
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;45 Jahre;496
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;46 Jahre;470
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;47 Jahre;520
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;48 Jahre;526
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;49 Jahre;517
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;50 Jahre;520
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;51 Jahre;557
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;52 Jahre;509
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;53 Jahre;533
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;54 Jahre;513
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;55 Jahre;445
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;56 Jahre;488
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;57 Jahre;460
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;58 Jahre;440
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;59 Jahre;417
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;60 Jahre;436
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;61 Jahre;430
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;62 Jahre;406
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;63 Jahre;425
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;64 Jahre;375
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;65 Jahre;411
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;66 Jahre;366
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;67 Jahre;301
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;68 Jahre;332
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;69 Jahre;218
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;70 Jahre;268
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;71 Jahre;409
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;72 Jahre;456
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;73 Jahre;367
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;74 Jahre;444
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;75 Jahre;413
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;76 Jahre;407
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;77 Jahre;311
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;78 Jahre;311
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;79 Jahre;308
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;80 Jahre;264
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;81 Jahre;253
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;82 Jahre;190
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;83 Jahre;163
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;84 Jahre;151
2015;StB 3 Klotzsche/nördliche Ortschaften;06 StB Klotzsche und nördliche OS;85 Jahre u.älter;875
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;0 Jahre;283
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;1 Jahre;316
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;2 Jahre;330
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;3 Jahre;352
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;4 Jahre;366
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;5 Jahre;360
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;6 Jahre;356
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;7 Jahre;381
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;8 Jahre;393
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;9 Jahre;359
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;10 Jahre;350
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;11 Jahre;356
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;12 Jahre;366
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;13 Jahre;327
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;14 Jahre;364
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;15 Jahre;340
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;16 Jahre;331
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;17 Jahre;298
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;18 Jahre;289
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;19 Jahre;207
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;20 Jahre;176
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;21 Jahre;143
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;22 Jahre;156
2015;StB 4 Loschwitz/OS Schönfeld-Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;23 Jahre;158
