Jahr;Wahlbezirk;Stadtteil zus.;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;Wahl-Form;Wahlberechtigte;Wahlberechtigte mit WS;Wähler;Wähler mit WS;Stimmen gültig;Stimmen CDU;Stimmen SPD;Stimmen Die Linke;Stimmen Grüne;Stimmen FDP;Stimmen Rechte Parteien;Stimmen AfD;Stimmen Piraten;Stimmen sonstiger Parteien;Stimmen ungültig
2019;25003;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Brief;0;0;494;494;1455;303;229;254;300;83;5;164;28;89;2
2019;25100;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1489;243;689;2;1958;243;153;452;400;60;21;310;85;234;15
2019;25200;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1265;212;540;2;1561;172;146;367;294;83;16;218;64;201;13
2019;25300;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1402;248;671;2;1860;352;188;271;267;114;22;456;40;150;13
2019;25400;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1796;321;814;2;2319;318;184;486;490;68;13;348;102;310;15
2019;25500;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1676;327;694;4;1971;289;184;382;424;103;22;303;67;197;9
2019;25600;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;846;205;386;0;1124;233;113;181;235;50;12;184;13;103;3
2019;25700;25 Pieschen-N/Trachenberge;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;Wahlbezirk_Urne;1532;332;715;1;2068;399;197;338;419;80;9;440;36;150;8
2019;31001;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;668;668;1934;425;186;371;362;303;4;283;0;0;7
2019;31002;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;761;761;2194;539;173;321;487;378;9;287;0;0;8
2019;31003;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;614;614;1752;422;103;350;310;268;15;284;0;0;11
2019;31100;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1621;344;778;2;2221;481;177;295;567;305;17;379;0;0;12
2019;31200;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1367;225;649;2;1758;305;150;316;267;230;17;473;0;0;15
2019;31300;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1021;163;531;0;1425;255;94;298;156;220;27;375;0;0;21
2019;31400;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1422;331;792;0;2257;592;159;226;497;379;22;382;0;0;6
2019;31500;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1132;229;683;6;1954;406;122;266;514;280;4;362;0;0;10
2019;31601;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1184;276;643;2;1842;409;142;256;387;341;21;286;0;0;9
2019;31602;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1062;261;624;5;1792;421;123;251;474;241;34;248;0;0;8
2019;31701;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;947;130;462;1;1312;234;85;304;171;233;20;265;0;0;9
2019;31702;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1059;181;481;0;1343;286;147;279;153;148;19;311;0;0;10
2019;31800;31 Klotzsche;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;877;102;451;0;1223;138;82;294;190;156;43;320;0;0;12
2019;32001;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;379;379;1085;338;70;158;108;193;15;203;0;0;6
2019;32002;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;641;641;1844;440;210;315;444;212;2;221;0;0;7
2019;32100;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1377;270;756;0;2177;514;101;266;275;359;32;630;0;0;8
2019;32201;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;873;152;477;0;1326;277;53;137;162;285;19;393;0;0;11
2019;32202;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;794;184;391;0;1099;264;71;137;109;209;24;285;0;0;4
2019;32300;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;921;210;557;2;1584;367;115;218;335;231;23;295;0;0;6
2019;32400;32 Hellerau/Wilschdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1107;291;658;2;1904;309;292;227;517;285;14;260;0;0;5
2019;35010;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;818;818;2407;864;0;218;0;121;0;0;0;1204;8
2019;35110;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1293;253;754;2;2179;633;0;263;0;65;0;0;0;1218;15
2019;35310;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1098;204;673;4;1945;587;0;174;0;93;0;0;0;1091;9
2019;35410;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1213;207;715;1;2068;568;0;228;0;129;0;0;0;1143;10
2019;35510;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;979;194;534;0;1540;511;0;111;0;70;0;0;0;848;10
2019;35610;35 Weixdorf;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;208;31;107;0;313;114;0;18;0;6;0;0;0;175;1
2019;36010;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Brief;0;0;611;611;1734;542;131;207;388;258;0;208;0;0;1
2019;36110;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;962;142;605;0;1753;661;63;169;297;213;0;350;0;0;5
2019;36210;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;1268;269;726;0;2133;803;114;182;441;294;0;299;0;0;4
2019;36310;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;786;235;457;1;1310;448;85;154;219;229;0;175;0;0;5
2019;36410;36 Langebrück/Schönborn;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;Wahlbezirk_Urne;381;37;332;34;950;0;0;0;0;92;0;0;0;858;8
2019;41001;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;656;656;1923;508;239;216;550;140;0;128;0;142;8
2019;41002;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;563;563;1508;505;159;234;231;84;0;162;0;133;0
2019;41100;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1333;403;693;4;2008;409;174;236;620;164;0;216;0;189;8
2019;41200;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1228;317;668;4;1905;391;193;194;508;173;0;266;0;180;9
2019;41300;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;845;262;438;1;1263;282;157;107;316;119;0;154;0;128;4
2019;41400;41 Loschwitz/Wachwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1066;347;497;1;1443;250;154;148;373;101;0;232;0;185;7
2019;42001;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;759;759;2179;588;242;251;638;188;0;134;0;138;14
2019;42002;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;554;554;1627;484;178;210;357;119;0;135;0;144;4
2019;42003;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;722;722;2121;731;185;244;449;136;0;223;0;153;5
2019;42100;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1505;430;793;6;2305;511;385;199;658;156;0;244;0;152;7
2019;42200;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1467;399;804;7;2298;529;246;225;679;151;0;314;0;154;16
2019;42400;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1232;336;602;0;1734;458;180;253;429;119;0;185;0;110;10
2019;42500;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1159;286;653;1;1860;485;214;294;323;105;0;313;0;126;11
2019;42600;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;977;257;539;3;1556;420;179;176;323;130;0;234;0;94;5
2019;42700;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1139;277;606;3;1703;399;193;184;315;173;0;321;0;118;11
2019;42800;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;744;138;456;3;1318;355;164;133;276;89;0;183;0;118;5
2019;42900;42 Bühlau/Weißer Hirsch;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;673;134;386;4;1111;234;144;146;240;69;0;165;0;113;6
2019;43000;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;620;620;1820;353;184;261;448;84;0;317;0;173;5
2019;43100;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;503;120;257;1;735;119;104;97;164;52;0;151;0;48;0
2019;43200;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1496;399;780;2;2201;368;224;290;544;140;0;384;0;251;15
2019;43400;43 Hosterwitz/Pillnitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;738;168;377;3;1062;183;135;179;215;43;0;216;0;91;4
2019;45010;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;793;793;2308;825;200;205;362;52;0;279;0;385;1
2019;45110;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1005;180;610;0;1762;634;125;141;251;73;0;198;0;340;11
2019;45210;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1048;176;493;0;1387;537;67;104;130;30;0;289;0;230;14
2019;45310;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1124;152;503;1;1417;388;65;153;129;107;0;252;0;323;11
2019;45410;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;827;183;436;0;1250;425;59;74;173;55;0;188;0;276;10
2019;45510;45 Weißig;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;594;167;289;1;827;311;51;40;132;31;0;97;0;165;4
2019;46010;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;668;668;1960;683;184;128;413;89;0;198;0;265;6
2019;46110;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;839;180;503;0;1454;516;90;85;265;84;0;196;0;218;4
2019;46210;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;874;199;489;0;1431;434;78;93;221;115;0;263;0;227;4
2019;46310;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;696;178;397;2;1164;323;126;104;226;112;0;144;0;129;5
2019;46410;46 Gönnsdorf/Pappritz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;749;167;419;1;1220;292;52;108;163;73;0;240;0;292;3
2019;47010;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Brief;0;0;485;485;1419;498;94;114;206;72;0;196;0;239;4
2019;47110;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1004;204;547;0;1410;493;98;116;194;105;0;217;0;187;8
2019;47210;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;1112;207;595;3;1706;636;78;106;144;88;0;388;0;266;12
2019;47310;47 Schönfeld/Schullwitz;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;Wahlbezirk_Urne;559;119;310;0;894;250;59;58;146;28;0;146;0;207;5
2019;51001;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;728;728;2129;607;198;252;473;231;1;240;0;127;4
2019;51002;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;526;526;1534;423;124;211;368;98;0;144;0;166;3
2019;51003;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;533;533;1581;381;150;228;444;110;4;158;0;106;3
2019;51100;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1374;394;646;1;1892;457;169;243;410;194;3;249;0;167;3
2019;51200;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1606;417;742;5;2105;536;204;238;474;209;5;273;0;166;17
2019;51400;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1123;252;639;1;1843;410;162;176;476;193;11;256;0;159;8
2019;51500;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1243;326;612;4;1757;244;166;242;514;107;6;257;0;221;10
2019;51600;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1183;278;693;2;1953;373;182;251;564;121;1;285;0;176;12
2019;51700;51 Blasewitz;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1491;301;784;0;2276;388;161;400;608;139;10;307;0;263;14
2019;52001;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;691;691;2010;409;188;271;740;118;3;136;0;145;3
2019;52002;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;616;616;1816;361;171;266;580;140;0;141;0;157;5
2019;52003;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;852;852;1917;392;174;261;549;174;8;189;0;170;3
2019;52004;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;596;596;1757;332;162;262;478;147;5;183;0;188;2
2019;52100;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1163;356;613;4;1777;261;123;242;687;159;5;165;0;135;9
2019;52200;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1359;340;768;1;2229;362;185;337;728;201;6;189;0;221;8
2019;52300;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1516;395;782;3;2288;386;247;263;905;124;0;182;0;181;8
2019;52400;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1443;345;815;2;2372;437;282;317;770;174;8;176;0;208;8
2019;52501;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1455;348;793;3;2297;377;196;359;736;182;4;256;0;187;11
2019;52502;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1144;279;585;7;1675;296;147;216;478;117;6;225;0;190;11
2019;52600;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1002;231;594;5;1721;284;153;243;557;117;3;220;0;144;9
2019;52701;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1053;211;494;1;1370;318;125;217;338;89;13;142;0;128;19
2019;52702;52 Striesen-Ost;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1418;289;695;0;1976;458;161;317;360;149;10;344;0;177;14
2019;53001;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;703;703;2063;520;220;263;479;187;5;191;0;198;4
2019;53002;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;656;656;1910;410;195;332;425;110;3;214;0;221;11
2019;53003;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;646;646;1843;404;187;355;320;113;6;186;0;272;5
2019;53100;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1085;315;604;8;1767;316;162;263;510;122;7;217;0;170;5
2019;53200;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1001;247;456;3;1301;171;98;287;366;64;10;164;0;141;9
2019;53300;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1821;470;702;2;1988;269;149;404;409;117;9;405;0;226;14
2019;53400;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1393;293;670;0;1893;339;144;345;253;101;6;503;0;202;17
2019;53600;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1612;450;734;0;2111;457;199;266;402;189;4;368;0;226;14
2019;53700;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1201;232;555;2;1559;222;135;219;327;84;15;339;0;218;17
2019;53800;53 Striesen-Süd;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1077;186;582;0;1658;316;152;269;292;111;6;260;0;252;9
2019;54001;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;389;389;1138;238;148;178;301;103;0;91;0;79;0
2019;54002;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;507;507;1424;270;163;263;360;92;0;113;0;163;6
2019;54003;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;652;652;1917;418;209;269;354;178;8;285;0;196;3
2019;54004;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;667;667;1928;424;183;351;392;166;6;221;0;185;17
2019;54100;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1755;422;790;1;2257;356;261;373;585;149;2;309;0;222;20
2019;54200;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1296;241;688;3;1941;215;154;351;623;145;15;247;0;191;8
2019;54300;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1350;310;626;0;1783;402;156;285;316;125;11;304;0;184;9
2019;54400;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1529;388;664;4;1872;424;150;259;368;154;12;307;0;198;17
2019;54501;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1499;333;749;2;2106;525;179;275;391;187;5;343;0;201;18
2019;54502;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1624;361;785;0;2244;459;197;312;516;187;1;381;0;191;15
2019;54600;54 Striesen-West;08 Blasewitz, Striesen;StB 5 Blasewitz;Wahlbezirk_Urne;1611;350;752;1;2109;362;188;404;491;126;6;334;0;198;16
2019;55001;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;586;586;1693;350;166;233;308;115;4;252;0;265;3
2019;55002;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;393;393;1127;256;98;226;110;56;2;216;0;163;8
2019;55003;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;436;436;1238;195;146;235;169;90;0;258;0;145;4
2019;55101;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1210;196;645;2;1834;342;145;253;326;147;27;352;0;242;10
2019;55102;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1106;231;601;1;1759;251;156;234;372;98;4;349;0;295;2
2019;55200;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1037;203;495;0;1385;227;121;242;172;72;13;314;0;224;13
2019;55300;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1567;279;771;0;2134;398;179;318;178;159;15;515;0;372;18
2019;55400;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1058;136;443;0;1272;198;91;231;90;46;15;399;0;202;11
2019;55600;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1644;253;626;1;1752;268;104;342;213;139;6;382;0;298;16
2019;55800;55 Tolkewitz/Seidnitz-Nord;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1504;232;627;0;1799;305;161;272;273;105;20;393;0;270;16
2019;56001;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;609;609;1744;332;174;296;218;123;7;348;0;246;7
2019;56002;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;519;519;1497;301;118;287;198;119;6;249;0;219;16
2019;56003;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Brief;0;0;644;644;1900;439;149;338;214;138;10;378;0;234;2
2019;56100;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1617;379;609;0;1743;273;128;318;230;115;23;420;0;236;13
2019;56200;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;837;86;352;0;967;117;112;137;62;56;7;314;0;162;18
2019;56300;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1310;201;638;0;1813;289;160;272;207;97;17;529;0;242;11
2019;56401;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;717;172;311;0;876;169;45;108;145;61;0;225;0;123;6
2019;56402;56 Seidnitz/Dobritz;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;Wahlbezirk_Urne;1520;231;736;1;2035;430;132;334;231;149;13;488;0;258;15
