Jahr;Stadtteil zus.;Stadtbezirk mit zugeordneten Ortschaften;Familienstand;Geschlecht;Anzahl Einwohner
2024;14 Leipziger Vorstadt;StB 1 Neustadt;ledig;weiblich;4558
2024;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;männlich;1486
2024;14 Leipziger Vorstadt;StB 1 Neustadt;verheiratet;weiblich;1496
2024;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;männlich;65
2024;14 Leipziger Vorstadt;StB 1 Neustadt;verwitwet;weiblich;191
2024;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;männlich;304
2024;14 Leipziger Vorstadt;StB 1 Neustadt;geschieden;weiblich;331
2024;15 Albertstadt;StB 1 Neustadt;ledig;männlich;2240
2024;15 Albertstadt;StB 1 Neustadt;ledig;weiblich;1243
2024;15 Albertstadt;StB 1 Neustadt;verheiratet;männlich;595
2024;15 Albertstadt;StB 1 Neustadt;verheiratet;weiblich;576
2024;15 Albertstadt;StB 1 Neustadt;verwitwet;männlich;44
2024;15 Albertstadt;StB 1 Neustadt;verwitwet;weiblich;195
2024;15 Albertstadt;StB 1 Neustadt;geschieden;männlich;128
2024;15 Albertstadt;StB 1 Neustadt;geschieden;weiblich;135
2024;21 Pieschen-Süd;StB 2 Pieschen;ledig;männlich;4359
2024;21 Pieschen-Süd;StB 2 Pieschen;ledig;weiblich;3893
2024;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;männlich;1370
2024;21 Pieschen-Süd;StB 2 Pieschen;verheiratet;weiblich;1368
2024;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;männlich;51
2024;21 Pieschen-Süd;StB 2 Pieschen;verwitwet;weiblich;237
2024;21 Pieschen-Süd;StB 2 Pieschen;geschieden;männlich;317
2024;21 Pieschen-Süd;StB 2 Pieschen;geschieden;weiblich;450
2024;22 Mickten;StB 2 Pieschen;ledig;männlich;4164
2024;22 Mickten;StB 2 Pieschen;ledig;weiblich;3603
2024;22 Mickten;StB 2 Pieschen;verheiratet;männlich;2245
2024;22 Mickten;StB 2 Pieschen;verheiratet;weiblich;2238
2024;22 Mickten;StB 2 Pieschen;verwitwet;männlich;130
2024;22 Mickten;StB 2 Pieschen;verwitwet;weiblich;526
2024;22 Mickten;StB 2 Pieschen;geschieden;männlich;461
2024;22 Mickten;StB 2 Pieschen;geschieden;weiblich;623
2024;23 Kaditz;StB 2 Pieschen;ledig;männlich;1606
2024;23 Kaditz;StB 2 Pieschen;ledig;weiblich;1345
2024;23 Kaditz;StB 2 Pieschen;verheiratet;männlich;926
2024;23 Kaditz;StB 2 Pieschen;verheiratet;weiblich;939
2024;23 Kaditz;StB 2 Pieschen;verwitwet;männlich;71
2024;23 Kaditz;StB 2 Pieschen;verwitwet;weiblich;229
2024;23 Kaditz;StB 2 Pieschen;geschieden;männlich;210
2024;23 Kaditz;StB 2 Pieschen;geschieden;weiblich;286
2024;24 Trachau;StB 2 Pieschen;ledig;männlich;2423
2024;24 Trachau;StB 2 Pieschen;ledig;weiblich;2280
2024;24 Trachau;StB 2 Pieschen;verheiratet;männlich;1895
2024;24 Trachau;StB 2 Pieschen;verheiratet;weiblich;1907
2024;24 Trachau;StB 2 Pieschen;verwitwet;männlich;138
2024;24 Trachau;StB 2 Pieschen;verwitwet;weiblich;435
2024;24 Trachau;StB 2 Pieschen;geschieden;männlich;333
2024;24 Trachau;StB 2 Pieschen;geschieden;weiblich;477
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;männlich;4104
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;ledig;weiblich;3351
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;männlich;1793
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verheiratet;weiblich;1811
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;männlich;133
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;verwitwet;weiblich;555
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;männlich;396
2024;25 Pieschen-N/Trachenberge;StB 2 Pieschen;geschieden;weiblich;544
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;3682
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;2750
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;3027
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;2976
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;244
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;989
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;516
2024;31 Klotzsche;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;688
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1359
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1216
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1553
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1555
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;79
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;271
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;158
2024;32 Hellerau/Wilschdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;210
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;1210
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;1019
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1525
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1532
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;64
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;287
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;133
2024;35 Weixdorf;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;171
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;männlich;908
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;ledig;weiblich;783
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;männlich;1057
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verheiratet;weiblich;1051
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;männlich;70
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;verwitwet;weiblich;222
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;männlich;100
2024;36 Langebrück/Schönborn;StB 3 Klotzsche/nördliche Ortschaften;geschieden;weiblich;137
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1206
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1150
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1315
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1304
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;74
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;247
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;185
2024;41 Loschwitz/Wachwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;259
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;2439
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;2349
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;2524
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;2492
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;149
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;627
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;321
2024;42 Bühlau/Weißer Hirsch;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;512
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;696
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;596
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;746
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;761
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;43
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;221
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;94
2024;43 Hosterwitz/Pillnitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;168
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;1266
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;1055
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1164
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1157
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;67
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;307
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;214
2024;45 Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;296
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;829
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;668
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;1020
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;1017
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;45
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;149
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;110
2024;46 Gönnsdorf/Pappritz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;122
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;männlich;750
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;ledig;weiblich;626
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;männlich;826
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verheiratet;weiblich;827
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;männlich;32
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;verwitwet;weiblich;131
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;männlich;70
2024;47 Schönfeld/Schullwitz;StB 4 Loschwitz/OS Schönfeld-Weißig;geschieden;weiblich;87
2024;51 Blasewitz;StB 5 Blasewitz;ledig;männlich;2404
2024;51 Blasewitz;StB 5 Blasewitz;ledig;weiblich;2321
2024;51 Blasewitz;StB 5 Blasewitz;verheiratet;männlich;2037
2024;51 Blasewitz;StB 5 Blasewitz;verheiratet;weiblich;2023
2024;51 Blasewitz;StB 5 Blasewitz;verwitwet;männlich;134
2024;51 Blasewitz;StB 5 Blasewitz;verwitwet;weiblich;524
2024;51 Blasewitz;StB 5 Blasewitz;geschieden;männlich;243
2024;51 Blasewitz;StB 5 Blasewitz;geschieden;weiblich;471
2024;52 Striesen-Ost;StB 5 Blasewitz;ledig;männlich;4180
2024;52 Striesen-Ost;StB 5 Blasewitz;ledig;weiblich;4017
2024;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;männlich;2691
2024;52 Striesen-Ost;StB 5 Blasewitz;verheiratet;weiblich;2725
2024;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;männlich;116
2024;52 Striesen-Ost;StB 5 Blasewitz;verwitwet;weiblich;487
2024;52 Striesen-Ost;StB 5 Blasewitz;geschieden;männlich;390
2024;52 Striesen-Ost;StB 5 Blasewitz;geschieden;weiblich;703
2024;53 Striesen-Süd;StB 5 Blasewitz;ledig;männlich;3374
2024;53 Striesen-Süd;StB 5 Blasewitz;ledig;weiblich;3029
2024;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;männlich;2159
2024;53 Striesen-Süd;StB 5 Blasewitz;verheiratet;weiblich;2186
2024;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;männlich;175
2024;53 Striesen-Süd;StB 5 Blasewitz;verwitwet;weiblich;659
2024;53 Striesen-Süd;StB 5 Blasewitz;geschieden;männlich;346
2024;53 Striesen-Süd;StB 5 Blasewitz;geschieden;weiblich;603
2024;54 Striesen-West;StB 5 Blasewitz;ledig;männlich;3336
2024;54 Striesen-West;StB 5 Blasewitz;ledig;weiblich;3400
2024;54 Striesen-West;StB 5 Blasewitz;verheiratet;männlich;2298
2024;54 Striesen-West;StB 5 Blasewitz;verheiratet;weiblich;2338
2024;54 Striesen-West;StB 5 Blasewitz;verwitwet;männlich;166
2024;54 Striesen-West;StB 5 Blasewitz;verwitwet;weiblich;755
2024;54 Striesen-West;StB 5 Blasewitz;geschieden;männlich;340
2024;54 Striesen-West;StB 5 Blasewitz;geschieden;weiblich;660
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;männlich;2782
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;ledig;weiblich;2733
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;männlich;2022
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verheiratet;weiblich;2054
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;männlich;154
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;verwitwet;weiblich;629
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;männlich;360
2024;55 Tolkewitz/Seidnitz-Nord;StB 5 Blasewitz;geschieden;weiblich;618
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;männlich;3423
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;ledig;weiblich;2943
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;männlich;2313
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;verheiratet;weiblich;2333
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;männlich;169
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;verwitwet;weiblich;807
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;männlich;476
2024;56 Seidnitz/Dobritz;StB 5 Blasewitz;geschieden;weiblich;756
2024;57 Gruna;StB 5 Blasewitz;ledig;männlich;2961
2024;57 Gruna;StB 5 Blasewitz;ledig;weiblich;2858
2024;57 Gruna;StB 5 Blasewitz;verheiratet;männlich;2505
2024;57 Gruna;StB 5 Blasewitz;verheiratet;weiblich;2512
2024;57 Gruna;StB 5 Blasewitz;verwitwet;männlich;204
2024;57 Gruna;StB 5 Blasewitz;verwitwet;weiblich;884
2024;57 Gruna;StB 5 Blasewitz;geschieden;männlich;399
2024;57 Gruna;StB 5 Blasewitz;geschieden;weiblich;677
2024;61 Leuben;StB 6 Leuben;ledig;männlich;3367
2024;61 Leuben;StB 6 Leuben;ledig;weiblich;3058
2024;61 Leuben;StB 6 Leuben;verheiratet;männlich;1920
2024;61 Leuben;StB 6 Leuben;verheiratet;weiblich;1956
2024;61 Leuben;StB 6 Leuben;verwitwet;männlich;233
2024;61 Leuben;StB 6 Leuben;verwitwet;weiblich;812
2024;61 Leuben;StB 6 Leuben;geschieden;männlich;461
2024;61 Leuben;StB 6 Leuben;geschieden;weiblich;802
2024;62 Laubegast;StB 6 Leuben;ledig;männlich;2671
2024;62 Laubegast;StB 6 Leuben;ledig;weiblich;2400
2024;62 Laubegast;StB 6 Leuben;verheiratet;männlich;2443
2024;62 Laubegast;StB 6 Leuben;verheiratet;weiblich;2478
2024;62 Laubegast;StB 6 Leuben;verwitwet;männlich;166
2024;62 Laubegast;StB 6 Leuben;verwitwet;weiblich;694
2024;62 Laubegast;StB 6 Leuben;geschieden;männlich;446
2024;62 Laubegast;StB 6 Leuben;geschieden;weiblich;657
2024;63 Kleinzschachwitz;StB 6 Leuben;ledig;männlich;1655
2024;63 Kleinzschachwitz;StB 6 Leuben;ledig;weiblich;1471
2024;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;männlich;1993
2024;63 Kleinzschachwitz;StB 6 Leuben;verheiratet;weiblich;1975
2024;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;männlich;121
2024;63 Kleinzschachwitz;StB 6 Leuben;verwitwet;weiblich;435
2024;63 Kleinzschachwitz;StB 6 Leuben;geschieden;männlich;271
2024;63 Kleinzschachwitz;StB 6 Leuben;geschieden;weiblich;359
2024;64 Großzschachwitz;StB 6 Leuben;ledig;männlich;1675
2024;64 Großzschachwitz;StB 6 Leuben;ledig;weiblich;1316
2024;64 Großzschachwitz;StB 6 Leuben;verheiratet;männlich;1134
2024;64 Großzschachwitz;StB 6 Leuben;verheiratet;weiblich;1119
2024;64 Großzschachwitz;StB 6 Leuben;verwitwet;männlich;99
2024;64 Großzschachwitz;StB 6 Leuben;verwitwet;weiblich;415
2024;64 Großzschachwitz;StB 6 Leuben;geschieden;männlich;218
2024;64 Großzschachwitz;StB 6 Leuben;geschieden;weiblich;294
2024;71 Prohlis-Nord;StB 7 Prohlis;ledig;männlich;1867
2024;71 Prohlis-Nord;StB 7 Prohlis;ledig;weiblich;1526
2024;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;männlich;991
2024;71 Prohlis-Nord;StB 7 Prohlis;verheiratet;weiblich;986
2024;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;männlich;83
2024;71 Prohlis-Nord;StB 7 Prohlis;verwitwet;weiblich;331
2024;71 Prohlis-Nord;StB 7 Prohlis;geschieden;männlich;280
2024;71 Prohlis-Nord;StB 7 Prohlis;geschieden;weiblich;350
2024;72 Prohlis-Süd;StB 7 Prohlis;ledig;männlich;2835
2024;72 Prohlis-Süd;StB 7 Prohlis;ledig;weiblich;2271
2024;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;männlich;1243
2024;72 Prohlis-Süd;StB 7 Prohlis;verheiratet;weiblich;1202
2024;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;männlich;169
2024;72 Prohlis-Süd;StB 7 Prohlis;verwitwet;weiblich;644
2024;72 Prohlis-Süd;StB 7 Prohlis;geschieden;männlich;377
2024;72 Prohlis-Süd;StB 7 Prohlis;geschieden;weiblich;534
2024;73 Niedersedlitz;StB 7 Prohlis;ledig;männlich;1513
2024;73 Niedersedlitz;StB 7 Prohlis;ledig;weiblich;1259
2024;73 Niedersedlitz;StB 7 Prohlis;verheiratet;männlich;1331
2024;73 Niedersedlitz;StB 7 Prohlis;verheiratet;weiblich;1340
2024;73 Niedersedlitz;StB 7 Prohlis;verwitwet;männlich;73
2024;73 Niedersedlitz;StB 7 Prohlis;verwitwet;weiblich;269
2024;73 Niedersedlitz;StB 7 Prohlis;geschieden;männlich;159
2024;73 Niedersedlitz;StB 7 Prohlis;geschieden;weiblich;238
2024;74 Lockwitz;StB 7 Prohlis;ledig;männlich;1599
