Jahr;Stadtraum;Stadtbezirk mit zugeordneten Ortschaften;AltK_03A__-17-64-;Migrationshintergrund M2 (aggregiert);Anzahl Einwohner
2021;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;18 - 64 Jahre;Ausländer;1418
2021;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;2858
2021;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 Jahre u.älter;Deutsche mit Migrationshintergrund;92
2021;04 Leipziger Vorstadt, Pieschen;StB 2 Pieschen;65 Jahre u.älter;Ausländer;66
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;4722
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 17 Jahre;Deutsche mit Migrationshintergrund;433
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;00 - 17 Jahre;Ausländer;121
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;16517
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 64 Jahre;Deutsche mit Migrationshintergrund;485
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;18 - 64 Jahre;Ausländer;1001
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;5612
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 Jahre u.älter;Deutsche mit Migrationshintergrund;109
2021;05 Mickten, Kaditz, Trachau;StB 2 Pieschen;65 Jahre u.älter;Ausländer;62
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;5241
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 17 Jahre;Deutsche mit Migrationshintergrund;477
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;00 - 17 Jahre;Ausländer;118
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;16218
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 64 Jahre;Deutsche mit Migrationshintergrund;439
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;18 - 64 Jahre;Ausländer;668
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;7996
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 Jahre u.älter;Deutsche mit Migrationshintergrund;90
2021;06 StB Klotzsche und nördliche OS;StB 3 Klotzsche/nördliche Ortschaften;65 Jahre u.älter;Ausländer;47
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;5802
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 17 Jahre;Deutsche mit Migrationshintergrund;506
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;00 - 17 Jahre;Ausländer;93
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;17356
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 64 Jahre;Deutsche mit Migrationshintergrund;433
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;18 - 64 Jahre;Ausländer;734
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;8553
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65 Jahre u.älter;Deutsche mit Migrationshintergrund;105
2021;07 StB Loschwitz und OS Schönfeld-Weißig;StB 4 Loschwitz/OS Schönfeld-Weißig;65 Jahre u.älter;Ausländer;81
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;7849
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;00 - 17 Jahre;Deutsche mit Migrationshintergrund;1172
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;00 - 17 Jahre;Ausländer;419
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;27143
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;18 - 64 Jahre;Deutsche mit Migrationshintergrund;1242
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;18 - 64 Jahre;Ausländer;2561
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;10289
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;65 Jahre u.älter;Deutsche mit Migrationshintergrund;194
2021;08 Blasewitz, Striesen;StB 5 Blasewitz;65 Jahre u.älter;Ausländer;159
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;4833
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;00 - 17 Jahre;Deutsche mit Migrationshintergrund;658
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;00 - 17 Jahre;Ausländer;317
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;18843
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;18 - 64 Jahre;Deutsche mit Migrationshintergrund;759
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;18 - 64 Jahre;Ausländer;1467
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;10317
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;65 Jahre u.älter;Deutsche mit Migrationshintergrund;175
2021;09 Tolkewitz, Seidnitz, Gruna;StB 5 Blasewitz;65 Jahre u.älter;Ausländer;116
2021;10 StB Leuben;StB 6 Leuben;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;5609
2021;10 StB Leuben;StB 6 Leuben;00 - 17 Jahre;Deutsche mit Migrationshintergrund;464
2021;10 StB Leuben;StB 6 Leuben;00 - 17 Jahre;Ausländer;222
2021;10 StB Leuben;StB 6 Leuben;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;19906
2021;10 StB Leuben;StB 6 Leuben;18 - 64 Jahre;Deutsche mit Migrationshintergrund;501
2021;10 StB Leuben;StB 6 Leuben;18 - 64 Jahre;Ausländer;1039
2021;10 StB Leuben;StB 6 Leuben;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;11063
2021;10 StB Leuben;StB 6 Leuben;65 Jahre u.älter;Deutsche mit Migrationshintergrund;148
2021;10 StB Leuben;StB 6 Leuben;65 Jahre u.älter;Ausländer;72
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;2269
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Deutsche mit Migrationshintergrund;453
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Ausländer;1130
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;9063
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Deutsche mit Migrationshintergrund;724
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Ausländer;2953
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;6030
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Deutsche mit Migrationshintergrund;284
2021;11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Ausländer;124
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;5173
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Deutsche mit Migrationshintergrund;531
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;00 - 17 Jahre;Ausländer;262
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;18295
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Deutsche mit Migrationshintergrund;645
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;18 - 64 Jahre;Ausländer;1533
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;8167
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Deutsche mit Migrationshintergrund;166
2021;12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben);StB 7 Prohlis;65 Jahre u.älter;Ausländer;62
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;2509
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;00 - 17 Jahre;Deutsche mit Migrationshintergrund;706
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;00 - 17 Jahre;Ausländer;1527
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;13402
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;18 - 64 Jahre;Deutsche mit Migrationshintergrund;1058
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;18 - 64 Jahre;Ausländer;6631
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;6190
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;65 Jahre u.älter;Deutsche mit Migrationshintergrund;143
2021;13 Südvorstadt, Zschertnitz;StB 8 Plauen;65 Jahre u.älter;Ausländer;118
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;3702
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;00 - 17 Jahre;Deutsche mit Migrationshintergrund;403
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;00 - 17 Jahre;Ausländer;158
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;13057
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;18 - 64 Jahre;Deutsche mit Migrationshintergrund;543
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;18 - 64 Jahre;Ausländer;1131
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;5680
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;65 Jahre u.älter;Deutsche mit Migrationshintergrund;101
2021;14 Mockritz, Coschütz, Plauen;StB 8 Plauen;65 Jahre u.älter;Ausländer;46
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;6064
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche mit Migrationshintergrund;780
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Ausländer;269
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;25877
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche mit Migrationshintergrund;991
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Ausländer;2062
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;5773
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche mit Migrationshintergrund;99
2021;15 Cotta, Löbtau, Naußlitz, Dölzschen;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Ausländer;123
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;2263
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche mit Migrationshintergrund;308
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Ausländer;1219
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;8822
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche mit Migrationshintergrund;385
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Ausländer;3239
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;4956
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche mit Migrationshintergrund;140
2021;16 Gorbitz;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Ausländer;82
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche ohne Migrationshintergrund;4005
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Deutsche mit Migrationshintergrund;283
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;00 - 17 Jahre;Ausländer;44
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche ohne Migrationshintergrund;13031
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Deutsche mit Migrationshintergrund;283
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;18 - 64 Jahre;Ausländer;352
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche ohne Migrationshintergrund;5406
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Deutsche mit Migrationshintergrund;90
2021;17 Briesnitz und westliche OS;StB 9 Cotta/westliche Ortschaften;65 Jahre u.älter;Ausländer;28
